DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2019-11-11 00:00:00;2;7;2;1;1;10;4;2;10;0;0;2;0;0;0;0;0
2019-11-11 00:15:00;1;5;5;1;1;8;2;2;10;1;0;0;0;0;0;0;0
2019-11-11 00:30:00;2;6;1;0;0;8;0;0;8;0;2;0;0;0;0;0;0
2019-11-11 00:45:00;0;8;6;0;0;3;1;0;6;0;1;0;0;0;0;0;0
2019-11-11 01:00:00;0;7;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-11-11 01:15:00;0;1;2;0;0;5;0;0;3;0;0;0;0;0;0;0;0
2019-11-11 01:30:00;0;0;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2019-11-11 01:45:00;0;2;2;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2019-11-11 02:00:00;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-11 02:15:00;1;6;2;0;0;1;0;0;1;0;1;1;0;0;0;0;0
2019-11-11 02:30:00;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-11 02:45:00;0;3;0;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2019-11-11 03:00:00;1;4;1;0;0;4;1;0;3;0;0;0;0;0;0;0;0
2019-11-11 03:15:00;0;4;1;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2019-11-11 03:30:00;1;2;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2019-11-11 03:45:00;1;1;2;0;0;5;0;0;5;0;1;0;0;0;0;0;0
2019-11-11 04:00:00;0;2;3;2;1;5;2;0;6;1;3;5;0;0;0;0;0
2019-11-11 04:15:00;2;4;0;0;0;4;0;0;3;0;0;2;0;0;0;0;0
2019-11-11 04:30:00;0;6;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0
2019-11-11 04:45:00;0;9;2;0;0;6;0;0;6;0;0;1;0;0;0;0;0
2019-11-11 05:00:00;0;17;8;0;1;14;0;1;16;0;1;1;0;0;0;0;0
2019-11-11 05:15:00;1;18;9;0;0;18;0;0;14;0;2;3;0;0;0;0;0
2019-11-11 05:30:00;2;35;11;0;0;31;0;0;29;0;0;2;0;0;0;0;0
2019-11-11 05:45:00;8;40;18;6;2;60;5;3;56;8;3;5;0;0;0;0;0
2019-11-11 06:00:00;13;35;19;1;2;66;2;1;67;1;2;5;0;0;0;0;0
2019-11-11 06:15:00;4;66;22;3;1;90;3;0;94;3;2;1;0;0;0;0;0
2019-11-11 06:30:00;4;68;43;5;1;103;4;1;104;5;3;7;0;0;0;0;0
2019-11-11 06:45:00;12;77;34;6;6;149;6;6;146;11;3;4;0;0;0;0;0
2019-11-11 07:00:00;7;64;52;9;4;192;8;3;191;10;2;4;0;0;0;0;0
2019-11-11 07:15:00;8;65;66;8;9;183;5;9;180;16;4;4;1;0;0;0;0
2019-11-11 07:30:00;17;81;49;8;6;206;9;4;209;12;18;8;0;0;0;0;0
2019-11-11 07:45:00;8;67;61;17;10;183;20;6;181;19;8;5;4;0;0;0;0
2019-11-11 08:00:00;7;84;62;23;12;171;26;9;186;22;6;7;257;0;0;0;0
2019-11-11 08:15:00;12;94;62;10;8;158;11;3;164;11;8;11;0;0;0;0;0
2019-11-11 08:30:00;6;70;57;6;7;147;7;4;143;9;6;4;0;0;0;0;0
2019-11-11 08:45:00;12;89;63;6;3;136;8;1;125;7;8;8;0;0;0;0;0
2019-11-11 09:00:00;13;68;54;2;4;123;7;4;120;10;6;3;1;0;0;0;0
2019-11-11 09:15:00;4;66;36;6;4;92;8;4;96;5;2;7;0;0;0;0;0
2019-11-11 09:30:00;10;75;42;12;2;98;10;3;101;6;6;12;2;0;0;0;0
2019-11-11 09:45:00;14;83;70;4;3;78;6;2;79;4;6;2;0;0;0;0;0
2019-11-11 10:00:00;13;75;35;6;2;87;6;1;88;4;8;10;0;0;0;0;0
2019-11-11 10:15:00;8;73;48;6;2;61;8;2;63;6;3;6;258;0;0;0;0
2019-11-11 10:30:00;4;99;48;4;3;77;5;5;78;2;3;6;2;0;0;0;0
2019-11-11 10:45:00;7;80;46;4;1;63;6;1;64;4;1;7;2;0;0;0;0
2019-11-11 11:00:00;7;89;47;3;0;64;5;0;60;3;8;4;2;0;0;0;0
2019-11-11 11:15:00;5;81;49;5;0;58;4;4;57;2;2;4;0;0;0;0;0
2019-11-11 11:30:00;11;99;45;3;2;65;11;4;64;5;2;2;0;0;0;0;0
2019-11-11 11:45:00;4;100;45;5;1;70;5;2;75;6;2;5;0;0;0;0;0
2019-11-11 12:00:00;8;91;55;2;5;70;4;2;73;6;6;5;1;0;0;0;0
2019-11-11 12:15:00;8;96;46;8;2;55;7;2;56;4;4;10;0;0;0;0;0
2019-11-11 12:30:00;12;97;40;3;3;51;4;1;54;3;4;5;0;0;0;0;0
2019-11-11 12:45:00;9;110;66;7;6;79;8;0;78;5;5;6;2;0;0;0;0
2019-11-11 13:00:00;10;107;66;9;5;62;11;4;68;6;8;13;0;0;0;0;0
2019-11-11 13:15:00;9;114;51;8;3;73;3;1;72;6;7;8;3;0;0;0;0
2019-11-11 13:30:00;7;107;55;5;5;84;11;3;87;6;12;4;1;0;0;0;0
2019-11-11 13:45:00;10;91;39;5;2;58;11;0;59;2;8;6;2;0;0;0;0
2019-11-11 14:00:00;8;97;45;5;2;80;5;1;78;3;6;5;0;0;0;0;0
2019-11-11 14:15:00;11;112;63;8;2;71;10;1;72;4;7;4;0;0;0;0;0
2019-11-11 14:30:00;12;84;68;4;2;70;8;4;69;2;6;8;0;0;0;0;0
2019-11-11 14:45:00;16;81;67;9;4;62;6;4;69;4;16;6;0;0;0;0;0
2019-11-11 15:00:00;15;109;74;4;4;86;5;1;83;5;11;6;0;0;0;0;0
2019-11-11 15:15:00;11;112;77;80;4;74;5;3;75;4;6;11;0;0;0;0;0
2019-11-11 15:30:00;9;128;85;4;4;85;11;5;87;7;15;11;0;0;0;0;0
2019-11-11 15:45:00;11;135;79;3;3;82;8;2;86;4;17;9;1;0;0;0;0
2019-11-11 16:00:00;16;156;129;5;1;96;7;2;96;3;20;13;0;0;0;0;0
2019-11-11 16:15:00;15;147;103;6;3;86;4;1;85;4;15;6;0;0;0;0;0
2019-11-11 16:30:00;21;181;123;8;18;95;13;4;93;11;20;16;0;0;0;0;0
2019-11-11 16:45:00;11;160;102;2;2;109;2;2;100;3;16;11;0;0;0;0;0
2019-11-11 17:00:00;9;158;102;3;4;114;5;4;115;9;12;11;0;0;0;0;0
2019-11-11 17:15:00;10;164;117;2;4;116;4;5;112;10;16;10;0;0;0;0;0
2019-11-11 17:30:00;11;123;87;5;4;111;5;4;108;8;10;5;0;0;0;0;0
2019-11-11 17:45:00;11;119;56;4;5;122;5;2;128;6;2;3;0;0;0;0;0
2019-11-11 18:00:00;7;107;63;4;3;92;5;2;93;5;5;3;0;0;0;0;0
2019-11-11 18:15:00;5;109;42;8;3;71;10;1;71;4;6;3;0;0;0;0;0
2019-11-11 18:30:00;5;71;56;8;3;76;11;1;88;5;6;8;2;0;0;0;0
2019-11-11 18:45:00;5;69;38;4;2;92;6;1;93;5;3;2;4;0;0;0;0
2019-11-11 19:00:00;5;65;43;1;2;68;2;1;74;1;2;5;0;0;0;0;0
2019-11-11 19:15:00;6;65;26;4;1;74;11;1;67;4;3;2;0;0;0;0;0
2019-11-11 19:30:00;2;50;22;0;0;64;0;0;64;0;1;2;0;0;0;0;0
2019-11-11 19:45:00;3;48;25;2;0;46;2;0;48;1;1;1;1;0;0;0;0
2019-11-11 20:00:00;1;30;18;3;1;37;4;1;39;3;5;3;0;0;0;0;0
2019-11-11 20:15:00;3;30;17;2;1;34;2;1;39;1;3;8;0;0;0;0;0
2019-11-11 20:30:00;2;27;20;5;3;37;7;1;39;4;2;3;0;0;0;0;0
2019-11-11 20:45:00;3;22;19;0;0;22;0;0;20;0;0;2;0;0;0;0;0
2019-11-11 21:00:00;1;17;11;3;2;21;1;2;26;2;0;0;0;0;0;0;0
2019-11-11 21:15:00;2;27;17;2;1;26;2;0;27;1;0;0;0;0;0;0;0
2019-11-11 21:30:00;0;20;10;2;0;18;2;0;19;0;1;2;0;0;0;0;0
2019-11-11 21:45:00;0;12;17;0;0;23;0;0;24;1;2;1;0;0;0;0;0
2019-11-11 22:00:00;1;9;13;1;0;28;1;0;25;2;3;2;0;0;0;0;0
2019-11-11 22:15:00;4;12;3;0;0;18;0;0;20;0;0;1;0;0;0;0;0
2019-11-11 22:30:00;0;22;22;4;3;16;1;1;22;2;1;1;0;0;0;0;0
2019-11-11 22:45:00;1;14;15;1;2;17;0;3;13;2;0;0;0;0;0;0;0
2019-11-11 23:00:00;1;9;8;4;2;23;2;0;23;2;0;0;0;0;0;0;0
2019-11-11 23:15:00;1;15;7;2;3;10;2;1;12;2;0;1;0;0;0;0;0
2019-11-11 23:30:00;1;4;6;0;0;14;0;0;14;0;0;0;0;0;0;0;0
2019-11-11 23:45:00;0;5;3;0;0;2;0;0;2;0;0;0;0;0;0;0;0
