DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-10 00:00:00;3;0;1;8;0;0;0;0
2020-02-10 00:15:00;3;1;0;3;1;0;0;0
2020-02-10 00:30:00;3;0;0;2;0;0;0;0
2020-02-10 00:45:00;1;0;0;3;1;0;0;0
2020-02-10 01:00:00;2;3;0;0;2;0;0;0
2020-02-10 01:15:00;2;1;0;3;0;0;0;0
2020-02-10 01:30:00;2;1;1;2;0;0;0;0
2020-02-10 01:45:00;2;1;1;2;0;0;0;0
2020-02-10 02:00:00;3;2;0;3;2;0;0;0
2020-02-10 02:15:00;1;0;0;0;0;0;0;0
2020-02-10 02:30:00;2;1;1;2;0;0;0;0
2020-02-10 02:45:00;2;0;0;1;0;0;0;0
2020-02-10 03:00:00;0;2;1;3;0;0;0;0
2020-02-10 03:15:00;1;0;0;1;0;0;0;0
2020-02-10 03:30:00;2;0;0;0;0;0;0;0
2020-02-10 03:45:00;3;0;0;0;0;0;0;0
2020-02-10 04:00:00;5;1;2;1;2;0;0;0
2020-02-10 04:15:00;7;1;1;3;1;0;0;0
2020-02-10 04:30:00;9;1;0;3;0;0;0;0
2020-02-10 04:45:00;5;0;0;4;0;0;0;0
2020-02-10 05:00:00;19;6;2;7;3;0;0;0
2020-02-10 05:15:00;19;8;3;9;1;0;0;0
2020-02-10 05:30:00;57;7;4;35;1;0;0;0
2020-02-10 05:45:00;53;7;6;25;5;0;0;0
2020-02-10 06:00:00;59;6;4;23;1;0;0;0
2020-02-10 06:15:00;87;9;5;24;4;0;0;0
2020-02-10 06:30:00;114;12;6;54;8;0;0;0
2020-02-10 06:45:00;127;11;4;84;11;0;0;0
2020-02-10 07:00:00;157;11;11;69;18;0;0;0
2020-02-10 07:15:00;101;14;15;74;20;2;0;0
2020-02-10 07:30:00;
2020-02-10 07:45:00;
2020-02-10 08:00:00;105;14;33;79;23;4;0;0
2020-02-10 08:15:00;102;22;26;69;16;0;0;0
2020-02-10 08:30:00;118;10;19;72;12;0;0;0
2020-02-10 08:45:00;79;12;18;69;10;0;0;0
2020-02-10 09:00:00;73;15;17;61;22;2;0;0
2020-02-10 09:15:00;64;9;20;56;5;0;0;0
2020-02-10 09:30:00;73;13;35;47;10;0;0;0
2020-02-10 09:45:00;62;15;17;64;10;3;0;0
2020-02-10 10:00:00;74;10;16;53;12;0;0;0
2020-02-10 10:15:00;64;10;30;72;6;1;0;0
2020-02-10 10:30:00;79;20;17;62;15;0;0;0
2020-02-10 10:45:00;80;12;24;66;11;0;0;0
2020-02-10 11:00:00;59;11;28;60;12;6;0;0
2020-02-10 11:15:00;73;10;29;70;8;0;0;0
2020-02-10 11:30:00;64;19;29;65;10;1;0;0
2020-02-10 11:45:00;57;12;15;67;8;4;1;0
2020-02-10 12:00:00;64;15;30;79;9;1;0;0
2020-02-10 12:15:00;68;11;19;66;11;2;0;0
2020-02-10 12:30:00;73;11;20;100;16;4;0;0
2020-02-10 12:45:00;70;15;22;78;11;0;0;0
2020-02-10 13:00:00;80;15;36;74;9;1;0;0
2020-02-10 13:15:00;77;14;29;78;13;2;0;0
2020-02-10 13:30:00;73;19;36;83;11;0;0;0
2020-02-10 13:45:00;60;16;28;83;15;3;0;0
2020-02-10 14:00:00;83;9;31;76;14;3;0;0
2020-02-10 14:15:00;89;14;55;97;16;0;0;0
2020-02-10 14:30:00;101;11;45;100;13;9;0;0
2020-02-10 14:45:00;84;15;43;107;18;9;0;0
2020-02-10 15:00:00;97;19;42;86;13;0;0;0
2020-02-10 15:15:00;96;13;38;103;8;3;0;0
2020-02-10 15:30:00;108;12;48;112;20;22;0;0
2020-02-10 15:45:00;116;10;47;120;13;1;0;0
2020-02-10 16:00:00;110;14;60;141;17;4;0;0
2020-02-10 16:15:00;134;21;52;148;16;10;0;0
2020-02-10 16:30:00;111;15;36;94;20;10;0;0
2020-02-10 16:45:00;
2020-02-10 17:00:00;
2020-02-10 17:15:00;17;4;10;23;3;0;0;0
2020-02-10 17:30:00;112;18;48;116;18;3;0;0
2020-02-10 17:45:00;97;8;56;103;16;5;0;0
2020-02-10 18:00:00;96;17;40;111;12;5;0;0
2020-02-10 18:15:00;104;9;45;111;13;3;0;0
2020-02-10 18:30:00;77;11;34;95;10;2;0;0
2020-02-10 18:45:00;60;10;31;76;9;6;0;0
2020-02-10 19:00:00;63;13;23;88;11;5;0;0
2020-02-10 19:15:00;42;7;19;76;18;1;0;0
2020-02-10 19:30:00;40;12;22;67;4;4;0;0
2020-02-10 19:45:00;41;5;15;44;9;0;0;0
2020-02-10 20:00:00;33;7;11;54;3;0;0;0
2020-02-10 20:15:00;45;2;13;53;2;0;0;0
2020-02-10 20:30:00;18;7;8;45;2;0;0;0
2020-02-10 20:45:00;10;2;3;40;2;4;0;0
2020-02-10 21:00:00;17;4;0;33;2;0;0;0
2020-02-10 21:15:00;19;2;4;34;2;0;0;0
2020-02-10 21:30:00;38;8;8;33;3;0;0;0
2020-02-10 21:45:00;21;3;6;25;2;0;0;0
2020-02-10 22:00:00;17;4;14;30;3;0;0;0
2020-02-10 22:15:00;18;2;7;17;2;0;0;0
2020-02-10 22:30:00;13;2;4;25;1;0;0;0
2020-02-10 22:45:00;16;3;1;23;1;0;0;0
2020-02-10 23:00:00;6;1;5;12;3;0;0;0
2020-02-10 23:15:00;3;1;2;12;3;0;0;0
2020-02-10 23:30:00;6;1;3;8;1;0;0;0
2020-02-10 23:45:00;1;0;0;7;1;0;0;0
