DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-24 00:00:00;0;1;0;7;1;0;0;0
2020-02-24 00:15:00;0;2;2;4;0;0;0;0
2020-02-24 00:30:00;6;0;3;3;0;0;0;0
2020-02-24 00:45:00;2;2;1;6;3;0;0;0
2020-02-24 01:00:00;4;1;0;1;0;0;0;0
2020-02-24 01:15:00;2;2;2;2;0;0;0;0
2020-02-24 01:30:00;5;3;2;3;0;0;0;0
2020-02-24 01:45:00;0;0;0;1;1;0;0;0
2020-02-24 02:00:00;2;1;0;0;0;0;0;0
2020-02-24 02:15:00;1;1;1;2;1;0;0;0
2020-02-24 02:30:00;7;2;1;3;1;0;0;0
2020-02-24 02:45:00;3;0;0;0;0;0;0;0
2020-02-24 03:00:00;2;0;0;1;0;0;0;0
2020-02-24 03:15:00;1;1;0;3;0;0;0;0
2020-02-24 03:30:00;3;0;1;1;1;0;0;0
2020-02-24 03:45:00;1;1;0;1;0;0;0;0
2020-02-24 04:00:00;6;1;2;1;1;0;0;0
2020-02-24 04:15:00;7;2;1;2;1;0;0;0
2020-02-24 04:30:00;13;0;0;4;0;0;0;0
2020-02-24 04:45:00;8;2;1;9;0;0;0;0
2020-02-24 05:00:00;16;1;1;7;1;0;0;0
2020-02-24 05:15:00;20;5;1;10;3;0;0;0
2020-02-24 05:30:00;53;8;5;29;2;0;0;0
2020-02-24 05:45:00;32;5;5;25;0;0;0;0
2020-02-24 06:00:00;57;6;6;18;2;0;0;0
2020-02-24 06:15:00;86;5;7;26;6;0;0;0
2020-02-24 06:30:00;106;8;6;36;8;4;0;0
2020-02-24 06:45:00;107;12;6;63;11;3;0;0
2020-02-24 07:00:00;102;22;14;79;17;2;0;0
2020-02-24 07:15:00;126;15;12;82;12;13;0;1
2020-02-24 07:30:00;133;18;10;107;22;3;0;0
2020-02-24 07:45:00;126;17;23;75;16;4;0;0
2020-02-24 08:00:00;115;15;23;85;19;2;0;0
2020-02-24 08:15:00;106;18;23;67;22;6;0;0
2020-02-24 08:30:00;119;15;28;62;15;11;0;0
2020-02-24 08:45:00;101;9;27;85;16;5;0;3
2020-02-24 09:00:00;86;18;25;69;27;0;0;0
2020-02-24 09:15:00;83;15;25;58;10;25;1;0
2020-02-24 09:30:00;83;22;34;90;13;0;0;0
2020-02-24 09:45:00;96;21;27;86;18;7;0;0
2020-02-24 10:00:00;67;12;27;74;21;14;0;0
2020-02-24 10:15:00;93;13;45;99;19;2;0;0
2020-02-24 10:30:00;99;11;31;98;17;4;0;0
2020-02-24 10:45:00;83;11;35;80;12;2;0;0
2020-02-24 11:00:00;84;21;38;69;14;0;0;0
2020-02-24 11:15:00;74;18;44;85;17;0;0;0
2020-02-24 11:30:00;83;11;38;99;10;5;0;0
2020-02-24 11:45:00;70;21;39;73;19;4;0;0
2020-02-24 12:00:00;97;18;36;90;17;4;0;0
2020-02-24 12:15:00;72;10;45;93;15;4;0;0
2020-02-24 12:30:00;74;16;35;83;17;22;0;0
2020-02-24 12:45:00;77;18;37;103;13;5;0;0
2020-02-24 13:00:00;79;13;42;96;12;7;0;0
2020-02-24 13:15:00;62;19;42;94;13;5;0;0
2020-02-24 13:30:00;86;16;22;96;12;3;0;0
2020-02-24 13:45:00;75;15;46;120;23;2;0;0
2020-02-24 14:00:00;92;16;37;90;13;20;0;0
2020-02-24 14:15:00;92;18;46;117;23;9;0;0
2020-02-24 14:30:00;102;13;46;96;18;2;0;0
2020-02-24 14:45:00;110;15;36;90;23;6;0;0
2020-02-24 15:00:00;99;9;56;99;26;1;0;0
2020-02-24 15:15:00;75;12;47;107;12;15;0;1
2020-02-24 15:30:00;103;10;44;112;14;7;0;0
2020-02-24 15:45:00;95;16;68;116;16;6;0;0
2020-02-24 16:00:00;102;14;70;113;18;10;0;0
2020-02-24 16:15:00;111;12;54;142;21;13;0;0
2020-02-24 16:30:00;119;17;61;151;13;5;0;0
2020-02-24 16:45:00;108;19;62;141;13;11;0;0
2020-02-24 17:00:00;101;16;49;137;22;6;0;0
2020-02-24 17:15:00;114;19;73;144;28;5;0;0
2020-02-24 17:30:00;105;17;65;142;25;4;0;0
2020-02-24 17:45:00;98;20;57;123;22;6;0;6
2020-02-24 18:00:00;87;13;45;117;21;11;0;0
2020-02-24 18:15:00;88;12;33;121;11;6;0;0
2020-02-24 18:30:00;69;18;35;81;8;13;0;0
2020-02-24 18:45:00;67;8;29;78;13;21;0;0
2020-02-24 19:00:00;66;8;33;77;9;3;0;0
2020-02-24 19:15:00;55;9;27;65;9;8;0;0
2020-02-24 19:30:00;42;5;20;51;6;10;0;0
2020-02-24 19:45:00;41;10;21;45;7;4;0;0
2020-02-24 20:00:00;38;8;15;46;7;3;0;0
2020-02-24 20:15:00;30;6;22;55;9;0;0;0
2020-02-24 20:30:00;22;6;7;41;8;3;0;0
2020-02-24 20:45:00;21;6;6;32;9;0;0;0
2020-02-24 21:00:00;21;2;6;27;3;0;0;0
2020-02-24 21:15:00;25;5;3;29;1;0;0;0
2020-02-24 21:30:00;14;1;4;18;2;0;0;0
2020-02-24 21:45:00;23;4;10;29;2;0;0;0
2020-02-24 22:00:00;15;3;10;25;0;0;0;0
2020-02-24 22:15:00;21;0;6;30;2;0;0;0
2020-02-24 22:30:00;10;0;3;19;6;0;0;0
2020-02-24 22:45:00;9;2;4;21;4;0;0;0
2020-02-24 23:00:00;8;2;3;20;3;0;0;0
2020-02-24 23:15:00;5;1;1;13;1;0;0;0
2020-02-24 23:30:00;6;3;3;7;3;0;0;0
2020-02-24 23:45:00;2;0;0;6;2;0;0;0
