DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-17 00:00:00;1;0;0;6;0;0;0;0
2020-02-17 00:15:00;0;0;0;3;3;0;0;0
2020-02-17 00:30:00;0;1;1;2;5;0;0;0
2020-02-17 00:45:00;2;1;0;3;2;0;0;0
2020-02-17 01:00:00;1;1;0;1;1;0;0;0
2020-02-17 01:15:00;2;0;0;3;0;0;0;0
2020-02-17 01:30:00;2;0;1;1;0;0;0;0
2020-02-17 01:45:00;1;0;0;1;1;0;0;0
2020-02-17 02:00:00;0;1;0;2;1;0;0;0
2020-02-17 02:15:00;1;1;0;1;0;0;0;0
2020-02-17 02:30:00;2;1;1;2;0;0;0;0
2020-02-17 02:45:00;1;0;1;0;1;0;0;0
2020-02-17 03:00:00;0;0;0;1;0;0;0;0
2020-02-17 03:15:00;1;0;0;4;4;0;0;0
2020-02-17 03:30:00;1;0;0;2;0;0;0;0
2020-02-17 03:45:00;1;0;0;1;0;0;0;0
2020-02-17 04:00:00;5;0;2;1;1;0;0;0
2020-02-17 04:15:00;3;1;1;0;0;0;0;0
2020-02-17 04:30:00;13;1;0;4;2;0;0;0
2020-02-17 04:45:00;13;2;0;5;0;0;0;0
2020-02-17 05:00:00;24;5;2;2;1;0;0;0
2020-02-17 05:15:00;30;8;2;9;1;0;0;0
2020-02-17 05:30:00;57;9;3;33;3;0;0;0
2020-02-17 05:45:00;65;8;4;38;6;0;0;0
2020-02-17 06:00:00;66;5;5;30;5;0;0;0
2020-02-17 06:15:00;103;14;10;36;5;0;0;0
2020-02-17 06:30:00;124;10;10;59;8;0;0;0
2020-02-17 06:45:00;138;17;7;89;12;21;0;0
2020-02-17 07:00:00;208;17;6;74;19;3;0;0
2020-02-17 07:15:00;211;21;29;121;27;13;0;0
2020-02-17 07:30:00;197;28;35;111;50;3;0;0
2020-02-17 07:45:00;196;24;48;140;55;5;0;2
2020-02-17 08:00:00;141;24;41;121;37;3;0;0
2020-02-17 08:15:00;115;21;32;83;31;1;0;0
2020-02-17 08:30:00;132;19;39;84;15;16;0;0
2020-02-17 08:45:00;120;21;36;94;21;7;0;0
2020-02-17 09:00:00;93;15;27;66;21;4;0;0
2020-02-17 09:15:00;104;25;29;79;13;3;0;0
2020-02-17 09:30:00;82;13;39;89;16;3;0;0
2020-02-17 09:45:00;101;17;31;82;16;7;0;0
2020-02-17 10:00:00;91;15;38;84;13;0;0;0
2020-02-17 10:15:00;73;18;49;80;17;0;0;0
2020-02-17 10:30:00;78;23;32;90;16;3;0;0
2020-02-17 10:45:00;85;12;34;85;19;0;0;0
2020-02-17 11:00:00;73;9;34;74;19;5;0;0
2020-02-17 11:15:00;77;13;38;76;25;10;0;55
2020-02-17 11:30:00;89;22;48;89;20;3;0;0
2020-02-17 11:45:00;53;6;30;52;14;11;0;0
2020-02-17 12:00:00;
2020-02-17 12:15:00;
2020-02-17 12:30:00;
2020-02-17 12:45:00;
2020-02-17 13:00:00;
2020-02-17 13:15:00;
2020-02-17 13:30:00;
2020-02-17 13:45:00;
2020-02-17 14:00:00;
2020-02-17 14:15:00;
2020-02-17 14:30:00;
2020-02-17 14:45:00;
2020-02-17 15:00:00;
2020-02-17 15:15:00;
2020-02-17 15:30:00;
2020-02-17 15:45:00;
2020-02-17 16:00:00;
2020-02-17 16:15:00;
2020-02-17 16:30:00;
2020-02-17 16:45:00;
2020-02-17 17:00:00;42;4;18;47;9;0;0;0
2020-02-17 17:15:00;123;20;69;191;27;8;0;0
2020-02-17 17:30:00;115;10;60;191;16;4;0;0
2020-02-17 17:45:00;108;7;40;162;24;31;0;0
2020-02-17 18:00:00;111;8;50;135;14;3;0;0
2020-02-17 18:15:00;83;13;59;137;15;1;0;0
2020-02-17 18:30:00;70;12;38;103;13;1;0;0
2020-02-17 18:45:00;76;7;37;83;8;3;0;0
2020-02-17 19:00:00;63;14;31;82;12;4;0;0
2020-02-17 19:15:00;61;12;23;85;20;17;0;0
2020-02-17 19:30:00;54;12;20;85;8;1;0;0
2020-02-17 19:45:00;40;10;16;59;6;0;0;0
2020-02-17 20:00:00;52;5;16;51;4;1;0;0
2020-02-17 20:15:00;38;4;11;57;5;2;0;0
2020-02-17 20:30:00;30;4;6;41;2;0;0;0
2020-02-17 20:45:00;28;8;11;49;2;0;0;0
2020-02-17 21:00:00;23;4;4;33;4;0;0;0
2020-02-17 21:15:00;15;6;9;38;5;0;0;0
2020-02-17 21:30:00;31;3;2;38;1;0;0;0
2020-02-17 21:45:00;15;3;9;25;1;0;0;0
2020-02-17 22:00:00;13;0;19;35;3;0;0;0
2020-02-17 22:15:00;13;0;9;33;2;0;0;0
2020-02-17 22:30:00;19;5;0;24;5;0;0;0
2020-02-17 22:45:00;12;1;7;27;1;0;0;0
2020-02-17 23:00:00;12;2;2;23;2;0;0;0
2020-02-17 23:15:00;3;1;3;8;3;0;0;0
2020-02-17 23:30:00;4;3;3;12;1;0;0;0
2020-02-17 23:45:00;3;0;1;5;0;0;0;0
