DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-07-02 00:00:00;16;15;1;0;0;0;14;13;0;0;0;0;0;0;0
2020-07-02 00:15:00;15;14;2;2;1;0;9;10;0;0;0;0;0;0;0
2020-07-02 00:30:00;8;15;0;0;0;0;13;12;0;0;0;0;0;0;0
2020-07-02 00:45:00;8;7;1;0;0;0;10;9;0;0;0;1;0;0;0
2020-07-02 01:00:00;9;9;0;0;0;1;8;7;0;0;0;0;0;0;0
2020-07-02 01:15:00;13;2;0;0;0;0;6;6;0;0;0;0;0;0;0
2020-07-02 01:30:00;7;7;1;0;1;0;17;20;0;0;0;1;0;0;0
2020-07-02 01:45:00;7;4;3;0;1;0;9;7;0;0;0;1;0;0;0
2020-07-02 02:00:00;14;7;0;0;0;0;10;9;0;0;0;1;0;0;0
2020-07-02 02:15:00;6;7;0;0;0;0;8;9;0;0;0;0;0;0;0
2020-07-02 02:30:00;7;4;0;0;0;0;11;8;0;0;0;0;0;0;0
2020-07-02 02:45:00;3;8;0;0;0;0;7;4;0;0;0;0;0;0;0
2020-07-02 03:00:00;3;4;1;0;1;0;12;11;0;0;0;2;0;0;0
2020-07-02 03:15:00;7;5;0;0;0;0;9;9;0;0;0;0;0;0;0
2020-07-02 03:30:00;11;1;1;0;0;0;11;10;0;0;0;0;0;0;0
2020-07-02 03:45:00;9;5;0;0;0;0;16;16;0;0;0;0;0;0;0
2020-07-02 04:00:00;10;8;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-07-02 04:15:00;10;7;0;0;1;0;29;23;0;0;0;2;0;0;0
2020-07-02 04:30:00;21;6;0;0;0;0;30;26;0;0;0;0;0;0;0
2020-07-02 04:45:00;32;18;0;0;0;0;28;26;0;0;0;0;0;0;0
2020-07-02 05:00:00;52;38;2;2;2;0;40;42;0;0;0;2;0;0;0
2020-07-02 05:15:00;90;78;0;0;0;0;82;69;0;0;0;1;0;0;0
