DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-09-20 00:00:00;11;7;1;9;5;2;6;9;7;11
2019-09-20 00:15:00;9;12;0;3;8;2;7;3;12;6
2019-09-20 00:30:00;10;2;2;5;10;1;8;5;3;9
2019-09-20 00:45:00;12;8;0;5;5;1;6;5;8;7
2019-09-20 01:00:00;4;2;1;5;5;1;6;8;5;2
2019-09-20 01:15:00;10;6;0;5;9;0;8;5;7;11
2019-09-20 01:30:00;3;4;0;7;8;0;8;6;4;4
2019-09-20 01:45:00;2;4;1;6;6;1;3;5;4;2
2019-09-20 02:00:00;4;1;0;4;4;3;4;4;2;2
2019-09-20 02:15:00;7;2;0;2;3;2;5;2;2;5
2019-09-20 02:30:00;4;2;0;3;3;0;3;4;1;4
2019-09-20 02:45:00;7;3;2;2;2;0;2;2;5;7
2019-09-20 03:00:00;6;3;0;0;2;0;2;0;3;4
2019-09-20 03:15:00;8;3;0;5;5;1;5;3;2;7
2019-09-20 03:30:00;6;1;0;1;1;1;1;0;3;6
2019-09-20 03:45:00;9;4;0;5;2;1;2;4;5;6
2019-09-20 04:00:00;8;4;0;4;6;0;6;2;4;9
2019-09-20 04:15:00;9;9;0;7;14;1;13;9;7;8
2019-09-20 04:30:00;14;15;0;6;9;3;8;6;14;11
2019-09-20 04:45:00;14;8;1;6;10;4;15;7;9;13
2019-09-20 05:00:00;19;7;2;17;24;8;28;18;9;15
2019-09-20 05:15:00;38;19;4;40;50;13;53;46;21;36
2019-09-20 05:30:00;43;23;3;43;52;13;57;37;26;39
2019-09-20 05:45:00;59;36;8;62;77;10;79;61;40;52
2019-09-20 06:00:00;57;45;2;52;45;10;45;50;49;42
2019-09-20 06:15:00;76;42;2;91;83;23;91;91;45;67
2019-09-20 06:30:00;49;37;8;130;123;14;122;130;38;48
2019-09-20 06:45:00;71;49;8;136;133;20;134;129;51;66
2019-09-20 07:00:00;71;41;10;160;119;19;122;161;46;65
2019-09-20 07:15:00;76;38;12;155;165;22;148;198;36;65
2019-09-20 07:30:00;88;66;13;147;167;40;175;146;64;66
2019-09-20 07:45:00;101;74;16;118;139;53;158;126;68;100
2019-09-20 08:00:00;95;63;8;116;113;30;132;109;64;68
2019-09-20 08:15:00;81;67;14;110;106;23;105;110;67;78
2019-09-20 08:30:00;78;62;11;105;93;25;105;98;61;70
2019-09-20 08:45:00;71;61;6;101;111;19;119;85;53;74
2019-09-20 09:00:00;56;56;8;77;75;16;79;64;58;45
2019-09-20 09:15:00;63;65;9;73;79;17;88;76;61;58
2019-09-20 09:30:00;73;66;7;72;78;35;98;68;67;57
2019-09-20 09:45:00;71;66;8;81;82;20;86;68;68;57
2019-09-20 10:00:00;70;67;12;80;84;24;92;73;67;57
2019-09-20 10:15:00;85;77;7;64;78;18;82;53;81;70
2019-09-20 10:30:00;69;62;10;66;84;22;84;59;60;65
2019-09-20 10:45:00;94;68;17;76;90;17;98;68;70;92
2019-09-20 11:00:00;84;81;22;71;82;27;91;57;86;78
2019-09-20 11:15:00;87;88;18;98;75;32;88;77;96;73
2019-09-20 11:30:00;108;96;17;83;88;35;105;79;106;96
2019-09-20 11:45:00;106;94;21;92;86;20;93;80;103;93
2019-09-20 12:00:00;129;101;18;92;85;17;87;75;102;93
2019-09-20 12:15:00;95;90;13;64;80;20;94;50;93;100
2019-09-20 12:30:00;110;96;19;86;108;27;107;86;87;105
2019-09-20 12:45:00;111;118;15;101;107;28;102;84;115;107
2019-09-20 13:00:00;122;132;19;95;82;38;109;77;142;108
2019-09-20 13:15:00;161;124;19;78;123;25;136;79;135;142
2019-09-20 13:30:00;136;107;13;104;121;20;118;98;105;121
2019-09-20 13:45:00;127;99;22;93;88;24;99;76;110;119
2019-09-20 14:00:00;116;92;24;107;132;26;98;96;97;106
2019-09-20 14:15:00;139;117;12;94;109;23;111;94;127;123
2019-09-20 14:30:00;158;136;20;95;112;19;120;79;136;151
2019-09-20 14:45:00;157;139;15;98;103;28;114;98;138;135
2019-09-20 15:00:00;134;115;22;105;122;28;129;93;117;124
2019-09-20 15:15:00;136;141;34;107;133;30;141;99;154;139
2019-09-20 15:30:00;131;124;23;103;110;43;120;86;142;120
2019-09-20 15:45:00;114;105;23;90;116;35;120;84;100;117
2019-09-20 16:00:00;124;104;18;91;111;25;121;86;107;111
2019-09-20 16:15:00;112;103;12;84;89;23;94;67;102;98
2019-09-20 16:30:00;107;91;18;95;119;26;124;88;99;94
2019-09-20 16:45:00;106;97;32;87;107;21;105;74;110;96
2019-09-20 17:00:00;117;88;19;93;113;39;123;83;93;113
2019-09-20 17:15:00;98;84;33;90;117;27;128;79;99;92
2019-09-20 17:30:00;110;92;17;94;108;14;102;87;93;100
2019-09-20 17:45:00;100;68;15;84;94;17;97;82;74;94
2019-09-20 18:00:00;93;78;11;86;88;18;91;79;79;89
2019-09-20 18:15:00;93;81;14;104;109;20;115;82;77;86
2019-09-20 18:30:00;93;77;16;83;90;17;94;80;76;81
2019-09-20 18:45:00;90;76;10;78;104;13;98;78;77;76
2019-09-20 19:00:00;82;66;22;75;93;22;97;69;66;73
2019-09-20 19:15:00;76;62;14;74;85;10;83;62;66;67
2019-09-20 19:30:00;73;60;16;80;69;13;72;67;62;65
2019-09-20 19:45:00;63;45;6;66;59;12;61;63;49;52
2019-09-20 20:00:00;72;48;7;74;70;14;72;62;47;61
2019-09-20 20:15:00;68;47;10;55;59;13;68;56;52;62
2019-09-20 20:30:00;48;51;6;49;43;6;42;47;51;42
2019-09-20 20:45:00;47;34;5;38;55;11;57;35;36;42
2019-09-20 21:00:00;51;34;5;52;62;8;67;44;34;42
2019-09-20 21:15:00;56;32;4;53;66;9;66;49;39;47
2019-09-20 21:30:00;52;33;4;34;44;12;47;32;32;48
2019-09-20 21:45:00;53;26;6;29;47;9;48;29;32;41
