DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-10-03 00:00:00;18;6;6;3;28;14;11;14;7;21;14;7;21;0
2020-10-03 00:15:00;19;8;4;1;39;5;12;20;10;30;20;10;30;0
2020-10-03 00:30:00;15;4;7;1;26;7;17;20;10;30;20;10;30;0
2020-10-03 00:45:00;22;10;8;5;37;15;15;20;10;30;20;10;30;0
2020-10-03 01:00:00;12;5;4;2;33;14;12;26;13;38;26;13;38;0
2020-10-03 01:15:00;8;6;3;0;27;5;12;26;13;39;26;13;39;0
2020-10-03 01:30:00;13;1;4;3;17;9;10;24;12;36;24;12;36;0
2020-10-03 01:45:00;8;4;1;0;13;2;8;26;13;39;26;13;39;0
2020-10-03 02:00:00;11;9;3;0;25;5;6;26;13;39;26;13;39;0
2020-10-03 02:15:00;8;5;5;1;20;16;5;26;13;39;26;13;39;0
2020-10-03 02:30:00;6;5;7;3;12;6;7;26;13;39;26;13;39;0
2020-10-03 02:45:00;1;2;1;0;9;0;1;24;12;36;24;12;36;0
2020-10-03 03:00:00;6;2;2;0;7;3;5;26;13;39;26;13;39;0
2020-10-03 03:15:00;4;1;2;0;7;2;4;24;12;36;24;12;36;0
2020-10-03 03:30:00;4;3;3;0;9;4;1;26;13;40;26;13;40;0
2020-10-03 03:45:00;5;2;3;1;5;1;4;26;13;39;26;13;39;0
2020-10-03 04:00:00;4;4;3;1;9;2;5;26;13;39;26;13;39;0
2020-10-03 04:15:00;10;4;2;0;6;1;2;26;13;39;26;13;39;0
2020-10-03 04:30:00;5;7;1;0;7;4;1;26;13;39;26;13;39;0
2020-10-03 04:45:00;1;2;2;1;8;4;1;26;13;39;26;13;39;0
2020-10-03 05:00:00;6;5;6;0;25;5;4;18;9;27;18;9;27;0
2020-10-03 05:15:00;4;6;2;4;8;2;2;20;10;30;20;10;30;0
2020-10-03 05:30:00;16;8;12;7;10;0;9;20;10;30;20;10;30;0
2020-10-03 05:45:00;16;5;6;4;51;10;27;20;10;30;20;10;30;0
2020-10-03 06:00:00;15;8;5;0;60;13;43;20;10;30;20;10;30;0
2020-10-03 06:15:00;19;5;2;5;73;15;28;20;10;30;20;10;30;0
2020-10-03 06:30:00;6;6;12;2;26;6;7;20;10;30;20;10;30;0
2020-10-03 06:45:00;11;4;7;2;29;9;15;20;10;30;20;10;30;0
2020-10-03 07:00:00;15;12;3;2;25;6;12;20;10;30;20;10;30;0
