DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-11-12 00:00:00;2;7;1;3;0;0;0;2;8;0;0;0;0;0
2020-11-12 00:15:00;3;7;0;0;0;1;1;2;7;0;0;0;0;0
2020-11-12 00:30:00;6;12;0;1;1;0;0;3;5;0;0;0;0;0
2020-11-12 00:45:00;6;6;0;1;1;0;0;1;4;0;0;0;0;0
2020-11-12 01:00:00;2;2;0;1;0;0;0;0;3;0;0;0;0;0
2020-11-12 01:15:00;1;5;0;0;0;0;0;1;1;0;0;0;0;0
2020-11-12 01:30:00;0;1;0;4;0;1;0;1;4;0;0;0;0;0
2020-11-12 01:45:00;2;4;0;0;0;0;0;1;5;0;0;0;0;0
2020-11-12 02:00:00;2;3;0;1;0;0;0;3;10;0;0;0;0;0
2020-11-12 02:15:00;4;7;3;2;0;0;0;1;1;0;0;0;0;0
2020-11-12 02:30:00;2;6;0;0;0;0;0;4;5;0;0;0;0;0
2020-11-12 02:45:00;3;2;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:00:00;5;3;0;1;0;0;0;4;5;0;0;0;0;0
2020-11-12 03:15:00;3;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:30:00;1;5;0;0;0;0;0;1;1;0;0;0;0;0
2020-11-12 03:45:00;3;4;0;4;0;0;0;3;7;0;0;0;0;0
2020-11-12 04:00:00;3;5;3;3;0;0;0;1;4;0;0;0;0;0
2020-11-12 04:15:00;2;2;1;1;0;0;0;1;5;0;0;0;0;0
2020-11-12 04:30:00;1;5;0;0;1;0;0;5;4;0;0;0;0;0
2020-11-12 04:45:00;7;9;4;4;0;0;0;9;16;0;0;0;0;0
2020-11-12 05:00:00;5;17;9;15;3;0;1;33;36;0;0;0;0;0
2020-11-12 05:15:00;6;16;19;20;6;0;0;59;127;0;0;0;0;0
2020-11-12 05:30:00;15;33;14;11;19;1;2;61;106;3;0;0;4;2
2020-11-12 05:45:00;51;108;24;26;13;6;14;56;71;6;0;2;1;0
2020-11-12 06:00:00;60;144;18;16;4;3;11;40;54;0;0;0;2;0
2020-11-12 06:15:00;37;65;28;27;11;1;0;35;47;0;0;0;3;1
2020-11-12 06:30:00;22;25;53;52;17;3;2;66;87;0;0;0;2;4
2020-11-12 06:45:00;24;29;61;58;18;7;1;77;81;0;0;0;3;0
2020-11-12 07:00:00;26;44;20;23;11;6;0;43;39;0;0;0;1;0
2020-11-12 07:15:00;54;75;22;29;16;3;2;61;75;1;0;0;2;0
2020-11-12 07:30:00;43;42;30;30;8;3;2;68;96;0;0;0;3;4
2020-11-12 07:45:00;34;46;30;38;19;1;2;82;127;0;0;0;3;1
2020-11-12 08:00:00;36;46;25;27;9;1;0;67;84;3;0;0;0;0
2020-11-12 08:15:00;42;53;21;23;12;1;2;56;46;0;0;0;5;0
2020-11-12 08:30:00;40;37;14;17;6;2;1;41;50;0;0;0;2;10
2020-11-12 08:45:00;24;27;18;17;12;2;0;45;41;2;0;0;1;0
2020-11-12 09:00:00;36;22;12;13;16;4;1;31;35;0;0;0;0;0
2020-11-12 09:15:00;27;38;9;15;8;4;1;34;30;0;0;0;2;0
2020-11-12 09:30:00;26;37;15;19;9;3;1;33;29;0;0;0;0;0
2020-11-12 09:45:00;33;39;17;24;12;7;0;34;29;0;0;0;1;0
2020-11-12 10:00:00;28;29;10;9;12;2;1;29;19;0;0;0;0;0
2020-11-12 10:15:00;31;32;15;20;10;5;0;31;34;1;0;0;2;0
2020-11-12 10:30:00;36;30;12;15;23;6;1;34;30;1;0;0;2;0
2020-11-12 10:45:00;25;36;14;17;5;6;6;31;21;0;0;0;0;0
2020-11-12 11:00:00;29;28;13;16;10;8;3;37;33;0;0;0;6;6
2020-11-12 11:15:00;32;43;15;14;7;5;1;24;32;0;0;0;8;3
2020-11-12 11:30:00;30;35;19;23;14;4;0;31;48;2;0;0;5;2
2020-11-12 11:45:00;31;36;12;13;13;5;3;41;27;1;0;0;3;6
2020-11-12 12:00:00;35;42;14;16;20;7;2;33;34;0;0;0;2;0
2020-11-12 12:15:00;35;33;11;12;9;7;1;24;37;0;0;0;4;0
2020-11-12 12:30:00;41;41;18;12;13;4;1;42;31;0;0;0;3;0
2020-11-12 12:45:00;30;40;14;16;22;15;2;36;38;7;0;0;5;1
2020-11-12 13:00:00;36;37;21;23;16;10;1;51;52;1;0;1;3;0
2020-11-12 13:15:00;39;45;17;21;23;5;2;59;81;2;0;0;3;3
2020-11-12 13:30:00;43;46;19;24;28;10;2;71;92;5;0;0;1;0
2020-11-12 13:45:00;52;54;16;21;34;6;2;81;100;5;0;0;7;3
2020-11-12 14:00:00;77;92;25;28;33;17;8;63;67;1;1;2;9;13
2020-11-12 14:15:00;117;135;23;23;27;16;5;43;37;2;0;0;3;0
2020-11-12 14:30:00;72;86;18;24;21;13;3;30;41;1;6;0;7;2
2020-11-12 14:45:00;56;97;23;21;26;12;2;28;40;0;0;0;5;6
2020-11-12 15:00:00;37;62;24;24;47;27;9;45;47;0;0;0;3;2
2020-11-12 15:15:00;57;70;19;20;70;29;13;30;59;4;0;0;16;7
2020-11-12 15:30:00;40;59;9;16;21;15;2;34;68;0;0;0;7;25
2020-11-12 15:45:00;50;78;13;20;31;15;4;48;83;0;0;0;8;66
2020-11-12 16:00:00;55;74;15;16;32;28;6;46;59;0;0;2;4;2
2020-11-12 16:15:00;41;57;21;27;16;13;6;49;86;1;0;0;5;1
2020-11-12 16:30:00;36;50;18;22;24;22;11;33;48;2;0;0;3;0
2020-11-12 16:45:00;46;59;10;11;23;9;6;25;80;0;1;0;3;4
2020-11-12 17:00:00;51;68;11;14;21;16;7;40;60;0;0;0;7;0
2020-11-12 17:15:00;41;77;13;17;20;13;4;39;56;0;0;0;0;0
2020-11-12 17:30:00;43;52;7;14;11;8;3;33;35;0;0;3;3;0
2020-11-12 17:45:00;43;68;14;15;9;15;8;29;33;0;0;0;3;1
2020-11-12 18:00:00;31;37;6;11;13;8;2;16;29;0;0;0;5;0
2020-11-12 18:15:00;39;50;12;13;8;9;3;35;35;0;0;0;3;0
2020-11-12 18:30:00;25;31;5;11;5;5;5;21;26;4;0;2;4;5
2020-11-12 18:45:00;22;36;4;5;11;5;3;22;20;0;0;0;2;1
2020-11-12 19:00:00;17;30;5;7;5;5;2;27;26;0;0;0;1;0
2020-11-12 19:15:00;18;35;3;5;1;6;1;17;21;0;0;0;4;4
2020-11-12 19:30:00;23;39;2;3;1;5;6;18;28;0;0;0;0;0
2020-11-12 19:45:00;12;22;5;7;4;2;1;20;16;0;0;0;0;0
2020-11-12 20:00:00;12;20;4;4;2;2;1;28;21;0;0;0;0;0
2020-11-12 20:15:00;6;16;5;4;4;0;2;18;18;0;0;0;0;0
2020-11-12 20:30:00;21;22;5;7;2;4;1;11;26;0;0;0;1;0
