DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-02-24 00:00:00;8;18;5;0;0;1;1;5;5;2;1;6;7;6;1;0;0
2020-02-24 00:15:00;7;12;5;1;0;1;1;11;5;3;1;6;5;8;2;2;0
2020-02-24 00:30:00;6;7;2;0;0;0;0;3;4;3;1;8;8;5;0;0;0
2020-02-24 00:45:00;8;8;3;0;1;0;0;4;2;4;1;4;8;3;0;0;0
2020-02-24 01:00:00;4;9;3;1;0;0;0;5;5;2;1;5;1;2;0;1;0
2020-02-24 01:15:00;9;11;7;0;0;1;0;2;0;2;1;6;6;1;0;1;0
2020-02-24 01:30:00;1;7;0;0;0;0;0;5;0;1;0;5;3;2;0;0;0
2020-02-24 01:45:00;6;5;2;1;0;0;0;4;3;1;1;1;1;0;0;1;0
2020-02-24 02:00:00;4;2;0;0;0;0;0;2;0;4;1;8;4;1;0;0;0
2020-02-24 02:15:00;7;7;0;1;0;0;0;3;3;1;0;2;2;0;0;1;0
2020-02-24 02:30:00;4;2;0;0;0;0;0;2;4;1;0;1;5;1;0;0;0
2020-02-24 02:45:00;7;8;0;0;0;0;0;2;1;2;0;2;1;1;0;0;0
2020-02-24 03:00:00;10;5;3;0;0;0;0;3;4;3;0;4;6;4;0;0;0
2020-02-24 03:15:00;1;2;0;1;0;0;0;3;2;0;0;2;0;2;1;1;0
2020-02-24 03:30:00;2;11;5;1;0;0;0;4;4;3;0;3;3;0;0;2;0
2020-02-24 03:45:00;7;5;1;0;0;0;0;3;4;3;0;2;3;2;0;0;0
2020-02-24 04:00:00;8;8;3;1;0;0;0;1;1;5;1;4;4;3;0;1;0
2020-02-24 04:15:00;9;3;4;0;0;0;1;3;5;5;1;2;4;0;3;1;0
2020-02-24 04:30:00;17;18;8;0;0;0;0;11;6;10;0;9;4;2;0;1;0
2020-02-24 04:45:00;16;30;11;1;0;0;0;8;14;2;3;15;6;2;0;2;0
2020-02-24 05:00:00;18;32;25;4;0;0;1;14;18;5;7;24;7;2;1;6;0
2020-02-24 05:15:00;33;66;61;9;0;1;3;25;26;11;8;28;19;6;8;7;0
2020-02-24 05:30:00;46;60;69;11;0;1;1;25;31;12;10;40;23;10;8;9;0
2020-02-24 05:45:00;60;71;75;1;1;2;1;11;27;18;16;39;16;8;10;4;0
2020-02-24 06:00:00;68;51;59;3;1;1;0;21;32;11;11;37;17;5;5;4;0
2020-02-24 06:15:00;96;81;80;0;0;1;1;29;47;17;16;45;25;17;10;2;0
2020-02-24 06:30:00;115;95;103;4;0;0;2;63;47;26;32;64;38;30;15;7;0
2020-02-24 06:45:00;115;97;94;8;0;1;0;51;49;28;22;63;53;33;8;16;0
2020-02-24 07:00:00;90;81;99;13;1;3;3;51;70;18;21;52;59;35;19;18;0
2020-02-24 07:15:00;98;102;105;10;1;1;1;42;58;33;15;60;54;40;19;13;0
2020-02-24 07:30:00;108;87;106;15;1;1;1;70;85;31;29;64;56;40;20;24;0
2020-02-24 07:45:00;100;89;122;10;0;2;2;70;73;29;23;78;47;36;23;20;0
2020-02-24 08:00:00;88;83;105;11;1;2;3;68;57;32;27;48;36;33;12;13;0
2020-02-24 08:15:00;85;78;69;10;0;2;0;70;58;38;22;67;48;46;12;13;0
2020-02-24 08:30:00;77;90;101;7;0;1;1;59;51;32;33;70;55;38;20;14;0
2020-02-24 08:45:00;98;82;89;14;0;2;2;55;79;25;20;66;41;40;11;16;0
2020-02-24 09:00:00;84;86;74;6;1;4;1;44;59;33;23;55;47;35;22;9;0
2020-02-24 09:15:00;79;73;59;4;0;1;2;56;75;31;29;65;48;35;6;8;0
2020-02-24 09:30:00;78;92;81;12;0;4;4;66;75;32;25;45;47;45;14;13;0
2020-02-24 09:45:00;85;102;99;10;1;3;3;78;68;32;29;51;36;36;6;17;0
2020-02-24 10:00:00;84;75;73;13;0;7;4;67;74;36;28;66;51;35;6;13;0
2020-02-24 10:15:00;77;77;66;7;0;2;3;67;78;39;30;64;42;43;19;14;0
2020-02-24 10:30:00;75;78;72;7;0;3;2;59;74;35;28;66;50;46;21;7;0
2020-02-24 10:45:00;80;71;82;12;1;4;9;64;77;35;36;77;54;47;59;14;0
2020-02-24 11:00:00;85;67;67;7;4;7;6;78;74;39;37;69;47;31;14;15;0
2020-02-24 11:15:00;82;99;82;8;3;3;7;85;87;38;38;85;45;43;29;14;0
2020-02-24 11:30:00;101;95;75;15;1;3;3;68;76;43;36;62;46;39;13;17;0
2020-02-24 11:45:00;81;73;66;20;5;9;7;83;98;41;32;67;53;34;10;15;0
2020-02-24 12:00:00;68;79;64;22;5;6;10;85;104;43;24;69;49;39;21;12;0
2020-02-24 12:15:00;76;74;55;13;3;9;7;80;90;37;31;73;48;39;19;18;0
2020-02-24 12:30:00;71;77;69;6;3;6;7;81;82;36;27;65;51;32;23;22;0
2020-02-24 12:45:00;65;75;70;8;1;8;5;108;82;35;26;61;44;43;23;14;0
2020-02-24 13:00:00;67;90;79;10;2;6;3;81;90;40;29;67;42;45;23;13;0
2020-02-24 13:15:00;88;86;92;8;2;2;6;82;99;40;47;72;59;42;36;14;0
2020-02-24 13:30:00;81;96;100;5;10;5;11;73;87;46;43;75;55;47;16;14;0
2020-02-24 13:45:00;91;96;102;14;3;7;8;74;98;35;42;88;50;45;29;16;0
2020-02-24 14:00:00;88;84;74;12;2;3;4;131;123;45;36;59;50;42;36;23;0
2020-02-24 14:15:00;74;75;73;15;0;10;7;179;122;50;33;103;50;42;20;14;0
2020-02-24 14:30:00;89;87;102;13;2;6;6;111;131;48;41;59;50;38;11;13;0
2020-02-24 14:45:00;93;81;78;15;2;5;13;87;113;44;47;73;55;49;26;16;0
2020-02-24 15:00:00;57;83;97;12;3;6;3;107;127;39;41;74;47;55;25;13;0
2020-02-24 15:15:00;84;84;72;8;1;7;3;102;125;40;36;71;62;47;35;13;0
2020-02-24 15:30:00;71;85;91;17;4;14;8;126;132;46;39;66;58;49;9;20;0
2020-02-24 15:45:00;73;75;59;11;5;10;10;140;127;53;35;75;51;50;28;17;0
2020-02-24 16:00:00;86;94;93;15;8;8;11;135;125;47;33;79;68;48;32;21;0
2020-02-24 16:15:00;95;86;89;5;1;14;12;123;139;59;42;76;70;65;23;14;0
2020-02-24 16:30:00;83;80;77;19;4;11;15;100;114;46;41;99;71;67;14;22;0
2020-02-24 16:45:00;87;92;89;15;9;17;11;134;147;63;45;109;75;75;19;18;0
2020-02-24 17:00:00;99;94;101;10;5;18;16;111;140;44;42;84;70;67;14;10;0
2020-02-24 17:15:00;86;93;80;12;5;8;12;161;150;53;44;101;67;71;28;17;0
2020-02-24 17:30:00;90;100;97;13;2;16;8;151;121;44;48;86;65;52;65;21;0
2020-02-24 17:45:00;72;75;61;16;1;5;8;95;118;38;38;75;65;52;10;17;0
