DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-10-07 00:00:00;3;0;0;0;3;3;5;0;1;0;877;0;0
2019-10-07 00:15:00;3;1;0;0;6;12;4;1;2;4;590;0;0
2019-10-07 00:30:00;3;1;0;0;3;7;6;3;4;1;903;0;0
2019-10-07 00:45:00;1;0;0;0;7;12;2;2;2;2;276;0;0
2019-10-07 01:00:00;3;3;0;0;3;5;4;2;3;1;1816;0;0
2019-10-07 01:15:00;2;2;0;0;3;3;3;2;1;0;1004;0;0
2019-10-07 01:30:00;1;1;0;0;9;9;6;4;3;0;477;0;0
2019-10-07 01:45:00;4;1;0;0;2;3;4;3;1;0;7;0;0
2019-10-07 02:00:00;1;1;0;0;1;2;1;1;1;1;120;0;0
2019-10-07 02:15:00;0;0;0;0;3;3;3;2;0;0;1493;0;0
2019-10-07 02:30:00;2;2;0;0;5;6;1;1;0;2;979;0;0
2019-10-07 02:45:00;0;2;0;0;2;1;3;1;1;0;819;0;0
2019-10-07 03:00:00;5;2;0;0;1;3;2;0;1;1;251;0;0
2019-10-07 03:15:00;5;3;0;0;2;1;2;0;0;0;329;0;0
2019-10-07 03:30:00;1;1;0;0;2;3;1;1;3;1;935;0;0
2019-10-07 03:45:00;0;1;0;0;1;1;7;3;2;1;310;0;0
2019-10-07 04:00:00;0;0;0;0;4;4;2;1;0;1;545;0;0
2019-10-07 04:15:00;4;1;0;0;5;5;2;3;3;0;117;0;0
2019-10-07 04:30:00;1;0;0;0;6;3;8;4;1;0;1026;0;0
2019-10-07 04:45:00;0;1;0;1;11;8;8;5;3;0;870;0;0
2019-10-07 05:00:00;4;3;1;0;9;11;23;14;3;2;442;0;0
2019-10-07 05:15:00;7;5;0;0;13;16;41;24;3;3;16;0;0
2019-10-07 05:30:00;4;4;0;0;19;25;57;40;14;3;66;0;0
2019-10-07 05:45:00;8;8;0;0;23;26;56;47;25;11;1224;1;0
2019-10-07 06:00:00;4;6;0;1;29;31;46;33;17;7;1191;1;1
2019-10-07 06:15:00;18;13;2;1;39;36;50;44;37;16;571;1;1
2019-10-07 06:30:00;10;13;3;2;45;43;74;79;43;17;828;2;1
2019-10-07 06:45:00;14;14;2;3;48;52;92;76;46;25;154;6;2
2019-10-07 07:00:00;18;18;1;3;53;53;95;88;55;23;1209;2;2
2019-10-07 07:15:00;18;18;3;2;53;65;100;101;73;27;594;1;2
2019-10-07 07:30:00;33;22;1;4;62;66;101;95;66;47;8;1;2
2019-10-07 07:45:00;33;25;2;16;100;95;107;97;78;53;7;1;1
2019-10-07 08:00:00;44;30;0;10;108;102;82;90;78;42;16;0;2
2019-10-07 08:15:00;38;21;1;9;87;71;94;83;71;37;13;4;2
2019-10-07 08:30:00;31;23;7;2;70;65;84;55;78;39;11;2;1
2019-10-07 08:45:00;33;14;4;4;59;70;110;63;73;32;5;2;2
2019-10-07 09:00:00;38;25;1;4;61;68;78;43;46;21;8;0;1
2019-10-07 09:15:00;41;24;2;5;59;47;69;33;60;26;11;0;2
2019-10-07 09:30:00;35;19;2;7;60;58;71;33;70;24;15;0;2
2019-10-07 09:45:00;39;18;3;10;75;80;67;40;66;26;11;1;0
2019-10-07 10:00:00;33;13;2;3;69;61;71;31;49;20;9;1;1
2019-10-07 10:15:00;32;26;3;3;66;63;57;28;54;14;4;2;4
2019-10-07 10:30:00;43;20;1;8;66;70;79;29;48;16;4;1;4
2019-10-07 10:45:00;29;14;3;1;61;53;56;24;47;19;52;1;1
2019-10-07 11:00:00;33;19;3;5;70;67;56;28;49;21;20;0;1
2019-10-07 11:15:00;42;34;5;7;70;80;65;39;50;20;20;1;3
2019-10-07 11:30:00;42;37;4;5;65;71;66;34;50;19;8;0;3
2019-10-07 11:45:00;42;23;3;6;63;73;63;40;50;21;11;0;2
2019-10-07 12:00:00;44;33;1;5;76;89;60;26;52;23;20;1;0
2019-10-07 12:15:00;49;30;1;6;79;78;63;28;47;13;56;2;1
2019-10-07 12:30:00;44;37;7;4;71;75;64;31;47;19;5;6;3
2019-10-07 12:45:00;44;34;3;5;69;67;64;35;50;13;27;1;3
2019-10-07 13:00:00;50;50;4;6;74;92;74;42;49;26;8;3;2
2019-10-07 13:15:00;37;38;5;1;77;87;64;39;44;22;8;0;5
2019-10-07 13:30:00;38;29;3;2;63;80;84;49;49;27;5;4;0
2019-10-07 13:45:00;40;29;7;5;65;92;66;39;41;18;11;1;1
2019-10-07 14:00:00;33;23;2;1;85;91;61;29;46;23;6;2;2
2019-10-07 14:15:00;39;32;5;1;108;148;67;37;46;32;10;3;1
2019-10-07 14:30:00;34;28;4;9;133;125;71;31;47;32;14;1;2
2019-10-07 14:45:00;42;30;6;1;99;115;60;38;45;24;7;2;2
2019-10-07 15:00:00;54;37;3;5;119;135;69;37;48;27;11;0;3
2019-10-07 15:15:00;54;50;1;3;116;140;66;35;59;35;6;2;2
2019-10-07 15:30:00;60;42;1;6;137;158;68;42;45;23;10;1;2
2019-10-07 15:45:00;59;45;5;5;107;126;69;42;57;19;12;1;3
2019-10-07 16:00:00;43;49;5;3;141;149;80;51;57;19;10;9;2
2019-10-07 16:15:00;57;48;3;5;146;161;80;44;53;37;10;1;4
2019-10-07 16:30:00;48;47;3;3;152;157;61;45;62;31;11;3;3
2019-10-07 16:45:00;46;35;1;6;141;152;69;40;46;23;121;3;1
2019-10-07 17:00:00;55;36;4;5;142;149;80;44;50;27;185;1;1
2019-10-07 17:15:00;43;47;5;3;133;158;69;38;60;31;9;1;3
2019-10-07 17:30:00;41;29;1;3;103;117;74;38;45;25;7;0;2
2019-10-07 17:45:00;29;23;0;4;83;84;63;30;48;17;31;1;1
2019-10-07 18:00:00;38;28;2;2;82;99;61;33;50;24;9;3;1
2019-10-07 18:15:00;32;24;1;0;74;71;61;34;39;20;247;0;2
2019-10-07 18:30:00;29;27;3;2;66;69;64;34;41;17;219;0;2
2019-10-07 18:45:00;28;25;2;2;63;58;48;26;36;13;125;1;0
2019-10-07 19:00:00;21;21;0;2;54;57;34;24;32;22;869;2;0
2019-10-07 19:15:00;22;20;1;1;41;44;35;16;27;15;882;3;116
2019-10-07 19:30:00;16;11;1;0;37;39;36;14;28;14;1207;0;0
2019-10-07 19:45:00;23;15;0;0;37;42;33;17;30;16;1943;0;0
2019-10-07 20:00:00;25;16;2;1;34;36;43;24;31;9;1418;0;7
2019-10-07 20:15:00;14;23;1;1;31;38;32;23;18;6;815;1;15
2019-10-07 20:30:00;23;12;0;3;39;41;28;14;18;7;1263;0;1
2019-10-07 20:45:00;10;3;0;0;24;39;36;13;19;9;1780;1;0
2019-10-07 21:00:00;7;5;0;0;27;34;35;18;13;8;1017;4;0
2019-10-07 21:15:00;15;10;1;0;11;22;30;12;22;5;1084;2;18
2019-10-07 21:30:00;11;11;0;0;18;22;33;11;9;6;1439;1;1
2019-10-07 21:45:00;10;12;0;1;25;40;13;5;12;3;1368;0;1
2019-10-07 22:00:00;8;8;1;0;51;62;13;8;11;4;1239;0;0
2019-10-07 22:15:00;9;13;1;1;37;43;12;9;7;4;1725;0;1
2019-10-07 22:30:00;8;1;0;0;13;23;14;7;6;3;1004;0;0
2019-10-07 22:45:00;5;4;0;0;9;9;8;1;7;4;1391;0;0
2019-10-07 23:00:00;5;4;0;0;16;19;4;5;7;3;1705;0;0
2019-10-07 23:15:00;1;2;0;0;1;6;12;3;5;0;1944;0;0
2019-10-07 23:30:00;1;4;0;1;6;6;4;1;1;1;1995;0;0
2019-10-07 23:45:00;1;2;0;0;4;1;8;2;2;1;2550;0;0
