DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-10-04 00:00:00;11;9;2;7;6;15;13;7;9;13;9;3;2
2020-10-04 00:15:00;11;4;1;5;9;17;15;4;7;20;14;5;1
2020-10-04 00:30:00;5;5;3;3;3;16;16;8;7;9;10;5;3
2020-10-04 00:45:00;12;2;2;7;16;13;12;5;5;8;10;4;2
2020-10-04 01:00:00;11;5;4;4;3;7;11;9;8;13;8;6;4
2020-10-04 01:15:00;6;1;1;5;2;10;8;5;4;7;6;2;1
2020-10-04 01:30:00;6;3;1;4;3;8;8;5;2;4;3;0;1
2020-10-04 01:45:00;4;5;6;3;5;11;11;3;3;6;5;4;5
2020-10-04 02:00:00;5;3;1;1;3;7;6;2;1;4;10;2;2
2020-10-04 02:15:00;2;4;1;1;5;3;7;3;1;4;2;0;1
2020-10-04 02:30:00;1;0;1;3;3;6;6;5;3;2;1;1;1
2020-10-04 02:45:00;5;3;4;0;1;9;11;5;2;14;11;1;4
2020-10-04 03:00:00;2;4;1;1;4;5;5;4;2;2;1;2;1
2020-10-04 03:15:00;3;2;0;3;4;4;6;1;0;1;0;1;0
2020-10-04 03:30:00;3;0;0;1;2;4;5;1;2;3;2;0;0
2020-10-04 03:45:00;5;3;1;3;3;1;2;0;0;0;2;1;2
2020-10-04 04:00:00;4;2;1;3;3;7;7;4;2;3;4;0;1
2020-10-04 04:15:00;3;0;0;2;1;4;6;2;0;1;1;0;0
2020-10-04 04:30:00;6;2;1;2;2;4;7;2;0;0;0;0;1
2020-10-04 04:45:00;3;0;0;0;1;5;4;2;1;0;0;0;0
2020-10-04 05:00:00;1;2;0;7;1;8;8;2;2;3;2;1;0
2020-10-04 05:15:00;5;1;2;3;5;4;9;2;0;1;0;0;2
2020-10-04 05:30:00;8;2;2;0;5;11;8;1;0;1;1;0;2
2020-10-04 05:45:00;3;0;3;5;5;8;7;1;0;0;3;0;3
2020-10-04 06:00:00;1;1;2;4;1;18;14;1;1;1;0;0;2
2020-10-04 06:15:00;9;0;3;4;4;4;9;1;0;0;0;0;1
2020-10-04 06:30:00;5;2;1;3;3;7;9;2;2;3;2;1;1
2020-10-04 06:45:00;3;4;0;2;1;11;10;2;0;0;1;1;0
2020-10-04 07:00:00;9;2;0;2;5;6;9;0;1;0;2;0;0
2020-10-04 07:15:00;8;7;0;10;2;11;7;1;0;0;2;0;0
2020-10-04 07:30:00;10;0;2;10;6;14;15;3;0;2;4;2;2
2020-10-04 07:45:00;11;7;2;7;7;15;14;8;4;4;5;2;2
2020-10-04 08:00:00;13;12;5;10;7;21;27;5;1;4;6;5;4
2020-10-04 08:15:00;16;8;5;19;8;20;21;4;3;3;6;3;6
2020-10-04 08:30:00;22;8;4;26;10;30;41;10;3;5;9;2;4
2020-10-04 08:45:00;25;15;9;15;14;38;41;18;9;12;10;4;8
2020-10-04 09:00:00;33;20;14;21;14;44;49;9;5;7;9;3;14
2020-10-04 09:15:00;31;19;8;21;10;50;41;20;8;18;15;3;8
2020-10-04 09:30:00;29;24;10;33;11;51;46;20;8;14;12;4;8
2020-10-04 09:45:00;47;34;22;26;17;51;38;15;9;9;22;9;21
2020-10-04 10:00:00;38;25;9;30;24;55;57;17;8;15;9;4;8
2020-10-04 10:15:00;35;27;10;30;16;66;57;22;4;13;19;2;9
2020-10-04 10:30:00;49;41;15;28;28;52;51;23;12;20;16;7;15
2020-10-04 10:45:00;45;31;20;28;19;56;50;27;18;19;14;8;18
2020-10-04 11:00:00;48;42;18;30;24;71;59;23;14;20;14;7;19
2020-10-04 11:15:00;53;36;13;34;20;58;55;18;8;16;11;7;14
2020-10-04 11:30:00;57;44;16;31;27;57;49;15;6;16;20;5;14
2020-10-04 11:45:00;50;41;12;31;31;63;41;20;15;23;18;13;10
2020-10-04 12:00:00;51;35;19;25;25;47;39;21;14;23;16;8;19
2020-10-04 12:15:00;57;27;20;26;39;52;40;14;10;30;27;9;21
2020-10-04 12:30:00;56;28;20;32;23;53;39;24;13;24;15;12;18
2020-10-04 12:45:00;41;33;16;15;22;52;39;13;12;22;17;9;17
2020-10-04 13:00:00;43;20;9;24;24;59;46;23;17;26;17;10;9
2020-10-04 13:15:00;49;22;20;14;19;35;37;24;21;27;21;10;18
2020-10-04 13:30:00;46;31;16;22;21;59;51;24;16;27;17;7;15
2020-10-04 13:45:00;45;27;17;32;23;52;49;31;28;44;31;8;17
2020-10-04 14:00:00;44;30;14;35;18;66;50;21;18;37;16;6;13
2020-10-04 14:15:00;60;37;8;30;28;54;38;20;13;35;25;6;9
2020-10-04 14:30:00;50;27;9;34;32;57;65;22;15;29;14;7;8
2020-10-04 14:45:00;38;27;12;39;19;80;53;28;19;33;26;7;12
2020-10-04 15:00:00;43;21;9;26;22;52;45;24;16;34;20;10;9
2020-10-04 15:15:00;33;26;8;26;23;61;50;15;19;44;28;6;8
2020-10-04 15:30:00;52;30;19;23;19;60;44;23;13;27;20;13;15
2020-10-04 15:45:00;55;39;14;16;21;56;42;19;13;34;22;6;16
2020-10-04 16:00:00;36;15;16;21;17;59;41;23;18;28;25;7;10
2020-10-04 16:15:00;42;16;6;29;29;47;34;22;16;40;24;6;6
2020-10-04 16:30:00;43;28;13;26;33;62;44;18;15;32;35;15;13
2020-10-04 16:45:00;55;23;11;18;38;75;57;27;21;42;23;10;9
2020-10-04 17:00:00;47;26;20;22;28;59;45;17;21;36;16;10;22
2020-10-04 17:15:00;43;33;19;21;18;65;40;22;17;34;23;9;20
2020-10-04 17:30:00;40;27;13;23;13;49;51;28;22;41;29;7;13
