DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2019-11-05 00:00:00;11;2;0;3;0;2;2;1;2;3;0;0;0;0;0;0;0
2019-11-05 00:15:00;4;3;5;3;0;1;1;1;3;3;0;0;7;0;0;0;0
2019-11-05 00:30:00;4;1;1;1;0;1;0;2;0;3;0;0;0;0;0;0;0
2019-11-05 00:45:00;6;7;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0
2019-11-05 01:00:00;6;1;3;1;0;1;3;0;4;4;0;0;0;0;0;0;0
2019-11-05 01:15:00;1;3;3;1;1;0;1;0;1;2;0;0;0;0;0;0;0
2019-11-05 01:30:00;5;3;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0
2019-11-05 01:45:00;6;1;0;3;3;1;1;1;1;0;0;0;0;0;0;0;0
2019-11-05 02:00:00;3;3;0;0;0;3;2;0;2;1;0;0;0;0;0;0;0
2019-11-05 02:15:00;1;0;0;0;0;2;1;1;2;0;0;0;0;0;0;0;0
2019-11-05 02:30:00;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2019-11-05 02:45:00;4;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-11-05 03:00:00;3;2;6;1;0;0;0;2;0;4;0;0;0;0;0;0;0
2019-11-05 03:15:00;6;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2019-11-05 03:30:00;6;5;0;2;0;0;0;4;2;2;0;0;1;0;0;0;0
2019-11-05 03:45:00;4;0;1;2;0;0;0;1;1;1;0;0;0;0;0;0;0
2019-11-05 04:00:00;9;2;2;2;0;0;0;1;6;2;0;0;0;0;0;0;0
2019-11-05 04:15:00;9;1;4;1;0;1;3;5;4;4;0;0;0;0;0;0;0
2019-11-05 04:30:00;20;3;3;5;0;1;1;9;13;8;0;0;0;0;0;0;0
2019-11-05 04:45:00;50;1;6;11;0;3;5;6;10;10;0;0;0;0;0;0;0
2019-11-05 05:00:00;89;5;13;22;2;2;6;15;11;12;0;0;0;0;0;0;0
2019-11-05 05:15:00;125;5;33;51;8;2;13;11;17;26;0;0;0;0;0;0;0
2019-11-05 05:30:00;134;7;36;61;3;2;19;26;26;22;0;0;0;0;0;0;0
