DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-08-23 00:00:00;7;2;3;2;4;5;6;5;6;6;5;4;3
2019-08-23 00:15:00;4;4;0;5;5;12;7;4;4;6;5;2;0
2019-08-23 00:30:00;6;5;1;1;0;15;15;3;2;7;7;3;1
2019-08-23 00:45:00;3;2;3;2;3;9;9;2;1;1;5;0;3
2019-08-23 01:00:00;7;0;4;2;2;7;7;5;1;2;6;0;4
2019-08-23 01:15:00;5;4;1;1;4;9;9;3;3;7;3;1;1
2019-08-23 01:30:00;6;4;1;3;3;9;11;3;1;5;1;1;1
2019-08-23 01:45:00;2;0;0;2;0;6;4;0;0;1;1;0;0
2019-08-23 02:00:00;3;2;0;0;0;6;4;4;4;3;1;0;0
2019-08-23 02:15:00;4;0;0;1;2;5;0;2;2;2;2;1;0
2019-08-23 02:30:00;3;0;2;1;2;9;0;0;0;2;0;1;2
2019-08-23 02:45:00;8;2;2;1;1;8;2;5;4;2;2;0;3
2019-08-23 03:00:00;7;2;0;0;4;4;2;1;0;3;3;0;0
2019-08-23 03:15:00;8;0;1;2;3;10;9;4;5;3;1;1;1
2019-08-23 03:30:00;4;2;3;2;2;8;5;2;1;1;1;1;3
2019-08-23 03:45:00;8;0;2;2;2;9;8;5;3;5;6;2;2
2019-08-23 04:00:00;11;4;2;0;5;12;11;0;0;2;3;1;2
2019-08-23 04:15:00;6;1;2;6;4;13;12;4;2;2;2;0;2
2019-08-23 04:30:00;4;3;1;5;7;21;17;2;2;5;3;2;1
2019-08-23 04:45:00;12;0;2;1;4;21;16;2;2;4;1;0;2
2019-08-23 05:00:00;9;3;1;3;9;22;15;2;0;1;1;0;1
2019-08-23 05:15:00;17;7;4;16;20;21;23;15;7;6;4;1;3
2019-08-23 05:30:00;30;14;9;16;27;29;23;12;8;11;7;3;9
2019-08-23 05:45:00;26;19;5;24;26;48;43;18;10;10;7;0;5
2019-08-23 06:00:00;24;17;5;20;16;42;37;9;6;9;8;2;5
2019-08-23 06:15:00;48;50;10;29;22;78;48;21;16;14;11;4;9
2019-08-23 06:30:00;33;29;10;30;45;69;72;42;30;32;11;4;10
2019-08-23 06:45:00;41;30;20;57;33;88;107;56;45;32;14;6;16
2019-08-23 07:00:00;48;43;15;39;36;65;56;36;29;35;19;7;16
2019-08-23 07:15:00;48;50;18;52;32;82;86;53;28;27;18;6;17
2019-08-23 07:30:00;58;43;11;77;46;66;97;67;49;46;18;10;11
2019-08-23 07:45:00;52;41;21;89;42;83;108;86;54;52;28;16;21
2019-08-23 08:00:00;39;41;17;74;40;73;87;57;47;43;32;10;15
2019-08-23 08:15:00;49;42;18;74;43;90;91;74;64;60;34;10;17
2019-08-23 08:30:00;48;35;15;71;29;77;87;69;48;62;42;14;14
2019-08-23 08:45:00;47;37;10;69;39;73;73;67;62;60;33;13;12
2019-08-23 09:00:00;51;40;11;61;38;67;76;55;38;51;30;11;11
2019-08-23 09:15:00;70;46;21;65;41;77;72;52;39;48;36;13;22
2019-08-23 09:30:00;73;59;16;72;37;65;69;57;36;48;44;17;13
2019-08-23 09:45:00;62;43;20;76;42;97;94;56;42;67;39;12;22
2019-08-23 10:00:00;54;35;16;48;38;70;61;54;40;56;47;16;16
2019-08-23 10:15:00;77;50;20;74;44;93;96;62;47;77;58;23;18
2019-08-23 10:30:00;77;59;21;62;43;97;86;58;41;75;63;19;20
2019-08-23 10:45:00;87;68;22;74;42;96;72;65;51;71;53;28;19
2019-08-23 11:00:00;69;41;22;64;39;75;68;59;48;76;49;27;23
2019-08-23 11:15:00;84;73;22;84;38;100;98;69;45;84;65;22;21
2019-08-23 11:30:00;86;68;25;78;37;93;92;55;51;87;59;30;23
2019-08-23 11:45:00;83;67;19;73;39;92;95;69;53;97;76;30;22
2019-08-23 12:00:00;78;67;22;60;30;86;85;63;45;109;70;31;22
2019-08-23 12:15:00;90;67;25;77;43;86;97;66;64;105;78;37;23
2019-08-23 12:30:00;83;67;26;69;39;95;84;63;44;109;72;34;25
2019-08-23 12:45:00;68;59;31;75;37;91;84;75;42;97;85;28;21
2019-08-23 13:00:00;84;75;23;56;43;91;71;53;43;102;63;25;22
2019-08-23 13:15:00;77;66;18;66;44;88;94;73;54;88;74;32;17
2019-08-23 13:30:00;68;64;32;73;34;89;95;50;42;99;77;25;27
2019-08-23 13:45:00;84;73;20;58;40;89;103;68;55;100;76;28;22
2019-08-23 14:00:00;84;80;20;62;32;72;65;49;28;101;69;29;20
2019-08-23 14:15:00;85;88;22;60;41;89;84;61;45;93;84;26;21
2019-08-23 14:30:00;76;73;32;69;36;85;80;46;36;98;81;33;34
2019-08-23 14:45:00;76;60;29;67;32;98;93;68;49;110;64;25;26
2019-08-23 15:00:00;79;70;21;68;33;103;94;67;46;102;82;31;19
2019-08-23 15:15:00;95;87;29;60;34;106;85;58;44;105;74;25;27
