DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-01-03 00:00:00;2;8;6;11;8;0;0;0;0;0;0;0
2020-01-03 00:15:00;2;9;13;7;3;0;0;0;0;0;0;0
2020-01-03 00:30:00;4;10;10;11;9;0;0;0;0;0;0;0
2020-01-03 00:45:00;5;11;10;5;7;0;0;0;0;0;0;0
2020-01-03 01:00:00;7;9;7;11;10;0;0;0;0;0;0;0
2020-01-03 01:15:00;4;5;6;4;4;0;0;0;0;0;0;0
2020-01-03 01:30:00;1;2;2;4;4;0;0;0;0;0;0;0
2020-01-03 01:45:00;1;2;3;3;4;0;0;0;0;0;0;0
2020-01-03 02:00:00;1;2;1;6;3;0;0;0;0;0;0;0
2020-01-03 02:15:00;0;2;6;3;1;0;0;0;0;0;0;0
2020-01-03 02:30:00;2;1;3;3;2;0;0;0;0;0;0;0
2020-01-03 02:45:00;2;4;8;3;1;0;0;0;0;0;0;0
2020-01-03 03:00:00;2;6;6;4;1;0;0;0;0;0;0;0
2020-01-03 03:15:00;3;4;1;4;2;0;0;0;0;0;0;0
2020-01-03 03:30:00;0;3;3;1;1;0;0;0;0;0;0;0
2020-01-03 03:45:00;1;3;3;0;1;0;0;0;0;0;0;0
2020-01-03 04:00:00;1;4;4;5;3;0;0;0;0;0;0;0
2020-01-03 04:15:00;1;2;3;3;2;0;0;0;0;0;0;0
2020-01-03 04:30:00;2;4;8;4;3;0;0;0;0;0;0;0
2020-01-03 04:45:00;2;3;3;6;3;0;0;0;0;0;0;0
2020-01-03 05:00:00;5;5;10;11;7;0;0;0;0;0;0;0
2020-01-03 05:15:00;3;13;9;7;11;0;0;0;0;0;0;0
2020-01-03 05:30:00;15;15;17;20;14;0;0;0;0;0;0;0
2020-01-03 05:45:00;8;12;7;28;18;0;0;0;0;0;0;0
2020-01-03 06:00:00;6;18;9;25;16;0;0;0;0;0;0;0
2020-01-03 06:15:00;6;9;17;22;17;0;0;0;0;0;0;0
2020-01-03 06:30:00;11;17;14;47;29;0;0;0;0;0;0;0
2020-01-03 06:45:00;11;26;21;37;26;2;0;0;0;1;0;0
2020-01-03 07:00:00;8;26;16;33;24;0;0;0;0;0;0;0
2020-01-03 07:15:00;4;27;22;34;29;0;1;0;0;0;1;0
2020-01-03 07:30:00;10;14;13;42;40;0;0;0;0;0;3;1
2020-01-03 07:45:00;16;30;25;56;33;1;3;0;0;3;2;3
2020-01-03 08:00:00;15;25;17;42;28;2;1;0;0;1;0;0
2020-01-03 08:15:00;11;29;14;38;27;0;1;0;0;0;4;0
2020-01-03 08:30:00;10;33;32;50;31;2;2;0;0;8;2;0
2020-01-03 08:45:00;14;36;31;47;41;0;0;0;0;22;3;5
2020-01-03 09:00:00;15;38;32;32;20;3;0;0;0;21;1;4
2020-01-03 09:15:00;21;36;52;40;32;1;2;0;0;0;4;0
2020-01-03 09:30:00;19;38;25;46;37;1;2;0;0;1;4;1
2020-01-03 09:45:00;19;50;53;51;54;0;2;0;0;1;7;4
2020-01-03 10:00:00;15;41;52;50;41;0;4;0;0;15;3;0
2020-01-03 10:15:00;23;44;52;50;45;0;2;0;0;0;9;1
2020-01-03 10:30:00;30;48;47;54;48;1;3;0;0;30;3;2
2020-01-03 10:45:00;22;54;42;62;56;1;0;0;0;27;3;4
2020-01-03 11:00:00;25;65;56;48;30;1;5;0;0;21;4;88
2020-01-03 11:15:00;18;58;54;53;44;1;6;0;0;32;6;6
2020-01-03 11:30:00;18;84;61;51;64;5;1;0;0;1;8;40
2020-01-03 11:45:00;15;69;55;39;76;3;5;0;0;5;9;7
2020-01-03 12:00:00;17;63;46;35;73;2;2;0;0;2;7;121
2020-01-03 12:15:00;27;67;54;53;78;4;2;0;0;26;6;3
2020-01-03 12:30:00;20;77;69;54;52;7;0;0;0;61;7;3
