DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-09-18 00:00:00;1;1;0;0;5;9;6;3;2;2;0;1;0
2020-09-18 00:15:00;5;4;2;0;7;6;1;2;2;2;0;0;0
2020-09-18 00:30:00;4;1;0;0;3;4;6;4;1;1;1;0;0
2020-09-18 00:45:00;2;2;0;0;3;6;3;3;0;1;1;0;0
2020-09-18 01:00:00;1;2;0;0;1;3;0;1;1;1;1;0;0
2020-09-18 01:15:00;1;1;0;0;4;3;1;1;1;1;0;0;0
2020-09-18 01:30:00;1;2;0;0;4;2;2;2;0;0;0;0;0
2020-09-18 01:45:00;1;3;0;0;2;0;1;2;1;0;0;0;0
2020-09-18 02:00:00;2;1;0;0;1;1;5;2;1;1;0;0;0
2020-09-18 02:15:00;1;2;0;0;2;3;1;1;4;3;1;0;0
2020-09-18 02:30:00;0;0;0;0;2;1;1;1;0;0;0;0;0
2020-09-18 02:45:00;0;1;0;0;2;4;1;1;1;0;0;0;0
2020-09-18 03:00:00;6;6;0;2;4;4;0;0;0;0;0;0;0
2020-09-18 03:15:00;0;2;1;0;1;0;1;1;1;1;0;0;0
2020-09-18 03:30:00;2;0;0;0;0;0;1;2;1;1;0;0;0
2020-09-18 03:45:00;0;0;0;0;2;1;2;0;5;0;0;0;0
2020-09-18 04:00:00;0;0;0;0;0;0;2;3;2;0;0;0;0
2020-09-18 04:15:00;1;2;0;0;4;4;1;1;2;0;1;0;0
2020-09-18 04:30:00;1;0;0;0;4;6;4;2;4;3;0;0;0
2020-09-18 04:45:00;0;3;1;1;7;6;7;4;3;0;0;0;0
2020-09-18 05:00:00;6;2;1;0;12;16;14;15;4;3;0;0;0
2020-09-18 05:15:00;2;3;0;0;9;11;22;22;4;2;4;1;0
2020-09-18 05:30:00;4;4;0;1;17;18;43;35;14;11;4;1;0
2020-09-18 05:45:00;6;3;0;1;40;41;41;38;21;7;2;0;1
2020-09-18 06:00:00;16;9;0;5;47;55;29;24;26;4;2;0;0
2020-09-18 06:15:00;15;16;0;2;36;39;50;34;29;15;4;1;2
2020-09-18 06:30:00;14;9;2;2;36;37;66;66;24;11;14;3;1
2020-09-18 06:45:00;6;9;2;3;45;45;62;61;37;23;1;7;1
2020-09-18 07:00:00;27;13;1;3;51;52;73;40;63;25;6;1;2
2020-09-18 07:15:00;21;15;3;5;47;48;88;74;103;57;5;2;1
2020-09-18 07:30:00;32;20;0;10;74;58;91;83;117;82;180;1;0
2020-09-18 07:45:00;38;29;2;8;84;71;58;38;72;38;13;0;1
2020-09-18 08:00:00;26;25;2;6;69;84;55;32;58;31;6;1;1
2020-09-18 08:15:00;27;15;1;1;54;48;63;40;50;17;3;1;1
2020-09-18 08:30:00;25;23;1;6;52;53;61;45;56;32;4;0;1
2020-09-18 08:45:00;29;12;0;2;55;58;57;35;43;19;6;1;1
2020-09-18 09:00:00;27;15;0;3;43;44;47;19;40;17;1;0;1
2020-09-18 09:15:00;32;17;2;3;43;36;70;24;47;15;3;0;1
2020-09-18 09:30:00;31;19;0;1;43;40;45;17;40;22;6;1;1
2020-09-18 09:45:00;31;19;0;2;49;42;54;23;44;19;3;1;1
2020-09-18 10:00:00;35;17;0;1;57;48;50;27;35;16;7;0;1
2020-09-18 10:15:00;29;18;0;4;60;61;54;25;42;22;4;1;2
