DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-06-01 00:00:00;5;5;21;4;10;6;3;1;8;5;0;0;0;0
2020-06-01 00:15:00;9;10;12;2;10;9;9;3;6;6;0;0;0;0
2020-06-01 00:30:00;6;7;7;1;10;8;3;1;5;5;0;0;0;0
2020-06-01 00:45:00;5;5;12;0;5;8;6;1;7;7;0;0;0;0
2020-06-01 01:00:00;3;1;8;2;4;5;1;1;6;5;0;0;0;0
2020-06-01 01:15:00;6;7;9;1;8;8;2;0;2;1;0;0;0;0
2020-06-01 01:30:00;2;5;4;0;1;4;4;0;5;3;0;0;0;0
2020-06-01 01:45:00;3;5;8;0;3;7;0;0;4;4;0;0;0;0
2020-06-01 02:00:00;2;3;4;0;5;3;0;0;3;3;0;0;0;0
2020-06-01 02:15:00;1;10;7;0;6;4;1;1;1;2;0;0;0;0
2020-06-01 02:30:00;3;3;6;1;5;1;0;0;0;2;0;0;0;0
2020-06-01 02:45:00;0;1;2;0;3;1;1;1;1;1;0;0;0;0
2020-06-01 03:00:00;0;3;3;0;2;3;3;0;0;1;0;0;0;0
2020-06-01 03:15:00;0;0;3;0;2;2;0;0;1;2;0;0;0;0
2020-06-01 03:30:00;2;1;1;0;1;0;0;0;1;1;0;0;0;0
2020-06-01 03:45:00;1;0;1;0;0;1;1;0;0;1;0;0;0;0
2020-06-01 04:00:00;0;0;3;0;0;2;1;0;1;1;0;0;0;0
2020-06-01 04:15:00;0;2;3;0;1;0;0;0;1;2;0;0;0;0
2020-06-01 04:30:00;0;0;2;1;2;2;0;0;0;1;0;0;0;0
2020-06-01 04:45:00;1;1;1;0;2;1;0;0;1;1;0;0;0;0
2020-06-01 05:00:00;3;0;1;0;1;3;1;2;4;3;0;0;0;0
2020-06-01 05:15:00;5;3;6;0;2;5;6;1;1;1;0;0;0;0
2020-06-01 05:30:00;5;7;6;0;2;3;3;4;2;2;0;0;0;0
2020-06-01 05:45:00;5;3;15;1;8;4;2;1;1;1;0;0;0;0
2020-06-01 06:00:00;4;5;6;0;2;2;0;0;3;4;0;0;0;0
2020-06-01 06:15:00;2;2;8;0;3;5;3;0;5;2;0;0;0;0
2020-06-01 06:30:00;4;4;14;1;5;7;6;1;6;3;0;0;0;0
2020-06-01 06:45:00;4;1;8;1;4;5;6;3;7;1;0;0;0;0
2020-06-01 07:00:00;0;5;16;6;4;2;3;0;6;1;0;0;0;0
2020-06-01 07:15:00;9;5;10;2;6;9;7;2;6;3;0;0;0;0
2020-06-01 07:30:00;5;8;14;0;9;8;6;2;10;3;0;0;0;0
2020-06-01 07:45:00;6;4;16;4;11;6;3;0;13;6;0;0;0;0
2020-06-01 08:00:00;4;8;8;2;8;3;7;0;8;3;0;0;0;0
2020-06-01 08:15:00;7;7;12;2;12;6;9;6;8;7;0;0;0;0
2020-06-01 08:30:00;9;5;20;4;13;12;8;2;19;9;0;0;0;0
2020-06-01 08:45:00;18;15;27;4;15;11;11;6;12;12;0;0;0;0
2020-06-01 09:00:00;19;11;20;5;16;10;8;7;20;13;0;0;0;0
2020-06-01 09:15:00;22;10;32;10;24;12;15;1;26;16;0;0;0;0
2020-06-01 09:30:00;21;12;37;7;23;21;11;3;30;19;0;0;0;0
2020-06-01 09:45:00;24;15;39;10;18;14;14;7;27;12;0;0;0;0
2020-06-01 10:00:00;25;13;40;12;35;22;10;3;30;26;0;0;0;0
2020-06-01 10:15:00;26;24;48;20;26;18;14;4;29;22;0;0;0;0
2020-06-01 10:30:00;27;16;46;17;28;25;10;4;28;24;0;0;0;0
2020-06-01 10:45:00;31;26;43;19;39;35;13;4;36;24;0;0;0;0
2020-06-01 11:00:00;30;27;51;20;42;28;16;8;26;16;0;0;0;0
2020-06-01 11:15:00;26;24;57;24;28;21;9;1;37;23;0;0;0;0
2020-06-01 11:30:00;28;23;51;16;36;35;13;6;39;17;0;0;0;0
2020-06-01 11:45:00;34;24;55;23;32;17;21;10;34;35;0;0;0;0
2020-06-01 12:00:00;43;30;46;16;33;22;17;4;30;21;0;0;0;0
2020-06-01 12:15:00;43;20;41;19;28;22;20;3;29;28;0;0;0;0
2020-06-01 12:30:00;44;24;51;15;38;26;26;12;40;26;0;0;0;0
2020-06-01 12:45:00;33;25;46;12;36;33;11;6;42;39;0;0;0;0
2020-06-01 13:00:00;37;34;48;24;38;32;12;7;35;29;0;0;0;0
2020-06-01 13:15:00;32;19;42;23;32;23;16;2;34;26;0;0;0;0
2020-06-01 13:30:00;41;25;53;15;39;29;25;7;49;37;0;0;0;0
2020-06-01 13:45:00;42;36;58;21;57;33;22;10;40;43;0;0;0;0
2020-06-01 14:00:00;48;42;58;27;44;37;12;4;38;28;0;0;0;0
2020-06-01 14:15:00;36;27;53;18;59;45;19;4;46;37;0;0;0;0
2020-06-01 14:30:00;44;28;59;24;63;31;24;10;44;26;0;0;0;0
2020-06-01 14:45:00;44;30;53;19;51;40;20;9;48;47;0;0;0;0
2020-06-01 15:00:00;43;33;52;28;34;39;18;9;43;40;0;0;0;0
2020-06-01 15:15:00;45;29;59;19;49;30;19;8;44;43;0;0;0;0
2020-06-01 15:30:00;38;41;32;24;53;42;20;5;34;34;0;0;0;0
2020-06-01 15:45:00;50;28;43;19;46;42;26;10;39;36;0;0;0;0
2020-06-01 16:00:00;44;36;41;20;50;41;16;4;42;32;0;0;0;0
2020-06-01 16:15:00;43;36;47;20;50;38;20;7;39;33;0;0;0;0
2020-06-01 16:30:00;50;39;44;15;53;42;29;13;39;35;0;0;0;0
2020-06-01 16:45:00;50;44;57;16;60;55;25;8;43;39;0;0;0;0
2020-06-01 17:00:00;55;33;59;32;44;38;25;4;42;38;0;0;0;0
2020-06-01 17:15:00;55;39;56;24;48;46;32;8;33;28;0;0;0;0
2020-06-01 17:30:00;54;52;62;22;57;39;27;8;44;32;0;0;0;0
2020-06-01 17:45:00;55;32;55;27;62;39;28;7;45;41;0;0;0;0
2020-06-01 18:00:00;47;34;48;22;50;46;24;9;32;31;0;0;0;0
2020-06-01 18:15:00;56;39;55;28;48;34;32;11;30;29;0;0;0;0
2020-06-01 18:30:00;48;29;52;24;57;36;20;6;31;22;0;0;0;0
2020-06-01 18:45:00;49;39;58;15;61;46;26;10;32;22;0;0;0;0
2020-06-01 19:00:00;51;31;56;28;47;37;25;10;29;26;0;0;0;0
2020-06-01 19:15:00;57;46;54;26;26;27;20;5;26;28;0;0;0;0
2020-06-01 19:30:00;49;39;66;25;38;29;18;10;29;24;0;0;0;0
2020-06-01 19:45:00;47;37;48;25;42;41;17;7;32;29;0;0;0;0
2020-06-01 20:00:00;35;29;40;23;31;31;16;6;25;31;0;0;0;0
2020-06-01 20:15:00;32;24;38;15;26;23;13;4;14;25;0;0;0;0
2020-06-01 20:30:00;44;27;40;22;36;31;20;6;15;23;0;0;0;0
2020-06-01 20:45:00;29;27;38;16;31;26;13;2;20;18;0;0;0;0
2020-06-01 21:00:00;28;26;24;12;36;23;13;3;13;17;0;0;0;0
2020-06-01 21:15:00;26;23;44;14;24;18;15;7;10;17;0;0;0;0
2020-06-01 21:30:00;29;23;41;14;34;19;14;8;16;19;0;0;0;0
2020-06-01 21:45:00;26;23;39;10;23;18;18;6;15;15;0;0;0;0
2020-06-01 22:00:00;19;18;26;9;21;15;13;4;12;13;0;0;0;0
2020-06-01 22:15:00;19;13;32;6;19;15;9;3;17;16;0;0;0;0
2020-06-01 22:30:00;11;13;19;9;15;12;14;3;10;14;0;0;0;0
2020-06-01 22:45:00;13;12;15;4;11;14;8;2;16;7;0;0;0;0
2020-06-01 23:00:00;14;6;12;2;11;8;4;1;9;8;0;0;0;0
2020-06-01 23:15:00;10;5;11;4;7;10;6;0;5;8;0;0;0;0
2020-06-01 23:30:00;6;4;17;4;5;1;2;4;4;7;0;0;0;0
2020-06-01 23:45:00;4;7;12;1;3;7;4;0;2;3;0;0;0;0
