DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-12-24 00:00:00;0;0;2;0;1;1;0;0;1;0;0;0;0
2020-12-24 00:15:00;0;5;1;1;1;2;0;3;1;0;0;1;1
2020-12-24 00:30:00;0;1;0;0;0;1;2;5;3;0;2;2;0
2020-12-24 00:45:00;0;1;0;0;1;1;0;1;1;0;2;2;1
2020-12-24 01:00:00;0;1;2;0;1;2;0;0;1;1;0;1;1
2020-12-24 01:15:00;0;0;0;0;0;3;0;1;0;0;0;0;0
2020-12-24 01:30:00;0;0;0;0;0;1;0;0;0;0;0;1;0
2020-12-24 01:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;0;4;0;0;0;0;1;2;1;1;4;0;0
2020-12-24 02:15:00;0;1;0;0;1;2;0;1;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;1;0;0;0;0;0;3;2;1
2020-12-24 02:45:00;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-12-24 03:00:00;0;3;1;0;0;0;0;0;1;0;0;0;1
2020-12-24 03:15:00;0;0;1;0;0;1;0;3;0;0;3;1;1
2020-12-24 03:30:00;0;2;1;0;3;3;1;1;0;0;0;0;2
2020-12-24 03:45:00;0;0;0;0;2;3;1;0;0;0;1;1;1
2020-12-24 04:00:00;0;0;0;0;0;2;3;2;0;0;0;0;3
2020-12-24 04:15:00;0;1;0;0;2;5;0;6;2;0;1;0;2
2020-12-24 04:30:00;0;1;1;0;3;5;1;2;2;1;4;1;0
2020-12-24 04:45:00;0;3;2;0;0;4;1;1;1;1;4;1;3
2020-12-24 05:00:00;0;5;2;0;2;4;4;4;0;1;8;5;3
2020-12-24 05:15:00;0;3;5;0;4;9;4;5;4;1;5;3;6
2020-12-24 05:30:00;0;3;4;2;4;9;1;18;10;1;9;3;7
2020-12-24 05:45:00;0;5;8;0;4;7;1;12;2;2;9;5;7
2020-12-24 06:00:00;0;8;3;2;5;10;4;15;7;0;9;1;3
2020-12-24 06:15:00;0;6;7;0;2;8;2;18;10;2;12;7;5
2020-12-24 06:30:00;0;7;2;4;6;13;1;13;6;0;10;7;3
2020-12-24 06:45:00;0;9;3;2;8;16;6;15;4;1;7;8;10
2020-12-24 07:00:00;0;10;10;3;11;7;7;11;8;3;12;5;3
2020-12-24 07:15:00;0;14;32;1;10;17;5;12;7;2;11;6;11
2020-12-24 07:30:00;0;11;8;0;6;15;9;24;9;1;8;5;7
2020-12-24 07:45:00;0;8;4;0;10;19;10;29;8;4;13;11;10
2020-12-24 08:00:00;0;10;7;3;21;14;6;21;12;3;9;7;8
2020-12-24 08:15:00;0;19;16;1;12;22;7;24;9;1;15;14;13
2020-12-24 08:30:00;0;15;8;4;14;18;11;36;12;5;19;16;9
2020-12-24 08:45:00;0;20;9;3;12;23;8;33;16;5;26;18;15
2020-12-24 09:00:00;0;23;18;2;11;13;11;36;19;6;21;17;16
2020-12-24 09:15:00;0;19;25;5;15;27;17;41;16;6;24;11;19
