DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-04-16 00:00:00;1;3;7;3;0;0
2020-04-16 00:15:00;2;2;6;6;0;0
2020-04-16 00:30:00;0;2;8;1;0;0
2020-04-16 00:45:00;3;0;2;0;0;0
2020-04-16 01:00:00;1;0;6;3;0;0
2020-04-16 01:15:00;5;2;5;2;0;0
2020-04-16 01:30:00;4;2;4;2;0;0
2020-04-16 01:45:00;4;2;2;0;0;0
2020-04-16 02:00:00;2;0;4;3;0;0
2020-04-16 02:15:00;2;2;6;0;0;0
2020-04-16 02:30:00;7;3;0;0;0;0
2020-04-16 02:45:00;1;2;2;2;0;0
2020-04-16 03:00:00;3;1;2;2;0;0
2020-04-16 03:15:00;5;0;6;1;0;0
2020-04-16 03:30:00;5;3;7;4;0;0
2020-04-16 03:45:00;6;4;4;0;0;0
2020-04-16 04:00:00;9;8;4;0;0;0
2020-04-16 04:15:00;7;7;2;0;0;0
2020-04-16 04:30:00;8;6;11;4;0;0
2020-04-16 04:45:00;14;8;8;6;0;0
2020-04-16 05:00:00;25;16;19;8;0;0
2020-04-16 05:15:00;24;22;36;21;0;0
2020-04-16 05:30:00;42;40;75;57;0;0
2020-04-16 05:45:00;44;35;66;47;0;0
2020-04-16 06:00:00;52;44;47;34;0;0
2020-04-16 06:15:00;50;49;85;71;0;0
2020-04-16 06:30:00;63;70;95;70;0;0
2020-04-16 06:45:00;69;68;78;69;4;0
2020-04-16 07:00:00;70;72;85;81;0;0
2020-04-16 07:15:00;61;49;90;71;0;0
2020-04-16 07:30:00;75;70;99;90;1;0
2020-04-16 07:45:00;72;60;96;74;0;0
2020-04-16 08:00:00;65;48;70;72;4;0
2020-04-16 08:15:00;57;41;76;69;0;0
2020-04-16 08:30:00;66;56;85;65;5;0
2020-04-16 08:45:00;84;59;63;51;2;0
2020-04-16 09:00:00;77;47;91;54;2;0
2020-04-16 09:15:00;60;59;43;89;4;19
2020-04-16 09:30:00;85;66;85;60;6;0
2020-04-16 09:45:00;71;61;79;61;5;0
2020-04-16 10:00:00;82;82;72;53;2;0
2020-04-16 10:15:00;72;74;77;58;8;2
2020-04-16 10:30:00;98;80;88;59;16;0
2020-04-16 10:45:00;90;68;76;55;19;3
2020-04-16 11:00:00;93;69;75;62;3;0
2020-04-16 11:15:00;85;80;76;49;6;0
2020-04-16 11:30:00;101;78;80;65;37;0
2020-04-16 11:45:00;78;96;79;52;0;0
2020-04-16 12:00:00;100;82;62;43;7;0
2020-04-16 12:15:00;94;86;89;56;6;1
2020-04-16 12:30:00;77;82;69;66;10;0
2020-04-16 12:45:00;79;67;78;64;5;3
2020-04-16 13:00:00;82;73;68;60;1;0
2020-04-16 13:15:00;88;68;68;48;9;0
2020-04-16 13:30:00;95;78;71;52;12;0
2020-04-16 13:45:00;103;94;90;71;15;2
2020-04-16 14:00:00;92;108;81;53;11;1
2020-04-16 14:15:00;97;102;79;72;9;0
2020-04-16 14:30:00;83;94;54;54;0;0
2020-04-16 14:45:00;94;120;76;49;7;26
2020-04-16 15:00:00;94;100;74;49;2;2
2020-04-16 15:15:00;101;119;82;71;21;0
2020-04-16 15:30:00;99;127;96;53;4;1
2020-04-16 15:45:00;100;97;78;62;16;2
2020-04-16 16:00:00;117;129;72;65;6;0
2020-04-16 16:15:00;86;91;70;64;6;0
2020-04-16 16:30:00;97;135;83;68;16;0
2020-04-16 16:45:00;93;106;80;56;14;0
2020-04-16 17:00:00;112;129;88;75;20;0
2020-04-16 17:15:00;68;78;69;52;20;5
2020-04-16 17:30:00;97;97;69;57;3;0
2020-04-16 17:45:00;29;33;57;51;9;0
2020-04-16 18:00:00;27;33;69;57;3;0
2020-04-16 18:15:00;68;83;59;31;20;0
2020-04-16 18:30:00;65;60;49;43;19;0
2020-04-16 18:45:00;53;49;49;36;7;0
2020-04-16 19:00:00;60;58;51;48;5;0
2020-04-16 19:15:00;51;42;45;45;10;3
2020-04-16 19:30:00;49;42;42;38;0;0
2020-04-16 19:45:00;32;31;42;29;7;0
2020-04-16 20:00:00;40;34;40;31;8;3
2020-04-16 20:15:00;28;22;34;24;0;0
2020-04-16 20:30:00;37;27;36;23;2;0
2020-04-16 20:45:00;28;14;26;22;2;0
2020-04-16 21:00:00;38;22;35;24;10;11
2020-04-16 21:15:00;25;15;31;19;2;0
2020-04-16 21:30:00;22;12;32;32;0;0
2020-04-16 21:45:00;29;22;15;23;1;0
2020-04-16 22:00:00;54;30;16;13;2;0
2020-04-16 22:15:00;18;9;19;7;1;0
2020-04-16 22:30:00;12;9;11;12;0;0
2020-04-16 22:45:00;15;6;17;5;0;0
2020-04-16 23:00:00;8;6;6;5;0;0
2020-04-16 23:15:00;8;6;9;4;0;0
2020-04-16 23:30:00;7;6;12;5;0;0
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
