DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-12-24 00:00:00;0;1;1;0;0;0;0;0;0;0
2020-12-24 00:15:00;1;3;1;0;0;1;0;0;0;0
2020-12-24 00:30:00;1;3;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;0;0;0;1;0;0;0;0;0;0
2020-12-24 01:00:00;0;0;0;0;1;0;0;0;0;0
2020-12-24 01:15:00;0;0;0;0;2;0;0;0;0;0
2020-12-24 01:30:00;1;1;0;1;0;1;0;0;0;0
2020-12-24 01:45:00;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;2;1;0;2;1;0;0;0;0;0
2020-12-24 02:15:00;1;1;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;1;0;0;0;0;0
2020-12-24 02:45:00;0;0;0;1;0;0;0;0;0;0
2020-12-24 03:00:00;0;1;1;0;0;0;0;0;0;0
2020-12-24 03:15:00;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:45:00;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:00:00;0;0;1;0;0;0;0;0;0;0
2020-12-24 04:15:00;0;0;0;0;1;0;0;0;0;0
2020-12-24 04:30:00;0;0;0;1;3;1;0;0;0;0
2020-12-24 04:45:00;0;2;1;1;1;1;0;0;0;0
2020-12-24 05:00:00;0;2;1;2;3;1;0;0;0;0
2020-12-24 05:15:00;1;6;3;6;2;2;0;0;0;0
2020-12-24 05:30:00;1;0;1;3;5;9;0;0;0;0
2020-12-24 05:45:00;8;2;3;7;5;7;0;0;0;0
2020-12-24 06:00:00;9;3;0;3;2;6;0;0;0;0
2020-12-24 06:15:00;4;4;4;3;2;2;0;0;0;0
2020-12-24 06:30:00;3;5;2;4;1;3;0;0;0;0
2020-12-24 06:45:00;9;7;5;11;7;10;0;0;0;0
2020-12-24 07:00:00;8;11;4;5;7;3;0;0;0;0
2020-12-24 07:15:00;8;9;6;10;4;4;0;0;0;0
2020-12-24 07:30:00;7;12;6;13;4;6;0;0;0;0
2020-12-24 07:45:00;8;18;9;18;4;11;0;0;0;0
2020-12-24 08:00:00;10;8;9;14;4;7;0;0;0;0
2020-12-24 08:15:00;13;11;5;13;6;4;0;0;0;0
2020-12-24 08:30:00;10;9;11;21;9;7;0;0;0;0
2020-12-24 08:45:00;9;8;9;14;9;5;0;0;0;0
2020-12-24 09:00:00;11;13;6;14;7;12;0;0;0;0
2020-12-24 09:15:00;10;11;12;21;15;8;0;0;0;0
2020-12-24 09:30:00;12;13;16;33;14;15;0;0;0;0
2020-12-24 09:45:00;9;13;10;33;18;16;0;0;0;0
2020-12-24 10:00:00;20;24;7;37;14;12;0;0;0;0
2020-12-24 10:15:00;14;18;11;35;12;14;0;0;0;0
2020-12-24 10:30:00;20;18;30;36;18;18;0;0;0;0
2020-12-24 10:45:00;17;22;21;40;16;10;0;0;0;0
2020-12-24 11:00:00;14;25;23;37;21;13;0;0;0;0
2020-12-24 11:15:00;13;19;19;34;14;19;0;0;0;0
2020-12-24 11:30:00;17;20;17;38;16;14;0;0;0;0
2020-12-24 11:45:00;16;16;18;39;18;15;0;0;0;0
2020-12-24 12:00:00;16;23;16;31;14;13;0;0;0;0
2020-12-24 12:15:00;17;18;17;34;9;10;0;0;0;0
2020-12-24 12:30:00;33;28;26;34;19;16;0;0;0;0
2020-12-24 12:45:00;23;15;17;33;13;9;0;0;0;0
2020-12-24 13:00:00;23;17;14;29;16;6;0;0;0;0
2020-12-24 13:15:00;18;20;13;29;13;13;0;0;0;0
2020-12-24 13:30:00;17;20;13;34;16;12;0;0;0;0
2020-12-24 13:45:00;15;12;20;41;17;16;0;0;0;0
2020-12-24 14:00:00;20;25;21;43;11;16;0;0;0;0
2020-12-24 14:15:00;15;24;16;29;18;10;0;0;0;0
2020-12-24 14:30:00;21;14;16;20;10;14;0;0;0;0
2020-12-24 14:45:00;26;20;13;33;9;11;0;0;0;0
2020-12-24 15:00:00;19;15;14;32;12;14;0;0;0;0
2020-12-24 15:15:00;12;16;10;31;16;19;0;0;0;0
2020-12-24 15:30:00;20;26;12;28;15;12;0;0;0;0
2020-12-24 15:45:00;18;25;11;20;19;16;0;0;0;0
2020-12-24 16:00:00;20;17;18;32;16;15;0;0;0;0
2020-12-24 16:15:00;22;30;13;23;8;14;0;0;0;0
2020-12-24 16:30:00;15;15;9;33;17;12;0;0;0;0
2020-12-24 16:45:00;17;13;15;29;26;14;0;0;0;0
2020-12-24 17:00:00;13;15;13;22;18;13;0;0;0;0
2020-12-24 17:15:00;12;16;12;16;14;9;0;0;0;0
2020-12-24 17:30:00;10;12;7;11;14;8;0;0;0;0
2020-12-24 17:45:00;16;12;4;17;6;5;0;0;0;0
2020-12-24 18:00:00;17;17;5;18;2;5;0;0;0;0
2020-12-24 18:15:00;14;17;8;14;2;3;0;0;0;0
2020-12-24 18:30:00;9;10;8;10;7;10;0;0;0;0
2020-12-24 18:45:00;3;7;7;8;2;8;0;0;0;0
2020-12-24 19:00:00;8;6;10;14;9;1;0;0;0;0
2020-12-24 19:15:00;9;15;7;9;4;7;0;0;0;0
2020-12-24 19:30:00;6;9;4;14;6;7;0;0;0;0
2020-12-24 19:45:00;13;8;5;10;8;7;0;0;0;0
2020-12-24 20:00:00;11;13;8;13;2;7;0;0;0;0
2020-12-24 20:15:00;18;15;15;29;15;14;0;0;0;0
2020-12-24 20:30:00;12;21;8;37;14;15;0;0;0;0
2020-12-24 20:45:00;11;17;24;40;27;28;0;0;0;0
2020-12-24 21:00:00;6;10;3;14;6;4;0;0;0;0
