DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-10-16 00:00:00;4;6;1;0;2;13;3
2019-10-16 00:15:00;6;3;0;0;1;16;5
2019-10-16 00:30:00;4;3;0;2;2;12;6
2019-10-16 00:45:00;4;3;0;2;1;13;7
2019-10-16 01:00:00;4;4;0;0;2;6;2
2019-10-16 01:15:00;8;3;0;2;3;9;4
2019-10-16 01:30:00;5;3;0;1;2;9;5
2019-10-16 01:45:00;7;5;0;1;2;5;4
2019-10-16 02:00:00;6;4;0;1;2;7;0
2019-10-16 02:15:00;3;2;1;2;2;7;2
2019-10-16 02:30:00;6;1;1;3;4;4;2
2019-10-16 02:45:00;5;3;0;1;1;5;7
2019-10-16 03:00:00;3;3;1;0;2;4;2
2019-10-16 03:15:00;1;2;1;2;2;9;3
2019-10-16 03:30:00;2;3;0;1;1;12;2
2019-10-16 03:45:00;3;5;1;1;1;11;1
2019-10-16 04:00:00;5;14;1;0;2;8;2
2019-10-16 04:15:00;7;10;0;1;1;6;4
2019-10-16 04:30:00;12;11;0;4;4;22;11
2019-10-16 04:45:00;8;12;1;6;7;30;21
2019-10-16 05:00:00;8;28;1;6;9;79;56
2019-10-16 05:15:00;18;41;3;10;12;125;126
2019-10-16 05:30:00;21;64;1;13;15;137;151
2019-10-16 05:45:00;39;91;10;10;23;125;109
2019-10-16 06:00:00;32;141;7;13;22;153;156
2019-10-16 06:15:00;27;108;5;8;20;155;159
2019-10-16 06:30:00;28;116;4;9;29;197;181
2019-10-16 06:45:00;30;95;4;16;37;161;198
2019-10-16 07:00:00;24;94;2;22;39;192;198
2019-10-16 07:15:00;25;81;8;17;48;174;208
2019-10-16 07:30:00;48;94;3;19;40;164;172
2019-10-16 07:45:00;28;76;3;21;53;158;171
2019-10-16 08:00:00;35;77;10;16;36;157;161
2019-10-16 08:15:00;36;74;6;18;33;126;130
2019-10-16 08:30:00;37;95;8;18;36;108;125
2019-10-16 08:45:00;43;88;11;15;28;117;148
2019-10-16 09:00:00;40;92;12;15;30;105;123
2019-10-16 09:15:00;53;79;11;16;27;101;110
2019-10-16 09:30:00;43;52;7;16;24;101;106
2019-10-16 09:45:00;55;70;4;16;22;97;103
2019-10-16 10:00:00;67;84;11;11;22;91;97
2019-10-16 10:15:00;62;86;13;15;25;89;87
2019-10-16 10:30:00;60;97;7;17;25;87;95
2019-10-16 10:45:00;72;84;9;9;23;93;93
2019-10-16 11:00:00;60;79;8;16;28;88;69
2019-10-16 11:15:00;62;69;12;14;32;86;63
2019-10-16 11:30:00;69;93;9;21;33;89;91
2019-10-16 11:45:00;71;93;9;21;30;85;85
2019-10-16 12:00:00;62;90;10;9;29;91;105
2019-10-16 12:15:00;48;96;6;18;32;92;69
2019-10-16 12:30:00;57;108;8;12;29;108;91
2019-10-16 12:45:00;64;99;13;27;34;80;81
2019-10-16 13:00:00;49;102;5;28;25;94;109
2019-10-16 13:15:00;59;106;10;20;35;131;137
2019-10-16 13:30:00;66;109;13;8;30;123;133
2019-10-16 13:45:00;65;110;10;16;34;112;116
2019-10-16 14:00:00;60;127;9;20;29;103;104
2019-10-16 14:15:00;64;174;11;18;32;92;98
2019-10-16 14:30:00;117;136;9;26;34;80;90
2019-10-16 14:45:00;105;151;11;13;26;85;95
2019-10-16 15:00:00;88;130;9;16;33;87;88
2019-10-16 15:15:00;85;180;7;15;32;85;83
2019-10-16 15:30:00;96;140;9;18;34;99;109
2019-10-16 15:45:00;135;149;8;23;38;97;117
2019-10-16 16:00:00;110;136;4;19;30;77;98
2019-10-16 16:15:00;133;110;7;11;38;100;122
2019-10-16 16:30:00;138;110;9;30;37;106;100
2019-10-16 16:45:00;127;121;4;21;37;108;108
2019-10-16 17:00:00;136;132;8;24;66;101;115
2019-10-16 17:15:00;108;140;8;36;34;106;134
2019-10-16 17:30:00;139;136;15;29;46;115;130
2019-10-16 17:45:00;80;154;10;28;50;108;106
2019-10-16 18:00:00;63;182;10;14;43;96;100
2019-10-16 18:15:00;63;147;12;17;33;94;120
2019-10-16 18:30:00;68;142;14;23;39;88;86
2019-10-16 18:45:00;57;125;11;15;38;88;84
2019-10-16 19:00:00;69;94;11;23;34;76;87
2019-10-16 19:15:00;40;87;14;17;42;60;74
2019-10-16 19:30:00;37;69;3;13;26;65;55
2019-10-16 19:45:00;55;48;6;9;23;58;44
2019-10-16 20:00:00;68;25;1;15;26;53;39
2019-10-16 20:15:00;63;41;2;16;24;52;48
2019-10-16 20:30:00;50;37;2;7;19;50;42
2019-10-16 20:45:00;36;47;5;9;17;68;45
2019-10-16 21:00:00;37;43;6;12;22;91;93
2019-10-16 21:15:00;19;34;4;14;23;91;72
2019-10-16 21:30:00;30;45;8;3;14;62;46
2019-10-16 21:45:00;29;74;4;4;13;31;16
2019-10-16 22:00:00;45;136;6;5;14;43;21
2019-10-16 22:15:00;37;94;5;3;13;43;42
2019-10-16 22:30:00;24;53;7;4;11;37;24
2019-10-16 22:45:00;8;22;4;2;12;20;8
2019-10-16 23:00:00;13;12;4;7;12;25;15
2019-10-16 23:15:00;13;15;4;5;11;14;7
2019-10-16 23:30:00;9;15;3;4;7;20;10
2019-10-16 23:45:00;9;6;0;3;5;20;6
