DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-08-19 00:00:00;7;10;4;8;0;10;0;0;0;0;0
2019-08-19 00:15:00;8;3;3;3;0;7;1;0;0;0;0
2019-08-19 00:30:00;11;2;1;3;0;11;2;0;0;0;0
2019-08-19 00:45:00;4;5;1;3;0;7;0;0;0;0;0
2019-08-19 01:00:00;5;2;1;3;0;8;2;0;0;0;0
2019-08-19 01:15:00;12;6;1;6;0;4;1;0;0;0;0
2019-08-19 01:30:00;3;1;2;2;0;3;2;0;0;0;0
2019-08-19 01:45:00;5;3;0;0;0;0;1;0;0;0;0
2019-08-19 02:00:00;13;9;1;0;0;4;0;0;0;0;0
2019-08-19 02:15:00;4;3;0;1;0;1;1;0;0;0;0
2019-08-19 02:30:00;5;3;0;0;0;4;2;0;0;0;0
2019-08-19 02:45:00;5;8;1;0;0;3;0;0;0;0;0
2019-08-19 03:00:00;5;5;1;0;0;1;1;0;0;0;0
2019-08-19 03:15:00;7;6;0;1;0;2;1;0;0;0;0
2019-08-19 03:30:00;4;1;0;2;0;7;1;0;0;0;0
2019-08-19 03:45:00;10;5;0;3;0;3;1;0;0;0;0
2019-08-19 04:00:00;9;6;0;1;0;8;2;0;0;0;0
2019-08-19 04:15:00;15;7;0;2;0;5;3;0;0;0;0
2019-08-19 04:30:00;16;6;1;2;0;5;2;0;0;0;0
2019-08-19 04:45:00;16;10;3;2;0;11;7;0;0;0;0
2019-08-19 05:00:00;19;11;0;5;0;16;4;0;0;0;0
2019-08-19 05:15:00;24;19;3;10;0;32;2;0;0;0;0
2019-08-19 05:30:00;28;33;4;11;0;78;8;0;0;0;0
2019-08-19 05:45:00;35;29;3;21;0;96;7;0;0;0;0
2019-08-19 06:00:00;47;37;2;16;0;93;10;0;0;0;0
2019-08-19 06:15:00;48;42;6;53;0;104;9;0;0;0;0
2019-08-19 06:30:00;53;52;6;19;0;130;18;0;0;0;0
2019-08-19 06:45:00;54;55;9;51;0;136;16;0;0;0;0
2019-08-19 07:00:00;59;56;11;23;0;121;11;0;0;0;0
2019-08-19 07:15:00;67;65;9;28;0;136;9;2;0;0;0
2019-08-19 07:30:00;55;56;7;33;0;128;17;0;0;0;0
2019-08-19 07:45:00;60;54;9;31;0;137;23;0;0;0;0
2019-08-19 08:00:00;57;61;8;28;0;130;18;0;1;0;0
