DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-06-19 00:00:00;12;13;2;0;8;4;1;0;3;0;1;0;0;17;12;0;0;0;0;0;0;0;0
2020-06-19 00:15:00;8;8;0;5;13;12;1;1;2;0;1;3;3;11;19;0;0;0;0;0;0;0;0
2020-06-19 00:30:00;13;11;1;3;13;7;3;1;1;0;2;0;0;14;18;0;0;0;0;0;0;0;0
2020-06-19 00:45:00;11;6;1;1;6;6;1;1;2;0;0;0;0;11;9;0;0;0;0;0;0;0;0
2020-06-19 01:00:00;9;10;0;1;12;7;1;0;0;0;1;0;0;12;15;0;0;0;0;0;0;0;0
2020-06-19 01:15:00;7;7;0;1;8;6;1;0;1;0;0;1;1;7;9;0;0;0;0;0;0;0;0
2020-06-19 01:30:00;10;3;0;0;4;3;0;2;2;0;0;0;0;12;6;0;0;0;0;0;0;0;0
2020-06-19 01:45:00;9;2;0;0;4;4;1;0;0;0;0;0;0;9;7;0;0;0;0;0;0;0;0
2020-06-19 02:00:00;10;5;0;0;3;2;0;0;1;0;1;0;0;12;4;0;0;0;0;0;0;0;0
2020-06-19 02:15:00;6;9;1;0;2;3;2;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0
2020-06-19 02:30:00;2;1;3;4;6;6;1;0;4;0;0;0;0;2;8;0;0;0;0;0;0;0;0
2020-06-19 02:45:00;2;4;0;0;3;2;1;0;0;0;1;0;0;4;3;0;0;0;0;0;0;0;0
2020-06-19 03:00:00;4;1;0;1;3;4;1;1;0;0;0;1;0;4;5;0;0;0;0;0;0;0;0
2020-06-19 03:15:00;4;4;1;0;7;4;0;1;0;0;1;0;0;4;10;0;0;0;0;0;0;0;0
2020-06-19 03:30:00;4;1;1;1;7;2;2;0;1;0;0;0;0;4;6;0;0;0;0;0;0;0;0
2020-06-19 03:45:00;3;4;0;0;6;2;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0
2020-06-19 04:00:00;6;3;0;0;11;8;0;1;0;0;1;1;1;7;13;0;0;0;0;0;0;0;0
2020-06-19 04:15:00;14;9;0;0;9;3;2;0;1;0;0;0;0;18;11;0;0;0;0;0;0;0;0
2020-06-19 04:30:00;8;4;0;2;10;4;2;1;3;0;0;0;0;9;11;0;0;0;0;0;0;0;0
2020-06-19 04:45:00;18;11;3;8;12;10;1;1;3;0;0;3;2;21;16;0;0;0;0;0;0;0;0
2020-06-19 05:00:00;28;20;4;3;17;16;4;2;4;0;3;1;1;34;24;0;0;0;0;0;0;0;0
2020-06-19 05:15:00;66;37;1;6;24;15;5;5;4;0;3;1;1;74;29;0;0;0;0;0;0;0;0
2020-06-19 05:30:00;70;55;2;10;35;31;4;0;7;0;6;3;1;78;50;0;0;0;0;0;0;0;0
2020-06-19 05:45:00;68;56;1;11;34;36;5;6;2;0;7;2;3;83;48;0;0;0;0;0;0;0;0
2020-06-19 06:00:00;80;48;1;15;31;41;2;6;4;0;7;8;8;93;47;0;7;0;0;0;0;0;1
2020-06-19 06:15:00;85;80;4;18;44;31;7;11;10;0;9;8;7;104;57;0;0;0;0;0;0;0;0
2020-06-19 06:30:00;118;107;6;31;52;60;5;9;6;0;12;11;12;138;71;0;0;0;0;0;0;0;0
2020-06-19 06:45:00;134;82;6;32;49;49;7;15;10;0;11;8;9;143;76;1;0;0;0;0;0;0;0
2020-06-19 07:00:00;136;120;3;26;51;42;6;21;12;0;13;14;11;147;72;0;0;0;0;0;6;0;0
2020-06-19 07:15:00;150;130;5;34;78;79;12;28;34;0;24;19;17;149;108;0;6;0;0;0;0;0;0
2020-06-19 07:30:00;134;98;9;43;87;96;12;22;27;0;21;20;20;146;97;2;1;0;0;1;0;0;0
2020-06-19 07:45:00;143;113;5;46;109;107;12;26;42;0;17;18;16;146;127;0;0;0;0;0;0;0;0
2020-06-19 08:00:00;116;86;9;34;98;75;9;21;32;0;14;13;13;135;125;0;0;0;0;0;0;0;0
