DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-06-26 00:00:00;9;12;2;2;9;10;1;4;1;0;1;0;0;12;16;0;0;0;0;0;0;0;0
2020-06-26 00:15:00;19;14;2;3;15;9;1;2;3;0;1;3;3;19;19;0;0;0;0;0;0;0;0
2020-06-26 00:30:00;11;7;1;2;9;9;0;0;2;0;1;0;0;14;12;0;0;0;0;0;0;0;0
2020-06-26 00:45:00;7;9;1;1;9;10;1;1;1;0;0;0;0;10;15;0;0;0;0;0;0;0;0
2020-06-26 01:00:00;11;3;1;0;6;4;0;0;2;0;0;0;0;13;7;0;0;0;0;0;0;0;0
2020-06-26 01:15:00;6;10;2;1;9;4;3;1;1;0;0;0;0;9;10;0;0;0;0;0;0;0;0
2020-06-26 01:30:00;6;7;1;0;6;1;1;2;3;0;0;0;0;9;7;0;0;0;0;0;0;0;0
2020-06-26 01:45:00;5;5;3;1;5;6;3;0;0;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-06-26 02:00:00;5;2;1;0;1;3;0;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-06-26 02:15:00;3;4;0;1;11;4;1;0;0;0;0;0;0;5;11;0;0;0;0;0;0;0;0
2020-06-26 02:30:00;4;3;2;0;1;1;1;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-06-26 02:45:00;6;6;1;0;6;2;0;0;0;0;0;0;0;10;7;0;0;0;0;0;0;0;0
2020-06-26 03:00:00;3;3;0;0;7;5;1;0;1;0;0;0;0;3;8;0;0;0;0;0;0;0;0
2020-06-26 03:15:00;4;6;0;0;7;4;2;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0
2020-06-26 03:30:00;5;5;1;2;7;4;2;1;3;0;0;0;0;5;9;0;0;0;0;0;0;0;0
2020-06-26 03:45:00;3;2;0;0;5;2;0;0;0;0;1;0;0;4;6;0;0;0;0;0;0;0;0
2020-06-26 04:00:00;5;2;0;2;4;2;0;1;1;0;0;0;1;6;4;0;0;0;0;0;0;0;0
2020-06-26 04:15:00;8;11;0;0;15;8;0;2;2;0;0;0;0;11;17;0;0;0;0;0;0;0;0
2020-06-26 04:30:00;10;5;0;3;10;7;1;1;3;0;0;0;0;13;13;0;0;0;0;0;0;0;0
2020-06-26 04:45:00;26;12;2;6;16;3;0;7;6;0;2;1;0;33;17;0;0;0;0;0;0;0;0
2020-06-26 05:00:00;56;38;3;5;15;15;1;4;8;0;7;1;1;68;21;0;0;0;0;0;0;0;0
2020-06-26 05:15:00;84;77;1;7;23;20;0;9;6;0;6;3;4;115;34;0;0;0;0;0;0;0;0
2020-06-26 05:30:00;59;74;2;11;38;26;4;8;5;0;4;3;4;88;47;0;0;0;0;0;0;0;0
2020-06-26 05:45:00;65;64;2;8;42;38;6;10;4;0;8;2;2;87;54;0;0;0;0;0;0;0;0
2020-06-26 06:00:00;58;57;4;11;61;57;7;5;10;0;8;6;6;77;88;0;0;0;0;0;0;0;0
2020-06-26 06:15:00;89;78;4;15;64;49;9;10;11;0;9;6;6;109;77;0;0;0;0;0;0;0;0
2020-06-26 06:30:00;101;96;8;27;55;58;6;13;9;0;9;11;10;121;76;0;0;0;0;0;0;0;0
2020-06-26 06:45:00;97;110;6;27;66;67;11;14;10;0;9;11;11;127;82;0;0;0;0;0;0;0;0
2020-06-26 07:00:00;116;112;2;20;60;39;8;32;17;0;7;10;9;134;73;0;0;0;0;0;0;0;0
2020-06-26 07:15:00;101;124;6;25;83;67;11;37;27;0;25;20;19;118;108;0;1;0;0;0;0;0;0
2020-06-26 07:30:00;146;158;6;34;92;110;10;25;33;0;15;25;27;146;120;0;0;0;0;0;0;0;0
2020-06-26 07:45:00;116;114;9;28;86;65;14;32;26;0;16;9;7;141;108;0;0;0;0;0;0;1;0
2020-06-26 08:00:00;96;86;7;26;105;86;5;25;19;0;10;24;19;121;120;0;0;0;0;0;0;0;0
2020-06-26 08:15:00;103;83;9;35;82;68;9;24;30;0;11;11;10;122;104;0;0;0;0;0;0;0;0
2020-06-26 08:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 08:45:00;117;119;11;36;78;84;14;20;22;0;17;8;7;143;112;0;0;0;0;0;0;0;0
2020-06-26 09:00:00;107;101;9;30;80;61;7;23;22;0;10;10;12;137;107;0;0;0;0;0;0;0;0
2020-06-26 09:15:00;108;95;4;35;84;64;7;27;18;0;24;8;7;123;101;0;0;0;0;0;0;0;0
2020-06-26 09:30:00;96;94;10;28;97;89;5;26;28;0;11;13;13;125;126;0;5;0;0;0;0;0;0
2020-06-26 09:45:00;119;110;9;36;96;96;12;28;25;0;17;12;17;160;130;1;0;0;0;0;0;0;0
2020-06-26 10:00:00;118;92;10;36;96;81;11;22;25;0;8;11;12;134;119;0;0;0;0;0;0;0;0
2020-06-26 10:15:00;140;97;10;45;104;85;10;26;25;0;16;8;9;159;130;0;0;0;0;0;4;5;0
2020-06-26 10:30:00;116;83;15;39;101;100;10;24;25;0;11;13;10;132;128;1;0;0;0;0;0;0;0
2020-06-26 10:45:00;146;124;11;42;109;122;8;25;36;0;12;10;14;163;121;0;0;0;0;0;0;0;0
