DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-10-01 00:00:00;11;4;7;13;0;0;0;0;0;0;0;0
2019-10-01 00:15:00;8;4;9;6;0;0;0;0;0;0;0;0
2019-10-01 00:30:00;10;3;8;4;0;0;0;0;0;0;0;0
2019-10-01 00:45:00;4;1;6;4;0;0;0;0;0;0;0;0
2019-10-01 01:00:00;4;3;2;8;0;0;0;0;0;0;0;0
2019-10-01 01:15:00;6;4;4;5;0;0;0;0;0;0;0;0
2019-10-01 01:30:00;9;5;4;0;0;0;0;0;0;0;0;0
2019-10-01 01:45:00;3;0;7;3;0;0;0;0;0;0;0;0
2019-10-01 02:00:00;2;3;6;6;0;0;0;0;0;0;0;0
2019-10-01 02:15:00;4;4;3;8;0;0;0;0;0;0;0;0
2019-10-01 02:30:00;2;1;1;2;0;0;0;0;0;0;0;0
2019-10-01 02:45:00;5;0;1;3;0;0;0;0;0;0;0;0
2019-10-01 03:00:00;9;0;3;1;0;0;0;0;0;0;0;0
2019-10-01 03:15:00;10;3;3;4;0;0;0;0;0;0;0;0
2019-10-01 03:30:00;9;3;4;11;0;0;0;0;0;0;0;0
2019-10-01 03:45:00;11;6;4;4;0;0;0;0;0;0;0;0
2019-10-01 04:00:00;16;1;9;7;0;0;0;0;0;0;0;0
2019-10-01 04:15:00;11;2;6;3;0;0;0;0;0;0;0;0
2019-10-01 04:30:00;10;3;10;12;0;0;0;0;0;0;0;0
2019-10-01 04:45:00;15;4;13;11;0;0;0;0;0;0;0;0
2019-10-01 05:00:00;17;2;21;23;0;0;0;0;0;0;0;0
2019-10-01 05:15:00;31;15;25;26;0;0;0;0;0;0;0;0
2019-10-01 05:30:00;66;27;34;39;0;1;0;0;0;0;0;0
2019-10-01 05:45:00;75;48;47;71;0;0;0;0;0;0;0;0
2019-10-01 06:00:00;67;39;35;53;0;1;0;0;0;0;0;0
2019-10-01 06:15:00;96;49;60;101;0;0;0;0;0;0;0;0
2019-10-01 06:30:00;92;56;46;107;0;0;0;0;1;0;0;0
2019-10-01 06:45:00;109;77;51;106;4;0;0;0;0;1;0;0
2019-10-01 07:00:00;113;78;73;106;0;0;0;0;0;0;0;0
