DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-05-07 00:00:00;5;4;10;5;5;2;3
2020-05-07 00:15:00;20;5;19;6;2;7;0
2020-05-07 00:30:00;12;4;5;2;2;4;4
2020-05-07 00:45:00;7;5;5;1;3;3;3
2020-05-07 01:00:00;9;4;6;2;4;0;6
2020-05-07 01:15:00;4;3;9;0;3;2;1
2020-05-07 01:30:00;5;0;5;2;3;0;2
2020-05-07 01:45:00;6;0;9;0;2;5;1
2020-05-07 02:00:00;11;4;4;2;5;3;4
2020-05-07 02:15:00;4;1;9;2;2;4;4
2020-05-07 02:30:00;5;2;12;1;2;2;3
2020-05-07 02:45:00;12;6;5;0;3;5;7
2020-05-07 03:00:00;12;1;5;1;2;11;5
2020-05-07 03:15:00;8;4;6;1;4;2;2
2020-05-07 03:30:00;2;3;7;4;4;3;3
2020-05-07 03:45:00;12;3;6;0;2;5;3
2020-05-07 04:00:00;6;3;11;2;4;7;6
2020-05-07 04:15:00;5;2;18;5;1;1;2
2020-05-07 04:30:00;15;6;20;5;1;1;1
2020-05-07 04:45:00;22;11;31;3;1;1;0
2020-05-07 05:00:00;24;21;42;18;2;1;1
2020-05-07 05:15:00;38;17;76;29;3;1;0
2020-05-07 05:30:00;44;16;83;34;0;0;0
2020-05-07 05:45:00;46;28;90;47;4;0;0
2020-05-07 06:00:00;48;19;77;33;1;0;0
2020-05-07 06:15:00;69;29;101;45;3;1;0
2020-05-07 06:30:00;84;43;162;85;4;0;0
2020-05-07 06:45:00;115;58;146;79;6;0;1
2020-05-07 07:00:00;112;60;136;69;7;1;0
2020-05-07 07:15:00;168;71;147;80;6;1;2
2020-05-07 07:30:00;157;80;131;87;10;0;2
2020-05-07 07:45:00;136;97;147;75;5;3;0
2020-05-07 08:00:00;130;55;142;60;10;2;1
2020-05-07 08:15:00;129;73;111;53;8;1;1
2020-05-07 08:30:00;99;77;128;80;6;0;0
2020-05-07 08:45:00;113;76;126;66;11;0;0
2020-05-07 09:00:00;86;65;132;65;12;1;1
2020-05-07 09:15:00;100;64;115;66;10;3;0
2020-05-07 09:30:00;106;87;148;67;9;0;1
2020-05-07 09:45:00;108;87;145;70;12;1;0
2020-05-07 10:00:00;121;79;125;59;12;1;0
2020-05-07 10:15:00;121;89;130;77;6;1;0
2020-05-07 10:30:00;123;94;154;78;9;1;1
2020-05-07 10:45:00;123;97;138;74;4;1;0
2020-05-07 11:00:00;128;80;124;69;5;3;3
2020-05-07 11:15:00;134;104;144;75;11;3;3
2020-05-07 11:30:00;118;92;159;80;7;3;0
2020-05-07 11:45:00;129;97;146;74;9;2;1
2020-05-07 12:00:00;121;77;146;73;9;1;3
2020-05-07 12:15:00;133;109;171;70;6;1;1
2020-05-07 12:30:00;134;90;122;58;6;6;5
2020-05-07 12:45:00;144;87;148;79;11;8;3
2020-05-07 13:00:00;137;94;173;92;11;1;6
2020-05-07 13:15:00;132;105;158;81;10;0;4
2020-05-07 13:30:00;157;97;175;88;4;3;1
2020-05-07 13:45:00;174;122;155;114;13;2;0
2020-05-07 14:00:00;152;104;168;98;10;1;5
2020-05-07 14:15:00;162;126;169;100;3;4;3
2020-05-07 14:30:00;156;121;178;109;9;0;1
2020-05-07 14:45:00;144;107;158;79;15;1;1
2020-05-07 15:00:00;164;123;159;78;7;3;3
2020-05-07 15:15:00;152;130;164;99;8;2;3
2020-05-07 15:30:00;158;116;173;80;8;3;3
2020-05-07 15:45:00;152;127;178;80;9;0;1
2020-05-07 16:00:00;171;112;157;81;11;3;2
2020-05-07 16:15:00;159;136;173;105;16;2;6
2020-05-07 16:30:00;199;123;182;100;4;2;1
2020-05-07 16:45:00;167;123;168;95;5;0;4
2020-05-07 17:00:00;192;121;194;104;8;1;1
2020-05-07 17:15:00;175;121;169;74;7;6;2
2020-05-07 17:30:00;147;118;169;79;8;4;4
2020-05-07 17:45:00;154;105;171;70;10;6;4
2020-05-07 18:00:00;127;92;154;80;6;4;6
2020-05-07 18:15:00;135;104;145;95;7;3;3
2020-05-07 18:30:00;121;95;137;72;10;2;3
2020-05-07 18:45:00;115;87;116;56;5;2;0
2020-05-07 19:00:00;119;75;111;59;5;0;0
2020-05-07 19:15:00;115;65;130;61;4;1;1
2020-05-07 19:30:00;82;44;103;40;3;1;0
2020-05-07 19:45:00;62;59;98;41;1;0;0
2020-05-07 20:00:00;66;48;89;40;6;1;0
2020-05-07 20:15:00;76;62;92;35;11;1;0
2020-05-07 20:30:00;58;45;70;25;6;0;0
2020-05-07 20:45:00;65;40;68;26;7;0;1
2020-05-07 21:00:00;42;38;71;29;2;0;0
2020-05-07 21:15:00;50;31;53;26;0;1;1
2020-05-07 21:30:00;48;31;52;21;3;0;1
2020-05-07 21:45:00;61;38;54;13;3;0;1
2020-05-07 22:00:00;69;48;37;12;7;2;2
2020-05-07 22:15:00;49;31;44;18;2;0;0
2020-05-07 22:30:00;29;19;32;9;1;0;0
2020-05-07 22:45:00;23;22;32;12;1;0;2
2020-05-07 23:00:00;27;6;30;5;0;0;5
2020-05-07 23:15:00;27;12;22;6;1;1;0
2020-05-07 23:30:00;18;17;14;3;7;3;0
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
