DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-04-27 00:00:00;2;3;5;0;0;0;5;0;0
2020-04-27 00:15:00;1;2;5;2;1;1;8;0;0
2020-04-27 00:30:00;2;4;5;1;1;1;7;0;0
2020-04-27 00:45:00;0;1;2;0;0;0;5;0;0
2020-04-27 01:00:00;0;6;6;0;0;0;1;0;0
2020-04-27 01:15:00;2;2;4;0;0;0;4;0;0
2020-04-27 01:30:00;0;1;1;0;0;0;1;0;0
2020-04-27 01:45:00;0;1;1;0;0;0;0;0;0
2020-04-27 02:00:00;0;0;0;0;0;0;3;0;0
2020-04-27 02:15:00;0;0;0;0;0;0;1;0;0
2020-04-27 02:30:00;0;0;0;0;0;0;2;0;0
2020-04-27 02:45:00;0;2;2;0;0;0;1;0;0
2020-04-27 03:00:00;1;2;2;0;0;0;3;0;0
2020-04-27 03:15:00;1;3;3;0;0;0;1;0;0
2020-04-27 03:30:00;0;0;1;0;0;0;3;0;0
2020-04-27 03:45:00;0;2;2;0;0;0;0;0;0
2020-04-27 04:00:00;0;1;3;0;0;0;4;0;0
2020-04-27 04:15:00;0;3;2;1;1;1;2;0;0
2020-04-27 04:30:00;1;2;4;0;0;0;5;0;0
2020-04-27 04:45:00;3;4;7;0;0;0;4;0;0
2020-04-27 05:00:00;5;9;10;2;0;0;9;0;0
2020-04-27 05:15:00;11;14;21;1;1;3;20;0;0
2020-04-27 05:30:00;17;24;40;13;1;5;51;0;0
2020-04-27 05:45:00;16;16;36;14;6;15;37;0;0
2020-04-27 06:00:00;19;18;31;14;3;5;20;0;0
2020-04-27 06:15:00;19;25;46;9;6;10;39;0;0
2020-04-27 06:30:00;28;31;60;16;15;21;48;0;5
2020-04-27 06:45:00;35;36;71;16;11;15;78;0;3
2020-04-27 07:00:00;30;28;51;20;9;10;64;3;2
2020-04-27 07:15:00;35;44;70;18;10;9;88;0;0
2020-04-27 07:30:00;43;37;74;18;9;4;90;3;3
2020-04-27 07:45:00;36;32;68;17;9;14;105;4;4
2020-04-27 08:00:00;38;34;60;11;7;5;60;4;3
2020-04-27 08:15:00;32;41;63;23;10;11;63;1;0
2020-04-27 08:30:00;31;41;62;15;10;6;62;0;8
2020-04-27 08:45:00;21;31;52;14;6;1;52;2;2
2020-04-27 09:00:00;25;29;41;17;7;3;43;0;1
2020-04-27 09:15:00;27;44;53;22;8;8;54;1;0
2020-04-27 09:30:00;24;30;46;9;7;1;47;1;11
2020-04-27 09:45:00;33;40;57;21;8;1;65;3;2
2020-04-27 10:00:00;32;40;64;13;9;3;64;2;0
2020-04-27 10:15:00;33;32;58;17;7;2;54;8;1
2020-04-27 10:30:00;25;45;73;13;5;4;58;9;5
2020-04-27 10:45:00;49;45;76;21;12;7;53;3;3
2020-04-27 11:00:00;32;37;52;21;8;6;55;4;5
2020-04-27 11:15:00;46;38;66;15;8;1;61;0;23
2020-04-27 11:30:00;40;58;70;25;11;6;78;7;4
2020-04-27 11:45:00;35;42;58;20;12;4;61;5;3
2020-04-27 12:00:00;34;47;54;23;11;10;83;14;4
2020-04-27 12:15:00;37;48;81;14;6;4;63;1;16
2020-04-27 12:30:00;34;43;64;16;10;4;65;0;4
2020-04-27 12:45:00;20;32;52;10;4;1;49;2;5
2020-04-27 13:00:00;51;48;85;10;1;2;59;0;7
2020-04-27 13:15:00;34;44;83;22;6;0;61;4;1
2020-04-27 13:30:00;47;50;77;23;9;1;60;2;8
2020-04-27 13:45:00;40;49;83;24;11;6;62;2;10
2020-04-27 14:00:00;33;39;62;15;6;7;65;1;35
2020-04-27 14:15:00;49;51;80;24;11;6;74;3;5
2020-04-27 14:30:00;37;54;70;27;7;4;68;4;18
2020-04-27 14:45:00;33;54;75;19;9;4;54;4;7
2020-04-27 15:00:00;40;47;71;25;9;6;68;12;2
2020-04-27 15:15:00;43;60;88;29;8;6;58;5;3
2020-04-27 15:30:00;42;60;84;25;6;1;67;0;10
