DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-08-08 00:00:00;24;17;0;0;0;0;0
2019-08-08 00:15:00;24;16;1;1;0;0;0
2019-08-08 00:30:00;23;11;0;0;0;0;0
2019-08-08 00:45:00;14;10;0;0;0;0;0
2019-08-08 01:00:00;19;11;0;0;0;0;0
2019-08-08 01:15:00;16;14;0;0;0;0;0
2019-08-08 01:30:00;5;13;0;0;0;0;0
2019-08-08 01:45:00;11;9;0;0;0;0;0
2019-08-08 02:00:00;6;9;0;0;0;0;0
2019-08-08 02:15:00;5;9;0;0;0;0;0
2019-08-08 02:30:00;8;5;0;0;0;0;0
2019-08-08 02:45:00;5;5;0;0;0;0;0
2019-08-08 03:00:00;4;4;0;0;0;0;0
2019-08-08 03:15:00;2;11;0;0;0;0;0
2019-08-08 03:30:00;4;4;0;0;0;0;0
2019-08-08 03:45:00;8;6;1;1;0;0;0
2019-08-08 04:00:00;9;5;0;0;0;0;0
2019-08-08 04:15:00;10;9;0;0;0;0;0
2019-08-08 04:30:00;11;10;0;0;0;0;0
2019-08-08 04:45:00;12;20;1;1;0;0;0
2019-08-08 05:00:00;22;17;0;0;0;0;0
2019-08-08 05:15:00;44;30;0;0;0;0;0
2019-08-08 05:30:00;73;58;2;2;0;0;0
2019-08-08 05:45:00;82;56;1;1;0;0;0
2019-08-08 06:00:00;72;57;4;4;0;0;0
2019-08-08 06:15:00;128;86;4;4;0;0;0
2019-08-08 06:30:00;166;109;0;0;0;0;0
2019-08-08 06:45:00;162;107;7;7;0;0;0
2019-08-08 07:00:00;174;103;6;6;0;0;0
2019-08-08 07:15:00;208;127;5;5;1;0;0
2019-08-08 07:30:00;182;137;12;12;2;0;0
2019-08-08 07:45:00;173;131;12;12;2;0;0
2019-08-08 08:00:00;178;139;10;10;0;0;0
2019-08-08 08:15:00;155;131;11;11;1;0;0
2019-08-08 08:30:00;160;159;5;5;8;0;0
2019-08-08 08:45:00;178;161;6;6;1;0;0
2019-08-08 09:00:00;131;102;4;4;9;0;0
2019-08-08 09:15:00;204;133;10;10;20;0;0
2019-08-08 09:30:00;200;145;11;11;0;0;0
2019-08-08 09:45:00;191;169;5;5;8;0;0
2019-08-08 10:00:00;197;128;12;12;7;0;0
2019-08-08 10:15:00;200;178;6;6;6;0;0
2019-08-08 10:30:00;194;161;8;8;8;0;0
2019-08-08 10:45:00;184;167;9;9;2;0;0
2019-08-08 11:00:00;175;148;7;7;2;0;0
2019-08-08 11:15:00;217;181;10;10;6;0;0
2019-08-08 11:30:00;186;176;5;5;4;0;0
2019-08-08 11:45:00;166;168;1;1;6;0;0
2019-08-08 12:00:00;214;180;11;11;8;0;0
2019-08-08 12:15:00;186;173;7;7;7;0;0
2019-08-08 12:30:00;190;148;16;16;10;0;0
2019-08-08 12:45:00;165;166;7;7;0;0;0
2019-08-08 13:00:00;173;166;5;5;0;0;0
2019-08-08 13:15:00;142;150;7;7;0;0;0
2019-08-08 13:30:00;196;155;3;3;19;0;0
2019-08-08 13:45:00;203;212;7;7;14;0;0
2019-08-08 14:00:00;184;162;5;5;1;0;0
2019-08-08 14:15:00;194;181;3;3;13;0;0
2019-08-08 14:30:00;196;185;6;6;5;0;0
2019-08-08 14:45:00;188;198;7;7;14;0;0
2019-08-08 15:00:00;186;214;9;9;7;0;0
2019-08-08 15:15:00;173;190;6;6;20;0;0
2019-08-08 15:30:00;181;192;6;6;0;0;0
2019-08-08 15:45:00;206;245;7;7;2;0;0
2019-08-08 16:00:00;201;219;10;10;5;0;0
2019-08-08 16:15:00;229;239;12;12;10;0;0
2019-08-08 16:30:00;202;242;13;13;22;0;0
2019-08-08 16:45:00;193;216;9;9;3;0;0
2019-08-08 17:00:00;229;247;7;7;8;0;0
2019-08-08 17:15:00;231;193;11;11;6;0;0
2019-08-08 17:30:00;221;219;10;10;6;0;0
2019-08-08 17:45:00;214;202;14;14;13;0;0
2019-08-08 18:00:00;208;215;12;12;21;0;0
2019-08-08 18:15:00;209;193;7;7;6;0;0
2019-08-08 18:30:00;196;177;7;7;16;0;0
2019-08-08 18:45:00;183;189;9;9;8;0;0
2019-08-08 19:00:00;164;179;8;8;94;0;0
2019-08-08 19:15:00;175;165;11;11;3;0;0
2019-08-08 19:30:00;131;146;8;8;0;0;0
2019-08-08 19:45:00;116;142;2;2;3;0;0
2019-08-08 20:00:00;116;158;4;4;11;0;0
2019-08-08 20:15:00;119;155;2;2;2;0;0
2019-08-08 20:30:00;114;118;7;7;0;0;0
2019-08-08 20:45:00;94;97;2;2;0;0;0
2019-08-08 21:00:00;97;99;1;1;0;0;0
2019-08-08 21:15:00;77;87;5;5;0;0;0
2019-08-08 21:30:00;103;97;1;1;0;0;0
2019-08-08 21:45:00;84;89;0;0;0;0;0
2019-08-08 22:00:00;99;80;2;2;9;0;0
2019-08-08 22:15:00;77;57;4;4;0;0;0
2019-08-08 22:30:00;83;69;6;6;0;0;0
2019-08-08 22:45:00;63;54;0;0;0;0;0
2019-08-08 23:00:00;51;56;0;0;0;0;0
2019-08-08 23:15:00;49;40;3;3;0;0;0
2019-08-08 23:30:00;34;28;0;0;0;0;0
2019-08-08 23:45:00;45;22;0;0;0;0;0
