DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-12-10 00:00:00;3;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:15:00;1;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-12-10 00:30:00;2;2;1;4;4;4;2;0;0;7;8;5;0;0;0;0;0;0
2020-12-10 00:45:00;1;0;1;254;254;254;1;0;0;254;254;254;0;0;0;0;0;0
2020-12-10 01:00:00;4;1;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
2020-12-10 01:15:00;1;0;0;258;258;258;0;0;0;517;517;266;0;0;0;0;0;0
2020-12-10 01:30:00;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:45:00;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:00:00;1;0;0;258;258;258;0;0;1;261;260;259;0;0;0;0;0;0
2020-12-10 02:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:45:00;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-12-10 03:15:00;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:45:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:00:00;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:15:00;8;0;2;0;0;0;6;1;2;0;0;0;0;0;0;0;0;0
2020-12-10 04:30:00;7;3;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:45:00;12;3;3;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0
2020-12-10 05:00:00;32;6;2;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0
2020-12-10 05:15:00;48;9;4;258;259;259;16;0;0;261;260;258;0;0;0;0;0;0
2020-12-10 05:30:00;55;8;4;257;258;257;25;2;4;259;516;258;0;0;0;0;0;0
2020-12-10 05:45:00;48;10;2;0;0;0;31;3;2;0;0;0;1;0;0;1;11;15
2020-12-10 06:00:00;51;14;16;258;262;263;43;5;5;258;258;269;0;0;0;0;0;0
2020-12-10 06:15:00;60;8;11;0;0;0;26;8;3;0;0;0;1;0;0;0;0;0
2020-12-10 06:30:00;60;16;14;0;0;0;29;12;9;0;0;0;0;0;0;0;0;0
2020-12-10 06:45:00;64;21;16;0;0;0;40;13;8;0;0;0;0;0;0;0;1;0
2020-12-10 07:00:00;88;39;14;0;0;0;29;10;7;0;0;0;0;0;0;0;0;0
2020-12-10 07:15:00;85;40;16;0;0;0;49;19;17;0;0;0;3;0;0;3;2;0
2020-12-10 07:30:00;124;67;30;0;0;0;65;40;22;0;0;0;8;2;0;4;15;0
2020-12-10 07:45:00;99;67;33;0;0;0;53;43;20;0;0;0;2;0;0;0;0;0
2020-12-10 08:00:00;94;36;35;0;0;0;44;21;19;0;0;0;0;0;0;1;0;0
2020-12-10 08:15:00;78;38;38;0;0;0;29;17;14;0;0;0;2;3;0;0;0;3
2020-12-10 08:30:00;84;47;35;0;0;0;40;24;15;0;0;0;0;0;0;0;0;2
2020-12-10 08:45:00;70;41;25;0;0;0;38;27;11;0;0;0;1;1;0;0;0;0
2020-12-10 09:00:00;68;33;20;0;0;0;51;19;12;0;0;0;0;0;0;3;0;0
2020-12-10 09:15:00;84;39;34;0;0;0;28;23;13;0;0;0;0;0;0;0;0;0
2020-12-10 09:30:00;86;40;33;0;0;0;44;20;14;0;0;0;0;0;0;1;0;0
2020-12-10 09:45:00;94;42;34;0;0;0;51;29;14;0;0;0;0;0;0;0;0;0
2020-12-10 10:00:00;71;34;27;0;0;0;49;25;10;0;0;0;0;0;0;0;0;0
2020-12-10 10:15:00;60;51;40;0;0;0;46;38;14;0;0;0;0;0;1;2;0;0
2020-12-10 10:30:00;77;53;47;0;0;0;56;42;15;0;0;0;0;0;1;1;0;0
2020-12-10 10:45:00;93;52;38;0;0;0;43;29;13;0;0;0;0;0;0;1;0;0
2020-12-10 11:00:00;89;53;46;5;25;4;52;30;13;7;260;10;0;0;0;0;0;0
2020-12-10 11:15:00;72;54;38;254;254;254;52;31;12;254;254;254;0;0;0;1;0;0
2020-12-10 11:30:00;81;47;37;0;0;0;62;37;16;0;0;0;0;0;0;0;0;0
2020-12-10 11:45:00;92;49;64;0;0;0;67;41;14;0;0;0;1;0;0;0;0;0
2020-12-10 12:00:00;87;68;46;0;0;0;62;33;16;0;0;0;0;0;0;0;0;0
2020-12-10 12:15:00;87;62;39;0;0;0;55;37;26;0;0;0;1;0;0;0;0;0
2020-12-10 12:30:00;72;57;45;0;0;0;67;28;13;0;0;0;0;1;0;0;0;0
2020-12-10 12:45:00;78;52;49;0;0;0;59;29;17;0;0;0;0;0;0;0;0;0
2020-12-10 13:00:00;65;44;46;0;0;0;78;49;32;0;0;0;4;10;0;8;2;0
2020-12-10 13:15:00;94;35;28;0;0;0;52;34;19;0;0;0;0;0;0;0;0;0
2020-12-10 13:30:00;105;43;36;0;0;0;64;35;10;0;0;0;2;2;0;0;0;1
2020-12-10 13:45:00;81;50;22;0;0;0;47;24;9;0;0;0;0;0;0;0;0;0
2020-12-10 14:00:00;64;48;18;0;0;0;72;28;11;0;0;0;1;6;0;0;0;3
2020-12-10 14:15:00;85;38;26;0;0;0;71;32;11;0;0;0;1;0;0;4;0;0
2020-12-10 14:30:00;91;53;32;0;0;0;88;46;17;0;0;0;0;0;0;0;0;0
2020-12-10 14:45:00;59;53;26;0;0;0;65;34;18;0;0;0;0;0;0;0;0;0
2020-12-10 15:00:00;69;47;30;0;0;0;87;34;14;0;0;0;1;0;0;1;34;0
2020-12-10 15:15:00;75;54;29;0;0;0;83;37;15;0;0;0;1;0;1;0;0;0
2020-12-10 15:30:00;87;63;31;0;0;0;78;41;16;0;0;0;1;0;0;1;0;0
