DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-08-08 00:00:00;0;1;1;0;0;0;0;0
2019-08-08 00:15:00;0;1;0;0;0;0;0;0
2019-08-08 00:30:00;0;2;1;1;0;0;0;0
2019-08-08 00:45:00;1;1;2;1;0;0;0;0
2019-08-08 01:00:00;0;1;0;0;0;0;0;0
2019-08-08 01:15:00;0;0;0;0;0;0;0;0
2019-08-08 01:30:00;0;1;1;1;0;0;0;0
2019-08-08 01:45:00;0;0;0;0;0;0;0;0
2019-08-08 02:00:00;0;0;0;0;0;0;0;0
2019-08-08 02:15:00;0;0;0;0;0;0;0;0
2019-08-08 02:30:00;0;0;0;0;0;0;0;0
2019-08-08 02:45:00;0;0;0;0;0;0;0;0
2019-08-08 03:00:00;0;0;0;0;1;0;0;0
2019-08-08 03:15:00;0;0;0;0;0;0;0;0
2019-08-08 03:30:00;0;1;0;0;0;0;0;0
2019-08-08 03:45:00;0;0;0;0;0;0;0;0
2019-08-08 04:00:00;0;0;2;1;0;0;0;0
2019-08-08 04:15:00;0;3;1;0;0;0;0;0
2019-08-08 04:30:00;0;0;0;0;0;0;0;0
2019-08-08 04:45:00;1;3;6;2;1;0;0;0
2019-08-08 05:00:00;4;10;10;2;1;0;0;0
2019-08-08 05:15:00;3;16;14;8;2;0;0;0
2019-08-08 05:30:00;4;18;15;3;4;0;0;0
2019-08-08 05:45:00;1;20;29;3;9;0;0;0
2019-08-08 06:00:00;1;8;25;5;7;0;0;0
2019-08-08 06:15:00;0;7;25;4;5;0;0;0
2019-08-08 06:30:00;2;15;44;2;4;0;0;0
2019-08-08 06:45:00;3;5;47;7;3;1;0;0
2019-08-08 07:00:00;1;17;44;4;7;0;0;0
2019-08-08 07:15:00;5;20;38;7;22;0;0;0
2019-08-08 07:30:00;4;20;52;12;24;0;0;0
2019-08-08 07:45:00;0;17;46;12;12;0;2;0
2019-08-08 08:00:00;3;22;47;12;14;0;0;1
2019-08-08 08:15:00;2;20;64;10;13;0;0;0
2019-08-08 08:30:00;4;26;44;9;23;0;0;0
2019-08-08 08:45:00;3;17;37;6;20;0;0;0
2019-08-08 09:00:00;7;19;23;4;10;0;0;0
2019-08-08 09:15:00;4;11;28;5;8;0;0;0
2019-08-08 09:30:00;0;12;13;4;16;0;1;0
2019-08-08 09:45:00;3;15;24;4;7;0;0;0
2019-08-08 10:00:00;2;15;20;8;6;0;0;0
2019-08-08 10:15:00;4;19;14;8;5;0;0;0
2019-08-08 10:30:00;3;15;7;2;12;0;0;0
2019-08-08 10:45:00;3;16;23;5;10;0;1;1
2019-08-08 11:00:00;5;19;14;4;12;0;0;0
2019-08-08 11:15:00;1;27;18;7;16;0;1;0
2019-08-08 11:30:00;7;21;19;4;15;2;1;0
2019-08-08 11:45:00;1;25;20;6;14;0;2;0
2019-08-08 12:00:00;4;22;25;2;17;0;0;0
2019-08-08 12:15:00;1;16;18;5;15;0;2;0
2019-08-08 12:30:00;4;26;20;3;19;1;0;0
2019-08-08 12:45:00;5;32;21;5;7;0;2;0
2019-08-08 13:00:00;4;44;23;4;10;0;1;0
2019-08-08 13:15:00;3;43;27;5;15;0;7;0
2019-08-08 13:30:00;2;33;43;5;10;0;1;0
2019-08-08 13:45:00;6;40;21;9;17;0;0;0
2019-08-08 14:00:00;3;38;31;6;18;0;0;0
2019-08-08 14:15:00;2;47;42;8;29;0;1;0
2019-08-08 14:30:00;2;41;28;4;34;0;0;0
2019-08-08 14:45:00;6;40;14;2;12;0;0;0
2019-08-08 15:00:00;6;56;24;10;21;0;0;0
2019-08-08 15:15:00;5;61;15;4;26;0;0;0
2019-08-08 15:30:00;4;63;15;5;16;0;0;0
2019-08-08 15:45:00;2;45;17;3;21;0;0;0
2019-08-08 16:00:00;9;66;20;4;24;0;3;0
2019-08-08 16:15:00;3;57;11;1;15;0;1;0
2019-08-08 16:30:00;5;64;13;3;29;0;0;0
2019-08-08 16:45:00;1;40;15;2;15;0;0;0
2019-08-08 17:00:00;6;52;21;5;13;0;0;0
2019-08-08 17:15:00;4;33;4;1;10;0;0;0
2019-08-08 17:30:00;8;38;17;2;14;0;0;0
2019-08-08 17:45:00;3;34;6;3;15;0;0;0
2019-08-08 18:00:00;1;15;8;4;9;0;0;0
2019-08-08 18:15:00;0;27;7;1;6;0;0;0
2019-08-08 18:30:00;3;15;14;7;10;0;0;0
2019-08-08 18:45:00;3;10;3;2;4;0;0;0
2019-08-08 19:00:00;0;10;3;1;5;0;0;0
2019-08-08 19:15:00;0;10;4;7;1;0;0;0
2019-08-08 19:30:00;1;8;1;1;2;0;0;0
2019-08-08 19:45:00;0;2;5;1;2;0;0;0
2019-08-08 20:00:00;1;7;13;4;3;0;0;0
2019-08-08 20:15:00;0;8;3;3;1;0;0;0
2019-08-08 20:30:00;0;7;5;2;1;0;0;0
2019-08-08 20:45:00;0;7;5;5;1;0;0;0
2019-08-08 21:00:00;0;13;8;2;2;0;0;0
2019-08-08 21:15:00;0;20;6;2;1;0;0;0
2019-08-08 21:30:00;1;17;3;2;8;0;0;0
2019-08-08 21:45:00;1;22;11;3;13;0;0;0
2019-08-08 22:00:00;5;20;16;3;9;0;0;0
2019-08-08 22:15:00;0;6;10;5;3;0;0;0
2019-08-08 22:30:00;0;6;2;1;1;0;0;0
2019-08-08 22:45:00;0;5;0;1;0;0;0;2
2019-08-08 23:00:00;0;2;2;2;2;0;0;0
2019-08-08 23:15:00;0;3;4;0;2;0;0;0
2019-08-08 23:30:00;0;3;3;1;0;0;0;0
2019-08-08 23:45:00;0;2;1;1;0;0;0;0
