DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-06-25 00:00:00;0;2;2;1;0;0;0;0
2020-06-25 00:15:00;0;6;0;0;0;0;0;0
2020-06-25 00:30:00;0;8;1;0;0;0;0;0
2020-06-25 00:45:00;0;1;0;0;0;0;0;0
2020-06-25 01:00:00;0;0;0;0;1;0;0;0
2020-06-25 01:15:00;0;0;0;0;0;0;0;0
2020-06-25 01:30:00;0;0;0;0;0;0;0;0
2020-06-25 01:45:00;0;0;1;0;0;0;0;0
2020-06-25 02:00:00;0;0;0;0;0;0;0;0
2020-06-25 02:15:00;0;1;1;1;0;0;0;0
2020-06-25 02:30:00;0;0;0;0;0;0;0;0
2020-06-25 02:45:00;0;0;0;0;0;0;0;0
2020-06-25 03:00:00;0;0;0;0;0;0;0;0
2020-06-25 03:15:00;0;0;1;0;0;0;0;0
2020-06-25 03:30:00;0;0;0;0;0;0;0;0
2020-06-25 03:45:00;0;0;0;0;0;0;0;0
2020-06-25 04:00:00;0;0;0;0;0;0;0;0
2020-06-25 04:15:00;0;0;0;0;0;0;0;0
2020-06-25 04:30:00;0;4;0;0;0;0;0;0
2020-06-25 04:45:00;0;0;3;4;0;0;0;0
2020-06-25 05:00:00;3;5;12;1;1;0;0;0
2020-06-25 05:15:00;7;19;16;0;0;0;0;0
2020-06-25 05:30:00;6;25;17;6;7;0;0;0
2020-06-25 05:45:00;1;18;24;4;10;0;0;0
2020-06-25 06:00:00;2;8;24;1;4;0;0;0
2020-06-25 06:15:00;3;13;28;2;4;0;0;0
2020-06-25 06:30:00;3;13;63;2;1;0;0;0
2020-06-25 06:45:00;6;25;78;7;5;0;3;0
2020-06-25 07:00:00;2;20;39;4;10;0;0;0
2020-06-25 07:15:00;4;8;41;7;2;0;0;0
2020-06-25 07:30:00;3;32;55;4;9;0;0;0
2020-06-25 07:45:00;0;23;44;14;11;0;0;0
2020-06-25 08:00:00;3;18;53;7;7;0;0;0
2020-06-25 08:15:00;1;16;30;8;261;0;0;0
2020-06-25 08:30:00;4;25;39;7;11;1;1;0
2020-06-25 08:45:00;2;22;38;8;12;0;0;0
2020-06-25 09:00:00;4;9;18;4;4;0;0;0
2020-06-25 09:15:00;1;9;19;4;265;0;0;0
2020-06-25 09:30:00;2;11;10;7;2;0;0;0
2020-06-25 09:45:00;2;11;6;5;5;0;0;0
2020-06-25 10:00:00;3;18;20;4;8;0;0;0
2020-06-25 10:15:00;0;15;16;5;5;0;0;0
2020-06-25 10:30:00;0;10;11;3;5;0;0;0
2020-06-25 10:45:00;0;17;13;2;9;0;1;0
2020-06-25 11:00:00;4;16;12;7;6;0;0;0
2020-06-25 11:15:00;1;26;20;2;16;0;0;0
2020-06-25 11:30:00;4;25;16;4;10;0;3;0
2020-06-25 11:45:00;4;21;13;5;5;0;0;0
2020-06-25 12:00:00;1;41;12;5;7;0;2;0
2020-06-25 12:15:00;2;21;7;2;6;0;1;0
2020-06-25 12:30:00;2;14;17;5;3;0;0;2
2020-06-25 12:45:00;6;29;12;5;7;0;1;0
2020-06-25 13:00:00;5;18;20;4;14;0;0;0
2020-06-25 13:15:00;1;26;19;6;12;0;0;0
2020-06-25 13:30:00;1;18;29;5;7;0;2;0
2020-06-25 13:45:00;5;31;26;11;8;0;0;0
2020-06-25 14:00:00;9;68;41;7;8;0;1;1
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;0;37;16;4;12;0;2;0
2020-06-25 14:45:00;3;32;14;3;9;0;0;0
2020-06-25 15:00:00;2;63;21;2;12;0;0;0
2020-06-25 15:15:00;5;83;24;6;8;0;0;0
2020-06-25 15:30:00;6;51;9;1;6;0;0;0
2020-06-25 15:45:00;4;38;8;4;6;0;0;0
2020-06-25 16:00:00;3;49;14;4;12;0;0;0
2020-06-25 16:15:00;5;56;9;4;11;0;0;0
2020-06-25 16:30:00;2;48;17;7;7;0;0;0
2020-06-25 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 17:00:00;3;38;9;5;6;0;0;0
2020-06-25 17:15:00;1;44;11;0;10;0;0;0
2020-06-25 17:30:00;0;26;3;4;3;0;0;0
2020-06-25 17:45:00;1;31;9;3;4;0;0;0
2020-06-25 18:00:00;2;35;7;2;6;0;0;0
2020-06-25 18:15:00;3;25;11;4;9;0;0;0
2020-06-25 18:30:00;1;31;10;2;6;0;0;0
2020-06-25 18:45:00;0;16;2;0;2;0;0;0
2020-06-25 19:00:00;0;17;4;1;10;0;0;0
2020-06-25 19:15:00;0;16;3;0;5;0;0;0
2020-06-25 19:30:00;0;13;6;1;5;0;0;0
2020-06-25 19:45:00;1;10;4;1;0;0;0;0
2020-06-25 20:00:00;0;11;5;3;0;0;0;0
2020-06-25 20:15:00;0;12;5;0;0;0;0;0
2020-06-25 20:30:00;0;16;9;1;2;0;0;0
2020-06-25 21:00:00;0;10;7;6;0;0;0;0
2020-06-25 21:15:00;2;22;10;4;1;0;0;0
2020-06-25 21:30:00;1;24;8;1;3;0;0;0
2020-06-25 21:45:00;3;35;10;2;15;0;0;0
