DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-06-23 00:00:00;10;13;10;1;2;7;4;7;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 00:15:00;12;12;3;0;10;11;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 00:30:00;8;11;7;0;12;14;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 00:45:00;7;6;4;0;10;8;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 01:00:00;5;8;4;0;7;6;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 01:15:00;2;4;3;1;8;8;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 01:30:00;3;5;5;0;3;6;5;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 01:45:00;4;6;2;0;6;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 02:00:00;3;4;1;0;6;7;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 02:15:00;4;4;3;0;3;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 02:30:00;3;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 02:45:00;2;2;1;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 03:00:00;1;1;3;0;7;8;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 03:15:00;2;2;2;1;8;7;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 03:30:00;5;3;2;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 03:45:00;2;3;2;0;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 04:00:00;3;5;3;1;6;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 04:15:00;8;5;3;0;10;10;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 04:30:00;9;12;6;0;13;11;4;6;0;0;0;0;0;0;0;0;0;0;0
