DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-11-12 00:00:00;7;5;1;0;0;2;7;4
2020-11-12 00:15:00;7;5;1;2;1;9;4;5
2020-11-12 00:30:00;3;5;3;2;1;6;3;3
2020-11-12 00:45:00;7;2;2;1;1;2;9;3
2020-11-12 01:00:00;3;4;2;1;0;1;3;1
2020-11-12 01:15:00;6;6;2;2;1;6;10;6
2020-11-12 01:30:00;4;4;2;0;0;1;4;2
2020-11-12 01:45:00;8;4;0;1;2;5;4;2
2020-11-12 02:00:00;2;1;0;0;0;0;3;0
2020-11-12 02:15:00;9;7;3;0;0;2;4;1
2020-11-12 02:30:00;8;4;2;0;0;1;5;3
2020-11-12 02:45:00;7;7;0;0;0;0;6;4
2020-11-12 03:00:00;6;4;0;1;0;3;3;2
2020-11-12 03:15:00;8;5;2;1;1;3;6;1
2020-11-12 03:30:00;6;4;0;3;3;5;6;5
2020-11-12 03:45:00;9;8;1;1;2;2;9;6
2020-11-12 04:00:00;8;3;0;1;1;3;9;6
2020-11-12 04:15:00;14;13;2;4;3;6;9;6
2020-11-12 04:30:00;12;6;2;1;1;3;12;5
2020-11-12 04:45:00;25;15;6;3;3;9;25;15
2020-11-12 05:00:00;29;15;8;1;3;12;36;11
2020-11-12 05:15:00;54;36;12;1;1;8;50;24
2020-11-12 05:30:00;47;43;21;0;2;19;48;31
2020-11-12 05:45:00;72;54;26;5;8;37;57;27
2020-11-12 06:00:00;80;61;17;7;5;30;46;36
2020-11-12 06:15:00;98;83;19;7;8;58;62;46
2020-11-12 06:30:00;111;101;32;18;20;81;90;63
2020-11-12 06:45:00;136;181;31;23;22;93;102;71
2020-11-12 07:00:00;127;123;30;13;21;95;91;74
2020-11-12 07:15:00;124;121;35;20;31;146;120;101
2020-11-12 07:30:00;137;139;33;27;29;118;117;92
2020-11-12 07:45:00;173;195;46;28;34;111;101;64
2020-11-12 08:00:00;141;155;39;14;23;84;95;54
2020-11-12 08:15:00;118;135;22;21;24;81;107;73
2020-11-12 08:30:00;111;101;21;14;29;81;98;59
2020-11-12 08:45:00;128;117;18;16;21;71;96;66
2020-11-12 09:00:00;105;92;25;17;21;64;82;63
2020-11-12 09:15:00;113;102;24;19;16;77;105;78
2020-11-12 09:30:00;116;110;25;12;12;44;112;75
2020-11-12 09:45:00;115;118;26;13;15;57;107;83
2020-11-12 10:00:00;110;120;25;15;16;54;116;73
2020-11-12 10:15:00;110;106;22;8;13;52;112;78
2020-11-12 10:30:00;117;109;31;12;12;58;111;69
