2020-03-11 00:00:00;7;4;6;2;4;1;0
2020-03-11 00:15:00;18;5;13;4;0;3;2
2020-03-11 00:30:00;13;4;9;2;5;9;3
2020-03-11 00:45:00;11;3;6;4;2;4;2
2020-03-11 01:00:00;9;3;4;0;3;1;5
2020-03-11 01:15:00;7;2;4;2;3;5;3
2020-03-11 01:30:00;3;1;6;1;2;2;1
2020-03-11 01:45:00;9;4;3;1;4;0;4
2020-03-11 02:00:00;7;1;7;2;0;1;5
2020-03-11 02:15:00;5;0;12;2;6;3;3
2020-03-11 02:30:00;6;4;8;0;3;8;2
2020-03-11 02:45:00;5;3;6;3;4;3;3
2020-03-11 03:00:00;6;1;3;3;4;2;3
2020-03-11 03:15:00;11;4;5;1;1;5;6
2020-03-11 03:30:00;7;2;6;2;3;9;6
2020-03-11 03:45:00;7;6;7;0;3;10;2
2020-03-11 04:00:00;8;8;12;2;5;10;7
2020-03-11 04:15:00;12;10;16;4;3;3;1
2020-03-11 04:30:00;11;6;23;5;8;3;2
2020-03-11 04:45:00;16;7;38;12;4;5;3
2020-03-11 05:00:00;30;20;74;17;2;3;2
2020-03-11 05:15:00;64;27;105;43;2;2;0
2020-03-11 05:30:00;52;24;110;64;3;1;1
2020-03-11 05:45:00;56;46;127;71;6;0;1
2020-03-11 06:00:00;81;46;124;66;8;0;5
2020-03-11 06:15:00;91;56;179;98;5;3;0
2020-03-11 06:30:00;118;75;202;114;8;0;0
2020-03-11 06:45:00;130;65;176;111;7;1;1
2020-03-11 07:00:00;180;94;192;116;8;2;2
2020-03-11 07:15:00;203;111;205;123;9;1;0
2020-03-11 07:30:00;211;123;213;119;17;3;1
2020-03-11 07:45:00;228;137;222;133;11;3;1
2020-03-11 08:00:00;168;101;200;116;16;1;1
2020-03-11 08:15:00;147;85;164;108;11;4;3
2020-03-11 08:30:00;150;100;152;98;5;2;3
2020-03-11 08:45:00;150;107;178;91;15;2;1
2020-03-11 09:00:00;131;107;151;72;22;1;1
2020-03-11 09:15:00;131;82;141;63;8;2;4
2020-03-11 09:30:00;116;109;140;81;11;0;3
2020-03-11 09:45:00;129;91;143;77;11;3;1
2020-03-11 10:00:00;114;77;155;57;6;1;2
2020-03-11 10:15:00;149;102;139;88;9;4;3
2020-03-11 10:30:00;120;87;164;96;12;7;7
2020-03-11 10:45:00;135;101;145;72;7;5;1
2020-03-11 11:00:00;138;95;151;75;5;1;2
2020-03-11 11:15:00;118;74;124;70;10;5;1
2020-03-11 11:30:00;130;94;152;79;7;8;6
2020-03-11 11:45:00;148;123;140;77;15;8;4
2020-03-11 12:00:00;126;102;135;74;9;9;5
2020-03-11 12:15:00;157;102;138;70;4;6;2
2020-03-11 12:30:00;129;112;168;92;11;4;4
2020-03-11 12:45:00;164;111;144;63;7;6;5
2020-03-11 13:00:00;169;99;182;114;12;4;5
2020-03-11 13:15:00;121;87;185;101;10;2;5
2020-03-11 13:30:00;131;105;177;93;8;4;3
2020-03-11 13:45:00;162;117;171;91;14;3;2
2020-03-11 14:00:00;167;125;168;87;11;4;1
2020-03-11 14:15:00;185;125;158;89;13;1;4
2020-03-11 14:30:00;174;136;177;80;13;1;5
2020-03-11 14:45:00;175;131;186;83;12;3;1
2020-03-11 15:00:00;186;119;158;90;4;6;2
2020-03-11 15:15:00;179;106;161;81;6;3;0
2020-03-11 15:30:00;217;148;186;106;10;5;3
2020-03-11 15:45:00;185;147;194;120;12;4;7
2020-03-11 16:00:00;193;145;193;117;14;7;13
2020-03-11 16:15:00;204;157;190;115;10;7;5
2020-03-11 16:30:00;239;165;184;112;24;7;4
2020-03-11 16:45:00;226;168;178;101;26;2;7
2020-03-11 17:00:00;232;168;204;107;14;5;4
2020-03-11 17:15:00;235;161;192;95;17;3;5
2020-03-11 17:30:00;210;149;197;100;26;8;3
2020-03-11 17:45:00;203;148;171;106;16;6;1
2020-03-11 18:00:00;198;159;150;88;14;10;0
2020-03-11 18:15:00;206;128;167;108;17;8;5
2020-03-11 18:30:00;166;142;172;91;7;2;6
2020-03-11 18:45:00;142;102;153;85;5;4;1
2020-03-11 19:00:00;160;93;133;72;6;0;0
2020-03-11 19:15:00;135;85;146;72;2;3;0
2020-03-11 19:30:00;109;82;112;55;2;1;2
2020-03-11 19:45:00;96;80;103;50;4;2;2
2020-03-11 20:00:00;91;63;98;50;3;0;0
2020-03-11 20:15:00;101;67;96;57;5;0;0
2020-03-11 20:30:00;78;39;77;34;3;1;0
2020-03-11 20:45:00;78;52;107;40;2;1;0
2020-03-11 21:00:00;65;40;90;40;1;0;1
2020-03-11 21:15:00;88;54;94;45;2;0;1
2020-03-11 21:30:00;60;45;71;38;5;1;1
2020-03-11 21:45:00;88;51;68;44;5;2;0
2020-03-11 22:00:00;59;49;59;27;3;5;3
2020-03-11 22:15:00;54;36;71;36;4;5;0
2020-03-11 22:30:00;53;30;55;17;4;1;0
2020-03-11 22:45:00;38;19;43;12;1;0;0
2020-03-11 23:00:00;36;19;33;11;2;0;3
2020-03-11 23:15:00;30;26;36;7;3;1;1
2020-03-11 23:30:00;21;18;20;5;5;1;2
2020-03-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
