DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-06-26 00:00:00;5;3;0;0;3;4;6;0;4;2;0;0;0
2020-06-26 00:15:00;3;6;0;0;13;12;7;4;0;0;0;0;0
2020-06-26 00:30:00;1;2;0;0;6;8;3;2;0;0;2;0;0
2020-06-26 00:45:00;1;2;0;0;2;4;11;5;3;3;0;0;0
2020-06-26 01:00:00;0;1;1;1;3;3;6;2;3;0;0;0;0
2020-06-26 01:15:00;4;3;0;0;2;2;3;1;1;0;0;0;0
2020-06-26 01:30:00;1;3;1;0;0;1;8;4;1;1;0;0;0
2020-06-26 01:45:00;0;2;0;0;1;5;1;0;1;1;0;0;0
2020-06-26 02:00:00;4;2;0;0;3;1;0;1;1;0;0;0;0
2020-06-26 02:15:00;1;0;0;0;1;0;3;1;2;0;0;0;0
2020-06-26 02:30:00;1;0;0;0;4;3;0;1;1;0;0;0;0
2020-06-26 02:45:00;0;1;1;0;3;5;0;0;0;0;0;0;0
2020-06-26 03:00:00;4;2;0;0;3;2;0;1;2;0;0;0;0
2020-06-26 03:15:00;1;1;0;0;2;0;0;0;0;0;0;0;0
2020-06-26 03:30:00;3;0;0;0;2;3;4;0;1;0;0;0;0
2020-06-26 03:45:00;0;1;0;0;1;2;2;1;0;2;1;0;0
2020-06-26 04:00:00;2;1;0;0;0;1;1;0;0;0;2;0;0
2020-06-26 04:15:00;0;0;0;0;3;2;1;0;0;0;0;0;0
2020-06-26 04:30:00;3;2;1;0;6;7;5;1;3;0;0;0;0
2020-06-26 04:45:00;1;1;1;1;7;5;7;3;3;0;0;0;0
2020-06-26 05:00:00;4;3;0;0;7;13;18;13;3;2;1;0;0
2020-06-26 05:15:00;3;1;1;0;20;21;45;27;5;1;2;0;0
2020-06-26 05:30:00;6;5;2;0;16;8;40;28;9;13;3;0;1
2020-06-26 05:45:00;8;3;0;2;32;40;56;35;26;7;5;2;0
2020-06-26 06:00:00;13;9;0;0;41;36;29;19;20;7;0;2;2
2020-06-26 06:15:00;10;9;2;0;45;37;58;61;27;14;6;2;4
2020-06-26 06:30:00;11;7;1;2;39;39;54;57;26;9;3;2;1
2020-06-26 06:45:00;14;10;4;7;43;51;74;45;44;21;2;6;1
2020-06-26 07:00:00;18;12;0;2;46;42;66;45;50;29;1;3;0
2020-06-26 07:15:00;20;16;0;2;51;48;62;54;72;29;6;3;1
2020-06-26 07:30:00;19;19;1;1;55;49;86;49;61;35;3;2;1
2020-06-26 07:45:00;22;26;0;3;77;65;87;52;54;30;7;0;1
2020-06-26 08:00:00;25;15;0;7;63;70;53;42;59;28;5;1;3
2020-06-26 08:15:00;23;19;1;6;70;51;67;35;53;24;5;0;1
2020-06-26 08:30:00;29;12;0;2;53;61;56;23;49;26;2;1;1
2020-06-26 08:45:00;18;13;0;3;46;53;57;32;49;27;3;1;1
2020-06-26 09:00:00;34;26;2;1;42;46;67;28;61;26;4;0;0
2020-06-26 09:15:00;26;17;1;0;33;43;57;17;51;21;4;1;1
2020-06-26 09:30:00;27;16;1;4;56;53;47;22;50;24;11;6;0
2020-06-26 09:45:00;35;21;1;3;59;53;51;25;52;20;5;3;0
2020-06-26 10:00:00;33;23;1;4;52;53;59;32;64;21;1;0;2
2020-06-26 10:15:00;31;21;0;2;49;50;59;18;52;19;4;3;0
2020-06-26 10:30:00;38;29;1;5;55;65;57;20;46;19;4;0;1
2020-06-26 10:45:00;27;20;1;2;48;61;55;27;38;14;5;2;0
2020-06-26 11:00:00;28;18;1;4;64;63;63;31;52;21;3;3;1
2020-06-26 11:15:00;38;33;2;4;68;68;69;31;38;23;4;0;1
2020-06-26 11:30:00;40;31;0;2;70;71;60;26;44;24;5;1;2
2020-06-26 11:45:00;39;23;0;9;75;70;72;34;52;20;3;2;1
2020-06-26 12:00:00;51;46;6;0;77;73;66;40;49;23;3;5;2
2020-06-26 12:15:00;44;33;0;7;92;72;69;35;38;21;3;3;2
2020-06-26 12:30:00;45;45;6;6;92;87;73;42;38;23;8;0;5
2020-06-26 12:45:00;50;42;1;2;69;68;58;26;57;25;7;3;0
2020-06-26 13:00:00;55;62;6;5;81;81;62;32;52;22;6;4;1
2020-06-26 13:15:00;51;51;9;1;82;80;68;45;39;20;4;7;3
2020-06-26 13:30:00;58;37;2;5;75;73;72;34;34;17;4;1;1
2020-06-26 13:45:00;47;25;0;3;88;105;74;39;56;15;3;0;1
2020-06-26 14:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 14:15:00;46;32;2;2;115;115;59;28;47;27;8;1;3
2020-06-26 14:30:00;42;34;0;5;123;110;78;53;41;21;5;4;1
2020-06-26 14:45:00;46;32;3;3;91;88;60;32;36;16;76;4;2
2020-06-26 15:00:00;38;35;0;3;73;78;59;38;38;23;2;1;0
2020-06-26 15:15:00;44;34;3;2;72;78;59;32;56;35;4;0;4
2020-06-26 15:30:00;32;28;3;1;82;78;62;33;57;18;1;2;0
2020-06-26 15:45:00;41;33;4;3;69;75;57;32;52;21;2;0;0
2020-06-26 16:00:00;29;27;2;3;63;57;62;32;44;24;2;0;2
2020-06-26 16:15:00;38;28;4;3;71;60;64;25;46;22;5;0;1
2020-06-26 16:30:00;28;31;2;0;77;67;53;26;45;22;5;2;1
2020-06-26 16:45:00;26;19;2;1;58;67;55;36;47;25;3;0;1
2020-06-26 17:00:00;32;41;1;1;62;54;61;39;37;16;1;0;2
2020-06-26 17:15:00;32;31;2;1;56;64;56;25;35;20;6;0;0
2020-06-26 17:30:00;36;32;0;4;59;46;57;31;43;22;3;3;2
2020-06-26 17:45:00;32;24;1;1;68;67;48;29;51;22;3;2;0
2020-06-26 18:00:00;37;32;1;3;64;70;58;26;47;18;1;0;0
2020-06-26 18:15:00;39;32;6;5;55;58;40;24;40;24;2;2;0
2020-06-26 18:30:00;26;15;1;2;46;47;46;20;32;19;1;0;2
2020-06-26 18:45:00;20;20;1;0;42;47;46;18;38;25;4;2;0
2020-06-26 19:00:00;27;17;0;2;47;45;43;31;40;21;10;1;1
2020-06-26 19:15:00;34;16;2;0;41;48;48;30;38;17;5;0;2
2020-06-26 19:30:00;26;15;0;1;35;41;41;19;29;18;4;0;0
2020-06-26 19:45:00;24;20;0;3;43;49;40;18;30;11;2;0;0
2020-06-26 20:00:00;24;20;1;1;37;45;39;21;26;13;1;0;2
2020-06-26 20:15:00;22;16;0;3;37;36;36;14;34;16;2;1;2
