DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-12-06 00:00:00;8;12;5;3;3;7;0;5
2020-12-06 00:15:00;8;7;4;2;5;9;0;5
2020-12-06 00:30:00;5;4;1;1;1;0;0;1
2020-12-06 00:45:00;9;5;2;5;3;3;0;5
2020-12-06 01:00:00;9;3;2;5;4;1;0;5
2020-12-06 01:15:00;2;4;3;1;2;2;0;3
2020-12-06 01:30:00;7;1;1;1;1;3;0;3
2020-12-06 01:45:00;4;7;3;4;4;3;0;1
2020-12-06 02:00:00;4;6;5;2;5;6;0;3
2020-12-06 02:15:00;3;4;1;2;2;1;0;4
2020-12-06 02:30:00;2;1;1;3;2;1;0;1
2020-12-06 02:45:00;4;2;2;0;2;4;0;2
2020-12-06 03:00:00;3;2;3;1;1;0;0;3
2020-12-06 03:15:00;4;2;1;2;1;0;0;1
2020-12-06 03:30:00;1;0;1;2;1;3;0;1
2020-12-06 03:45:00;2;2;0;0;0;0;0;5
2020-12-06 04:00:00;2;4;2;1;1;1;0;0
2020-12-06 04:15:00;1;0;0;1;1;4;0;1
2020-12-06 04:30:00;0;1;0;0;0;2;0;0
2020-12-06 04:45:00;6;4;1;2;2;2;0;0
2020-12-06 05:00:00;5;6;2;4;5;1;0;0
2020-12-06 05:15:00;4;3;0;3;3;3;0;2
2020-12-06 05:30:00;6;7;1;0;2;0;0;2
2020-12-06 05:45:00;1;2;2;4;1;2;0;1
2020-12-06 06:00:00;4;2;1;5;3;0;0;3
2020-12-06 06:15:00;4;2;1;1;1;5;0;3
2020-12-06 06:30:00;5;5;3;1;1;2;0;2
2020-12-06 06:45:00;2;0;2;2;3;3;0;3
2020-12-06 07:00:00;4;3;0;4;3;3;0;2
2020-12-06 07:15:00;5;4;2;5;2;4;0;1
2020-12-06 07:30:00;2;3;1;1;1;4;0;3
2020-12-06 07:45:00;10;5;2;3;2;5;0;6
2020-12-06 08:00:00;9;2;2;2;3;5;0;2
2020-12-06 08:15:00;9;6;4;8;4;2;0;3
2020-12-06 08:30:00;4;7;7;3;3;3;0;7
2020-12-06 08:45:00;12;5;2;9;2;5;0;10
2020-12-06 09:00:00;12;11;8;7;4;2;0;2
2020-12-06 09:15:00;12;9;8;12;8;2;0;3
2020-12-06 09:30:00;12;8;6;10;7;7;0;8
