DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-03-03 00:00:00;0;0;0;0;4;3;1;0;0;0;0;0;0
2020-03-03 00:15:00;0;2;3;3;2;3;1;0;0;0;0;0;0
2020-03-03 00:30:00;0;3;2;3;2;2;2;5;0;0;0;0;0
2020-03-03 00:45:00;1;4;0;0;0;4;0;0;0;0;0;0;0
2020-03-03 01:00:00;0;0;4;4;3;0;3;3;0;0;0;0;0
2020-03-03 01:15:00;0;0;2;2;2;2;1;0;0;0;0;0;0
2020-03-03 01:30:00;2;4;3;3;3;3;2;3;0;0;0;0;0
2020-03-03 01:45:00;0;0;1;1;3;3;3;2;0;0;0;0;0
2020-03-03 02:00:00;0;0;5;5;1;4;1;1;0;0;0;0;0
2020-03-03 02:15:00;1;3;1;1;6;2;5;3;0;0;0;0;0
2020-03-03 02:30:00;1;3;3;2;1;5;0;1;0;0;0;0;0
2020-03-03 02:45:00;1;1;1;1;3;1;3;0;0;0;0;0;0
2020-03-03 03:00:00;0;2;1;1;6;1;4;0;0;0;0;0;0
2020-03-03 03:15:00;1;2;6;6;4;3;3;6;0;0;0;0;0
2020-03-03 03:30:00;0;0;1;1;6;1;3;4;0;0;0;0;0
2020-03-03 03:45:00;2;2;2;2;5;0;7;2;0;0;0;0;0
2020-03-03 04:00:00;1;2;3;3;3;5;2;1;0;0;0;0;0
2020-03-03 04:15:00;0;4;2;2;4;2;3;5;0;0;0;0;0
2020-03-03 04:30:00;1;6;9;9;4;3;4;9;0;0;0;0;0
2020-03-03 04:45:00;0;11;23;23;2;6;2;12;0;0;0;0;0
2020-03-03 05:00:00;3;31;45;45;11;6;8;33;0;0;0;0;0
2020-03-03 05:15:00;19;93;120;126;18;12;17;62;0;0;0;0;0
2020-03-03 05:30:00;18;103;120;119;15;41;16;76;0;0;0;0;0
2020-03-03 05:45:00;9;126;60;60;50;139;54;120;0;0;0;0;0
2020-03-03 06:00:00;5;75;40;41;70;134;67;107;0;0;0;0;0
2020-03-03 06:15:00;8;86;42;43;21;35;23;94;0;0;0;0;0
2020-03-03 06:30:00;13;113;61;63;32;31;30;125;0;0;0;0;0
2020-03-03 06:45:00;10;81;55;53;26;27;25;99;0;0;0;0;0
2020-03-03 07:00:00;5;77;52;52;26;31;26;110;0;0;0;0;0
2020-03-03 07:15:00;5;101;57;58;25;34;26;99;0;0;0;0;0
2020-03-03 07:30:00;12;118;39;40;27;45;23;129;0;0;0;0;0
2020-03-03 07:45:00;15;77;58;58;37;29;36;109;0;0;0;0;0
2020-03-03 08:00:00;18;94;39;42;20;48;22;112;0;0;0;0;0
2020-03-03 08:15:00;8;87;37;38;29;39;29;115;0;0;0;0;0
2020-03-03 08:30:00;6;70;27;27;17;26;14;64;0;0;0;0;0
2020-03-03 08:45:00;8;61;32;31;21;25;21;59;0;0;0;0;0
2020-03-03 09:00:00;11;49;18;19;11;15;11;53;0;0;0;0;0
2020-03-03 09:15:00;1;38;33;35;15;22;15;50;0;0;0;0;0
2020-03-03 09:30:00;4;41;28;28;9;21;10;58;0;0;0;0;0
2020-03-03 09:45:00;4;44;19;20;13;33;12;45;0;0;0;0;0
2020-03-03 10:00:00;5;48;21;21;14;29;15;55;0;0;0;0;0
2020-03-03 10:15:00;5;43;26;26;16;12;16;46;0;0;0;0;0
2020-03-03 10:30:00;4;51;21;22;15;11;13;47;0;0;0;0;0
