DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-05-21 00:00:00;17;10;20;5;3;4;2
2020-05-21 00:15:00;25;16;27;11;4;5;1
2020-05-21 00:30:00;24;12;23;6;1;3;1
2020-05-21 00:45:00;17;17;22;3;3;5;5
2020-05-21 01:00:00;12;8;17;6;3;1;2
2020-05-21 01:15:00;14;6;17;6;4;3;3
2020-05-21 01:30:00;12;9;12;7;5;2;4
2020-05-21 01:45:00;6;6;13;7;7;8;1
2020-05-21 02:00:00;8;7;9;4;2;1;3
2020-05-21 02:15:00;7;3;11;4;2;2;3
2020-05-21 02:30:00;5;5;3;3;1;2;3
2020-05-21 02:45:00;5;2;6;1;2;6;4
2020-05-21 03:00:00;8;3;3;1;2;8;2
2020-05-21 03:15:00;6;7;9;0;4;6;1
2020-05-21 03:30:00;3;1;7;1;4;4;1
2020-05-21 03:45:00;4;5;2;3;3;2;4
2020-05-21 04:00:00;1;2;7;1;2;7;4
2020-05-21 04:15:00;3;3;9;0;2;1;2
2020-05-21 04:30:00;3;3;3;0;1;1;1
2020-05-21 04:45:00;2;3;8;1;0;0;1
2020-05-21 05:00:00;8;4;14;0;1;2;0
2020-05-21 05:15:00;6;1;16;1;0;1;0
2020-05-21 05:30:00;21;11;11;3;2;0;0
2020-05-21 05:45:00;29;14;22;3;0;0;0
2020-05-21 06:00:00;15;15;17;3;1;0;0
2020-05-21 06:15:00;15;10;21;4;3;0;1
2020-05-21 06:30:00;15;4;18;4;0;1;1
2020-05-21 06:45:00;11;7;22;10;1;0;0
2020-05-21 07:00:00;9;11;21;7;1;0;0
2020-05-21 07:15:00;17;7;32;18;1;0;1
2020-05-21 07:30:00;15;8;17;5;0;1;0
2020-05-21 07:45:00;15;7;22;8;0;0;0
2020-05-21 08:00:00;11;12;35;6;0;2;0
2020-05-21 08:15:00;29;15;45;11;1;1;0
2020-05-21 08:30:00;31;18;29;12;1;2;0
2020-05-21 08:45:00;31;15;46;23;0;0;0
2020-05-21 09:00:00;36;16;44;20;4;0;0
2020-05-21 09:15:00;53;27;55;28;0;0;0
2020-05-21 09:30:00;54;34;64;27;1;0;0
2020-05-21 09:45:00;70;46;101;34;6;0;0
2020-05-21 10:00:00;59;38;81;31;2;1;1
2020-05-21 10:15:00;72;42;78;38;2;0;0
2020-05-21 10:30:00;57;44;96;43;3;1;1
2020-05-21 10:45:00;82;41;98;38;3;0;0
2020-05-21 11:00:00;67;40;97;51;3;2;0
2020-05-21 11:15:00;70;65;94;41;3;1;0
2020-05-21 11:30:00;78;53;80;36;3;0;2
2020-05-21 11:45:00;107;52;110;43;3;0;0
2020-05-21 12:00:00;84;66;95;44;7;2;0
2020-05-21 12:15:00;86;59;107;45;2;0;0
2020-05-21 12:30:00;79;57;83;39;5;0;0
2020-05-21 12:45:00;88;64;106;67;1;1;0
2020-05-21 13:00:00;64;49;99;37;2;0;0
2020-05-21 13:15:00;79;55;97;54;2;0;1
2020-05-21 13:30:00;60;52;89;48;1;0;0
2020-05-21 13:45:00;68;61;115;58;3;1;0
2020-05-21 14:00:00;97;62;104;36;1;0;0
2020-05-21 14:15:00;92;74;89;55;4;0;0
2020-05-21 14:30:00;98;70;100;47;4;0;0
2020-05-21 14:45:00;81;62;88;53;6;0;0
2020-05-21 15:00:00;76;55;101;59;5;0;0
2020-05-21 15:15:00;83;63;97;39;4;0;0
2020-05-21 15:30:00;80;61;114;31;5;0;0
2020-05-21 15:45:00;71;54;92;41;3;0;0
2020-05-21 16:00:00;96;54;99;51;2;0;0
2020-05-21 16:15:00;86;58;120;58;0;0;1
2020-05-21 16:30:00;91;44;85;49;1;0;0
2020-05-21 16:45:00;85;66;118;62;4;0;0
2020-05-21 17:00:00;80;58;94;44;4;1;0
2020-05-21 17:15:00;85;84;111;57;3;0;0
2020-05-21 17:30:00;99;73;96;34;3;0;0
2020-05-21 17:45:00;103;73;122;59;4;0;0
2020-05-21 18:00:00;82;68;97;48;8;0;0
2020-05-21 18:15:00;89;64;109;46;5;0;0
2020-05-21 18:30:00;90;57;98;47;5;1;0
2020-05-21 18:45:00;73;59;119;48;5;0;0
2020-05-21 19:00:00;88;67;91;38;6;1;0
2020-05-21 19:15:00;98;66;108;40;4;0;0
2020-05-21 19:30:00;83;45;90;44;1;1;0
2020-05-21 19:45:00;85;56;99;62;1;0;0
2020-05-21 20:00:00;66;53;79;43;2;0;0
2020-05-21 20:15:00;86;55;78;42;3;1;1
2020-05-21 20:30:00;63;31;93;38;2;0;0
2020-05-21 20:45:00;66;56;86;36;5;0;1
2020-05-21 21:00:00;60;27;72;32;0;0;1
2020-05-21 21:15:00;56;34;61;17;1;0;0
2020-05-21 21:30:00;55;40;55;20;3;0;0
2020-05-21 21:45:00;59;35;67;25;1;1;0
2020-05-21 22:00:00;44;32;54;15;2;0;0
2020-05-21 22:15:00;48;30;59;16;2;0;0
2020-05-21 22:30:00;25;18;37;13;1;0;0
2020-05-21 22:45:00;32;32;39;11;0;0;0
2020-05-21 23:00:00;28;17;32;11;0;0;1
2020-05-21 23:15:00;28;22;33;7;1;0;0
2020-05-21 23:30:00;25;15;29;7;0;0;0
2020-05-21 23:45:00;27;13;25;7;1;0;0
