DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-06-16 00:00:00;2;1;1;1;5;0;3;2;2;0;0;1;7;9;7;3;0;0;21;0;0;0;0;0
2020-06-16 00:15:00;2;5;3;1;3;2;4;1;4;2;0;1;6;12;13;2;0;0;30;0;0;0;0;0
2020-06-16 00:30:00;1;2;1;0;4;0;2;0;2;0;0;2;3;11;11;3;0;0;30;0;0;0;0;0
2020-06-16 00:45:00;0;1;2;1;3;0;3;2;5;0;0;3;5;13;11;5;0;0;30;0;0;0;0;0
2020-06-16 01:00:00;1;1;0;0;3;0;2;2;2;3;0;1;2;6;9;6;0;0;37;0;0;0;0;0
2020-06-16 01:15:00;0;0;0;0;1;0;1;2;3;0;0;0;1;5;5;1;0;0;36;0;0;0;0;0
2020-06-16 01:30:00;0;0;2;0;1;1;1;0;3;1;0;0;4;13;8;0;0;0;39;0;0;0;0;0
2020-06-16 01:45:00;0;0;0;0;3;0;5;2;6;0;0;0;2;7;6;0;0;0;39;0;0;0;0;0
2020-06-16 02:00:00;0;0;1;2;1;0;1;1;3;1;0;1;5;10;4;2;0;0;39;0;0;0;0;0
2020-06-16 02:15:00;0;0;0;1;3;1;1;0;0;0;0;1;1;12;11;1;0;0;39;0;0;0;0;0
2020-06-16 02:30:00;1;0;0;0;5;2;4;0;1;1;0;2;0;6;8;2;0;0;39;0;0;0;0;0
2020-06-16 03:00:00;0;0;2;0;3;0;1;4;7;1;0;2;1;3;2;0;0;0;36;0;0;0;0;0
2020-06-16 03:15:00;0;0;0;0;1;0;0;1;2;0;0;0;3;6;4;0;0;0;39;0;0;0;0;0
2020-06-16 03:30:00;0;1;0;0;3;0;2;4;5;1;0;1;2;9;7;1;0;0;39;0;0;0;0;0
2020-06-16 03:45:00;0;0;2;2;2;0;4;1;1;0;0;2;3;12;9;1;0;0;39;0;0;0;0;0
2020-06-16 04:00:00;0;0;1;1;4;1;2;1;5;2;0;0;5;10;9;3;0;0;39;0;0;0;0;0
2020-06-16 04:15:00;0;1;1;1;1;1;3;2;2;1;0;1;9;18;13;4;0;0;39;0;0;0;0;0
2020-06-16 04:30:00;0;0;1;1;3;0;6;4;6;2;0;0;10;27;18;3;0;0;39;0;0;0;0;0
2020-06-16 04:45:00;0;0;0;2;3;0;5;0;8;5;0;0;13;34;25;7;0;0;36;0;0;0;0;0
2020-06-16 05:00:00;0;1;2;1;12;2;8;9;12;21;0;16;23;52;51;34;0;0;28;0;0;0;0;0
2020-06-16 05:15:00;0;0;2;6;13;2;15;12;12;21;0;12;25;73;87;55;0;0;30;0;0;0;0;0
2020-06-16 05:30:00;0;3;10;13;9;0;14;14;16;10;0;13;32;82;92;56;0;0;30;0;0;0;0;0
2020-06-16 05:45:00;2;7;13;11;14;5;23;25;21;26;0;11;42;88;82;53;0;0;30;0;0;0;0;0
2020-06-16 06:00:00;3;13;22;13;26;4;28;24;32;25;1;7;65;91;72;47;0;0;30;0;0;0;0;0
2020-06-16 06:15:00;8;11;13;15;28;8;35;25;23;26;2;9;54;106;102;83;0;0;30;0;0;0;0;0
2020-06-16 06:30:00;15;11;20;19;38;7;28;32;29;32;0;24;41;103;109;82;0;0;30;0;0;0;0;0
2020-06-16 06:45:00;5;14;18;19;40;9;36;27;31;43;0;10;36;98;99;84;0;0;30;0;0;0;0;0
2020-06-16 07:00:00;7;12;24;20;81;12;53;32;31;36;0;15;42;101;80;89;0;0;30;0;0;0;0;0
2020-06-16 07:15:00;9;17;26;30;91;8;51;37;39;45;0;9;48;108;96;106;0;0;30;0;0;0;0;0
2020-06-16 07:30:00;13;27;38;56;98;6;56;54;50;40;1;5;55;101;96;90;0;0;30;0;0;0;0;0
2020-06-16 07:45:00;28;30;26;49;69;10;70;53;49;38;0;3;69;101;91;63;0;0;30;0;0;0;0;0
