DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-04-20 00:00:00;2;3;0;0;0;2;1;1;0;0;0;0;0;0
2020-04-20 00:15:00;3;5;0;0;0;0;3;1;1;1;0;0;0;0
2020-04-20 00:30:00;5;0;0;0;1;2;3;0;0;1;0;0;0;0
2020-04-20 00:45:00;4;3;0;0;0;4;4;1;0;0;0;0;0;0
2020-04-20 01:00:00;2;1;0;0;0;2;1;2;2;1;0;0;0;0
2020-04-20 01:15:00;2;0;0;1;2;4;4;2;1;0;0;0;0;0
2020-04-20 01:30:00;0;1;0;0;0;4;3;1;0;0;0;0;0;0
2020-04-20 01:45:00;5;5;1;0;0;9;11;3;1;1;0;0;0;0
2020-04-20 02:00:00;1;1;0;0;3;5;5;1;0;0;0;0;0;0
2020-04-20 02:15:00;3;4;0;2;2;2;2;3;1;0;0;0;0;0
2020-04-20 02:30:00;1;1;1;0;0;2;2;3;0;0;0;0;0;0
2020-04-20 02:45:00;4;4;0;2;2;2;1;1;0;0;0;0;0;0
2020-04-20 03:00:00;2;1;1;0;0;10;8;1;1;0;0;0;0;0
2020-04-20 03:15:00;5;3;0;1;1;5;3;2;0;0;0;0;0;0
2020-04-20 03:30:00;3;2;0;0;1;11;6;1;0;0;0;0;0;0
2020-04-20 03:45:00;6;6;2;2;2;4;5;4;0;0;0;0;0;0
2020-04-20 04:00:00;2;1;1;1;0;6;8;3;0;1;0;0;0;0
2020-04-20 04:15:00;6;4;1;2;3;8;8;5;1;1;0;0;0;0
2020-04-20 04:30:00;3;4;0;1;0;12;10;4;1;2;0;0;0;0
2020-04-20 04:45:00;9;3;1;0;1;8;8;4;0;0;1;0;0;0
2020-04-20 05:00:00;17;11;0;0;3;19;17;9;2;1;0;0;0;0
2020-04-20 05:15:00;44;29;1;7;9;30;36;5;5;4;0;0;0;0
2020-04-20 05:30:00;33;36;2;9;10;21;29;10;4;1;0;0;0;0
2020-04-20 05:45:00;38;49;2;9;7;25;23;19;2;1;0;0;0;0
2020-04-20 06:00:00;40;37;9;10;15;29;19;7;2;2;0;0;0;0
2020-04-20 06:15:00;57;64;4;15;16;43;22;9;4;3;0;0;0;0
2020-04-20 06:30:00;52;85;12;8;24;48;32;14;5;4;0;0;0;0
2020-04-20 06:45:00;57;83;9;16;21;44;52;29;4;5;0;0;0;0
2020-04-20 07:00:00;64;69;15;24;25;58;47;19;3;1;0;0;2;0
2020-04-20 07:15:00;69;80;13;21;38;63;52;23;5;4;0;0;0;0
2020-04-20 07:30:00;82;85;20;19;28;72;59;23;5;2;0;0;0;0
2020-04-20 07:45:00;76;85;29;23;43;64;62;33;5;5;2;0;0;0
2020-04-20 08:00:00;62;61;15;17;37;69;60;13;11;3;0;0;0;0
2020-04-20 08:15:00;65;71;24;28;33;77;60;18;4;5;0;0;1;0
2020-04-20 08:30:00;68;78;23;27;42;76;65;22;9;3;0;0;0;0
2020-04-20 08:45:00;70;65;23;39;32;71;83;33;13;3;0;0;0;0
2020-04-20 09:00:00;58;71;23;36;33;76;74;33;11;7;0;0;1;0
2020-04-20 09:15:00;70;63;30;42;38;78;89;25;9;7;0;0;0;0
2020-04-20 09:30:00;65;69;21;26;40;93;82;23;3;8;0;0;0;0
2020-04-20 09:45:00;72;88;34;40;41;81;79;28;11;7;0;0;0;0
2020-04-20 10:00:00;60;75;21;41;39;91;90;26;12;5;1;0;0;0
2020-04-20 10:15:00;77;75;18;38;33;90;108;39;8;8;0;1;0;0
2020-04-20 10:30:00;77;67;27;36;41;91;90;40;12;10;1;0;0;0
2020-04-20 10:45:00;83;71;24;35;31;94;99;37;16;11;0;0;0;0
2020-04-20 11:00:00;67;87;28;31;44;86;94;32;15;12;9;0;1;0
2020-04-20 11:15:00;68;72;25;36;38;101;103;45;15;4;0;0;0;0
2020-04-20 11:30:00;69;73;27;34;30;100;124;42;9;12;0;0;6;0
2020-04-20 11:45:00;57;69;25;33;30;91;109;43;18;11;0;0;1;0
2020-04-20 12:00:00;67;76;19;33;40;78;109;40;14;8;0;0;2;0
2020-04-20 12:15:00;76;76;27;35;26;94;105;35;16;5;0;0;15;0
2020-04-20 12:30:00;67;63;18;35;19;108;115;30;13;12;1;0;0;0
2020-04-20 12:45:00;66;72;26;31;22;87;110;39;8;9;1;0;8;0
2020-04-20 13:00:00;66;56;21;33;23;85;108;33;13;5;10;0;0;0
2020-04-20 13:15:00;83;81;22;22;31;74;96;42;8;6;4;0;0;0
2020-04-20 13:30:00;72;76;21;26;29;96;119;41;9;4;2;0;0;0
2020-04-20 13:45:00;80;72;16;40;30;91;96;51;16;6;0;0;0;14
2020-04-20 14:00:00;70;77;21;16;34;81;103;42;19;7;0;0;0;0
2020-04-20 14:15:00;72;86;23;30;34;109;120;50;6;7;0;0;15;0
2020-04-20 14:30:00;73;85;22;31;36;95;105;38;7;7;0;0;4;3
2020-04-20 14:45:00;99;91;28;24;32;90;122;40;15;10;0;0;0;0
2020-04-20 15:00:00;70;67;21;19;30;73;109;39;18;7;0;0;1;0
2020-04-20 15:15:00;83;75;24;28;31;99;124;51;9;9;2;5;0;0
2020-04-20 15:30:00;83;58;23;35;27;97;140;62;12;10;12;0;0;0
2020-04-20 15:45:00;80;74;22;39;43;98;124;39;16;6;1;0;6;0
2020-04-20 16:00:00;67;67;22;35;37;106;121;38;21;9;0;0;1;1
2020-04-20 16:15:00;70;83;30;37;38;102;116;34;8;7;0;0;0;0
2020-04-20 16:30:00;72;80;24;38;30;108;128;49;14;4;0;0;0;0
2020-04-20 16:45:00;83;75;25;31;40;111;133;40;11;8;0;1;0;0
2020-04-20 17:00:00;87;82;30;30;33;132;126;51;19;12;0;0;0;0
2020-04-20 17:15:00;73;79;18;20;35;126;119;48;13;7;0;0;2;0
2020-04-20 17:30:00;78;81;24;35;27;95;115;48;22;7;0;0;0;0
2020-04-20 17:45:00;67;64;25;26;30;81;96;40;13;12;0;0;0;0
2020-04-20 18:00:00;58;69;18;25;28;91;99;32;14;6;0;0;0;0
2020-04-20 18:15:00;63;75;22;21;30;82;98;31;5;5;0;0;6;0
2020-04-20 18:30:00;61;64;17;16;18;89;79;20;4;2;0;1;0;0
2020-04-20 18:45:00;56;53;13;20;25;67;66;24;5;6;0;0;0;1
2020-04-20 19:00:00;53;38;13;16;16;58;67;16;8;5;0;0;0;0
2020-04-20 19:15:00;44;46;12;12;20;54;51;16;6;2;9;0;2;0
2020-04-20 19:30:00;37;44;10;11;16;57;58;13;5;3;0;0;0;0
2020-04-20 19:45:00;39;43;12;14;12;47;39;12;4;2;0;0;1;0
2020-04-20 20:00:00;31;36;17;4;18;43;37;15;4;0;1;0;0;0
2020-04-20 20:15:00;31;34;5;8;13;38;27;12;2;3;0;0;0;0
2020-04-20 20:30:00;33;31;7;3;12;31;29;14;4;4;0;0;0;0
2020-04-20 20:45:00;23;21;1;6;13;26;27;9;3;2;0;0;0;0
2020-04-20 21:00:00;20;18;6;3;11;35;34;14;5;4;0;0;0;0
2020-04-20 21:15:00;19;19;3;1;11;27;22;6;1;2;0;0;0;0
2020-04-20 21:30:00;17;12;5;3;3;18;16;7;3;1;0;0;0;0
2020-04-20 21:45:00;10;16;2;2;3;13;15;6;2;3;0;0;0;0
