DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-07-06 00:00:00;13;2;7;8;1;1
2020-07-06 00:15:00;23;7;5;11;0;4
2020-07-06 00:30:00;15;8;6;9;3;1
2020-07-06 00:45:00;4;1;4;11;0;0
2020-07-06 01:00:00;12;6;4;2;0;1
2020-07-06 01:15:00;7;1;5;5;0;1
2020-07-06 01:30:00;10;3;0;2;0;0
2020-07-06 01:45:00;9;0;5;5;0;0
2020-07-06 02:00:00;5;1;4;7;0;2
2020-07-06 02:15:00;6;2;2;1;0;1
2020-07-06 02:30:00;9;0;3;4;0;0
2020-07-06 02:45:00;6;2;4;2;0;2
2020-07-06 03:00:00;4;2;1;2;1;3
2020-07-06 03:15:00;6;3;1;2;0;2
2020-07-06 03:30:00;5;1;4;2;0;1
2020-07-06 03:45:00;5;1;3;10;0;1
2020-07-06 04:00:00;7;1;7;4;0;2
2020-07-06 04:15:00;7;1;3;9;0;3
2020-07-06 04:30:00;17;7;6;7;0;11
2020-07-06 04:45:00;30;13;6;15;2;7
2020-07-06 05:00:00;63;40;12;16;1;2
2020-07-06 05:15:00;73;62;20;33;3;11
2020-07-06 05:30:00;77;83;20;49;2;16
2020-07-06 05:45:00;63;73;15;49;3;8
2020-07-06 06:00:00;56;54;18;41;0;10
2020-07-06 06:15:00;102;90;29;57;5;12
2020-07-06 06:30:00;123;116;37;68;6;23
2020-07-06 06:45:00;102;114;47;96;4;20
2020-07-06 07:00:00;119;113;39;64;11;36
2020-07-06 07:15:00;137;127;64;119;11;27
2020-07-06 07:30:00;162;166;95;129;18;45
2020-07-06 07:45:00;159;168;90;136;14;63
2020-07-06 08:00:00;128;139;64;102;7;41
2020-07-06 08:15:00;131;114;83;128;9;44
2020-07-06 08:30:00;143;123;67;105;12;23
2020-07-06 08:45:00;130;129;66;125;15;29
2020-07-06 09:00:00;114;83;61;111;15;25
2020-07-06 09:15:00;104;95;64;95;11;37
2020-07-06 09:30:00;135;104;77;115;13;34
2020-07-06 09:45:00;133;102;72;127;8;27
2020-07-06 10:00:00;112;82;64;114;9;21
2020-07-06 10:15:00;137;113;69;125;19;41
2020-07-06 10:30:00;139;103;76;128;11;44
2020-07-06 10:45:00;146;103;91;139;15;29
2020-07-06 11:00:00;138;114;73;146;16;27
2020-07-06 11:15:00;145;105;78;132;17;45
2020-07-06 11:30:00;133;100;91;142;14;43
2020-07-06 11:45:00;140;109;82;145;18;38
2020-07-06 12:00:00;106;92;69;108;8;36
2020-07-06 12:15:00;123;105;67;128;14;38
2020-07-06 12:30:00;124;98;87;141;19;36
2020-07-06 12:45:00;132;89;95;144;13;44
2020-07-06 13:00:00;128;99;80;116;12;35
2020-07-06 13:15:00;147;159;75;144;16;40
2020-07-06 13:30:00;146;140;73;133;11;50
2020-07-06 13:45:00;128;117;96;163;17;40
2020-07-06 14:00:00;113;101;74;142;11;31
2020-07-06 14:15:00;130;118;117;202;18;37
2020-07-06 14:30:00;145;121;111;207;15;42
2020-07-06 14:45:00;131;116;125;184;16;42
2020-07-06 15:00:00;114;101;101;178;13;32
2020-07-06 15:15:00;147;137;112;190;13;38
2020-07-06 15:30:00;146;101;99;191;21;43
2020-07-06 15:45:00;136;123;111;182;20;43
2020-07-06 16:00:00;136;121;114;172;18;46
2020-07-06 16:15:00;153;131;103;223;18;43
2020-07-06 16:30:00;151;121;117;205;17;40
2020-07-06 16:45:00;153;149;136;215;18;30
2020-07-06 17:00:00;138;113;112;167;14;45
2020-07-06 17:15:00;161;119;125;189;26;51
2020-07-06 17:30:00;114;97;90;139;11;34
2020-07-06 17:45:00;67;55;52;71;7;27
2020-07-06 18:00:00;119;105;71;128;12;49
2020-07-06 18:15:00;127;120;91;165;25;54
2020-07-06 18:30:00;98;73;86;154;18;40
2020-07-06 18:45:00;130;90;83;131;18;50
2020-07-06 19:00:00;108;73;64;111;17;39
2020-07-06 19:15:00;102;67;65;100;15;28
2020-07-06 19:30:00;99;54;58;95;10;33
2020-07-06 19:45:00;82;63;58;74;6;33
2020-07-06 20:00:00;83;58;44;81;8;27
2020-07-06 20:15:00;83;46;75;83;9;18
2020-07-06 20:30:00;78;45;35;68;2;14
2020-07-06 20:45:00;92;57;33;58;7;18
2020-07-06 21:00:00;86;65;20;49;7;11
2020-07-06 21:15:00;80;75;22;40;6;8
2020-07-06 21:30:00;65;39;31;48;2;8
2020-07-06 21:45:00;41;28;49;80;9;7
2020-07-06 22:00:00;47;30;42;82;2;4
2020-07-06 22:15:00;45;18;40;92;7;6
2020-07-06 22:30:00;54;21;32;53;6;8
2020-07-06 22:45:00;39;15;13;30;0;6
2020-07-06 23:00:00;30;11;14;20;3;6
2020-07-06 23:15:00;24;8;12;21;1;4
2020-07-06 23:30:00;22;8;6;13;2;2
2020-07-06 23:45:00;26;8;10;18;2;3
