DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-01-23 00:00:00;1;4;5;10;6;0;0;0;0;0;0;0
2020-01-23 00:15:00;2;6;5;3;5;0;0;0;0;0;0;0
2020-01-23 00:30:00;0;8;6;4;2;0;0;0;0;0;0;0
2020-01-23 00:45:00;0;3;6;2;3;0;0;0;0;0;0;0
2020-01-23 01:00:00;1;2;4;4;2;0;0;0;0;0;0;0
2020-01-23 01:15:00;1;3;2;2;3;0;0;0;0;0;0;0
2020-01-23 01:30:00;1;0;2;4;5;0;0;0;0;0;0;0
2020-01-23 01:45:00;0;3;1;1;1;0;0;0;0;0;0;0
2020-01-23 02:00:00;0;0;1;1;3;0;0;0;0;0;0;0
2020-01-23 02:15:00;1;2;2;1;2;0;0;0;0;0;0;0
2020-01-23 02:30:00;0;4;2;2;1;0;0;0;0;0;0;0
2020-01-23 02:45:00;0;3;2;2;2;0;0;0;0;0;0;0
2020-01-23 03:00:00;0;2;4;2;0;0;0;0;0;0;0;0
2020-01-23 03:15:00;2;4;3;2;0;0;0;0;0;0;0;0
2020-01-23 03:30:00;0;3;5;3;2;0;0;0;0;0;0;0
2020-01-23 03:45:00;1;2;1;0;2;0;0;0;0;0;0;0
2020-01-23 04:00:00;1;3;1;4;3;0;0;0;0;0;0;0
2020-01-23 04:15:00;2;5;5;3;4;0;0;0;0;0;0;0
2020-01-23 04:30:00;2;6;8;6;3;0;0;0;0;0;0;0
2020-01-23 04:45:00;6;4;3;10;10;0;0;0;0;0;0;0
2020-01-23 05:00:00;4;21;16;21;14;0;0;0;0;0;0;0
2020-01-23 05:15:00;15;30;16;40;28;0;0;0;0;0;0;0
2020-01-23 05:30:00;18;34;26;37;36;0;0;0;0;0;0;0
2020-01-23 05:45:00;15;48;39;56;43;0;0;0;0;0;0;0
2020-01-23 06:00:00;15;48;45;59;58;1;0;0;0;2;0;0
2020-01-23 06:15:00;17;60;49;75;61;0;0;0;0;0;0;0
2020-01-23 06:30:00;21;51;49;126;134;2;0;0;0;6;1;0
2020-01-23 06:45:00;15;50;45;122;129;1;1;0;0;0;1;0
2020-01-23 07:00:00;13;65;42;123;151;6;2;0;0;16;3;1
2020-01-23 07:15:00;26;64;43;119;222;3;0;0;0;4;3;9
2020-01-23 07:30:00;25;63;44;131;151;4;1;0;0;22;9;76
2020-01-23 07:45:00;27;92;64;117;117;1;4;0;0;16;6;4
2020-01-23 08:00:00;18;62;50;112;126;1;7;0;0;29;5;12
2020-01-23 08:15:00;18;61;39;111;116;3;0;0;0;0;6;7
2020-01-23 08:30:00;31;66;51;92;93;0;1;0;0;27;6;2
2020-01-23 08:45:00;22;62;38;81;82;2;13;0;0;23;3;2
2020-01-23 09:00:00;22;26;62;81;69;1;3;0;0;5;4;3
2020-01-23 09:15:00;15;57;53;62;59;1;10;0;0;15;3;0
2020-01-23 09:30:00;23;49;40;81;67;0;1;0;0;13;3;5
2020-01-23 09:45:00;15;56;39;55;56;3;2;0;0;0;4;0
2020-01-23 10:00:00;21;48;38;53;46;0;3;0;0;0;7;4
2020-01-23 10:15:00;26;58;55;54;43;3;0;0;0;0;4;0
2020-01-23 10:30:00;26;58;53;63;46;1;1;0;0;0;1;2
2020-01-23 10:45:00;11;55;45;53;48;5;2;0;0;6;0;0
2020-01-23 11:00:00;26;56;49;57;52;2;3;0;0;5;4;3
2020-01-23 11:15:00;23;60;55;52;37;3;2;0;0;6;14;3
2020-01-23 11:30:00;19;59;55;45;38;4;1;0;0;16;3;0
2020-01-23 11:45:00;21;64;57;52;50;3;3;0;0;10;6;23
2020-01-23 12:00:00;16;75;76;46;55;1;4;0;0;17;8;4
2020-01-23 12:15:00;21;76;60;51;55;1;4;0;0;17;30;0
2020-01-23 12:30:00;20;66;64;56;50;2;0;0;0;3;31;0
2020-01-23 12:45:00;20;92;84;52;52;6;5;0;0;51;45;55
2020-01-23 13:00:00;24;100;87;54;65;3;2;0;0;8;10;23
2020-01-23 13:15:00;21;100;77;68;58;3;5;0;1;16;19;18
2020-01-23 13:30:00;29;81;69;69;85;3;6;0;0;13;8;2
2020-01-23 13:45:00;18;89;61;61;59;3;7;0;0;37;7;0
2020-01-23 14:00:00;25;96;70;67;52;3;1;0;0;24;10;0
2020-01-23 14:15:00;28;99;89;70;91;3;1;0;0;26;7;18
2020-01-23 14:30:00;32;98;79;59;87;4;4;0;0;22;4;14
2020-01-23 14:45:00;20;91;86;58;62;0;4;0;0;0;7;2
2020-01-23 15:00:00;26;106;100;68;64;2;5;0;0;3;2;0
2020-01-23 15:15:00;23;100;87;75;59;4;9;0;0;15;3;6
2020-01-23 15:30:00;22;116;114;64;75;2;1;0;0;10;8;17
2020-01-23 15:45:00;20;112;98;73;65;1;6;0;0;13;9;6
2020-01-23 16:00:00;32;141;131;71;80;1;3;0;0;6;12;18
2020-01-23 16:15:00;29;138;116;79;82;5;7;0;0;14;7;4
2020-01-23 16:30:00;37;134;131;75;68;2;2;0;0;5;6;27
2020-01-23 16:45:00;28;129;114;71;68;4;8;0;0;157;6;4
2020-01-23 17:00:00;28;134;139;77;85;22;5;0;0;11;4;9
2020-01-23 17:15:00;33;147;137;79;69;8;3;0;0;3;3;7
2020-01-23 17:30:00;30;127;110;83;76;3;5;0;0;52;10;48
2020-01-23 17:45:00;24;87;75;62;58;2;9;0;0;90;2;14
2020-01-23 18:00:00;19;104;102;64;64;2;6;0;0;86;8;30
2020-01-23 18:15:00;16;72;72;65;59;0;2;0;0;3;3;0
2020-01-23 18:30:00;24;60;51;47;57;1;3;0;0;15;1;1
2020-01-23 18:45:00;21;49;52;50;33;3;0;0;0;22;2;5
2020-01-23 19:00:00;17;57;59;42;47;0;6;0;0;46;1;1
2020-01-23 19:15:00;15;65;56;33;34;1;1;0;0;6;2;0
2020-01-23 19:30:00;20;40;32;34;22;1;0;0;0;14;2;2
2020-01-23 19:45:00;13;42;33;38;24;1;2;0;0;5;0;0
2020-01-23 20:00:00;12;59;36;33;35;1;2;0;0;16;3;0
2020-01-23 20:15:00;6;39;38;36;32;2;2;0;0;1;3;9
2020-01-23 20:30:00;10;38;27;32;18;1;1;0;0;0;0;0
2020-01-23 20:45:00;21;33;32;30;26;0;2;0;0;11;5;1
2020-01-23 21:00:00;23;33;31;33;22;0;5;0;0;1;2;0
2020-01-23 21:15:00;10;37;27;32;15;2;0;0;0;2;3;0
2020-01-23 21:30:00;9;35;29;21;11;0;0;0;0;0;0;5
2020-01-23 21:45:00;7;33;24;14;7;0;0;0;0;9;0;0
2020-01-23 22:00:00;2;36;38;24;23;0;1;0;0;0;0;0
2020-01-23 22:15:00;12;27;33;31;25;1;3;0;0;1;2;0
2020-01-23 22:30:00;6;24;17;17;9;2;0;0;0;0;0;0
2020-01-23 22:45:00;4;20;18;6;9;0;0;0;0;0;2;0
2020-01-23 23:00:00;9;25;13;18;20;0;0;0;0;0;0;0
2020-01-23 23:15:00;7;10;10;13;7;0;0;0;0;0;0;0
2020-01-23 23:30:00;1;8;7;6;6;0;0;0;0;0;0;0
2020-01-23 23:45:00;2;7;12;5;7;0;0;0;0;0;0;0
