DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-08-26 00:00:00;3;3;3;0;3;1;0
2019-08-26 00:15:00;6;8;4;1;5;7;0
2019-08-26 00:30:00;9;7;3;5;3;3;0
2019-08-26 00:45:00;6;7;4;0;6;5;0
2019-08-26 01:00:00;4;0;0;1;3;2;0
2019-08-26 01:15:00;7;7;5;2;5;4;0
2019-08-26 01:30:00;0;3;4;2;3;3;0
2019-08-26 01:45:00;2;3;1;1;4;2;0
2019-08-26 02:00:00;3;2;0;0;11;8;0
2019-08-26 02:15:00;5;3;1;0;5;5;0
2019-08-26 02:30:00;2;2;1;0;4;3;0
2019-08-26 02:45:00;5;5;3;1;5;3;0
2019-08-26 03:00:00;2;3;1;1;6;3;0
2019-08-26 03:15:00;3;2;1;3;4;3;0
2019-08-26 03:30:00;3;1;1;4;4;3;0
2019-08-26 03:45:00;5;5;3;1;3;3;0
2019-08-26 04:00:00;6;4;1;0;9;5;0
2019-08-26 04:15:00;7;3;0;4;10;6;0
2019-08-26 04:30:00;7;6;5;3;15;5;0
2019-08-26 04:45:00;16;13;7;5;12;10;0
2019-08-26 05:00:00;19;16;11;7;8;2;0
2019-08-26 05:15:00;33;27;17;10;27;17;0
2019-08-26 05:30:00;28;19;15;7;39;16;0
2019-08-26 05:45:00;46;34;27;15;49;20;0
2019-08-26 06:00:00;42;22;15;9;40;20;0
2019-08-26 06:15:00;69;42;30;22;70;27;0
2019-08-26 06:30:00;74;38;31;13;69;32;0
2019-08-26 06:45:00;82;50;52;24;99;44;0
2019-08-26 07:00:00;80;53;44;90;79;31;1
2019-08-26 07:15:00;73;47;46;28;76;27;0
2019-08-26 07:30:00;75;47;47;67;73;27;0
2019-08-26 07:45:00;84;58;53;49;77;23;3
2019-08-26 08:00:00;87;63;56;37;70;31;2
2019-08-26 08:15:00;57;37;34;36;78;24;1
2019-08-26 08:30:00;60;39;36;24;67;19;2
2019-08-26 08:45:00;64;30;29;36;73;42;6
2019-08-26 09:00:00;59;38;32;30;69;52;0
2019-08-26 09:15:00;65;33;30;30;83;37;2
2019-08-26 09:30:00;72;42;33;32;70;33;2
2019-08-26 09:45:00;62;38;35;26;64;35;2
2019-08-26 10:00:00;74;46;41;27;83;52;0
2019-08-26 10:15:00;87;50;45;36;71;39;0
2019-08-26 10:30:00;80;48;42;34;66;32;15
2019-08-26 10:45:00;68;46;36;45;73;48;1
2019-08-26 11:00:00;90;53;48;35;75;46;4
2019-08-26 11:15:00;64;45;38;42;80;53;5
2019-08-26 11:30:00;74;60;52;52;82;53;2
2019-08-26 11:45:00;66;42;41;35;83;57;4
2019-08-26 12:00:00;59;51;39;48;81;38;4
2019-08-26 12:15:00;59;37;33;31;80;41;5
2019-08-26 12:30:00;69;52;42;40;93;57;4
2019-08-26 12:45:00;81;54;50;30;82;43;4
2019-08-26 13:00:00;73;49;41;41;73;51;0
2019-08-26 13:15:00;73;53;45;38;97;49;2
2019-08-26 13:30:00;81;47;41;47;73;36;3
2019-08-26 13:45:00;67;36;36;36;90;44;1
2019-08-26 14:00:00;77;51;44;42;75;40;0
2019-08-26 14:15:00;69;47;36;32;88;48;17
2019-08-26 14:30:00;77;41;29;36;93;51;3
2019-08-26 14:45:00;87;49;46;42;94;46;2
2019-08-26 15:00:00;79;45;37;45;90;45;1
2019-08-26 15:15:00;83;46;40;27;80;58;18
2019-08-26 15:30:00;85;42;40;61;95;64;1
2019-08-26 15:45:00;87;55;49;51;100;48;1
2019-08-26 16:00:00;90;52;44;66;110;49;5
2019-08-26 16:15:00;83;51;48;58;96;48;3
2019-08-26 16:30:00;79;60;56;53;125;72;1
2019-08-26 16:45:00;88;53;49;46;86;47;4
2019-08-26 17:00:00;95;55;55;69;114;55;2
2019-08-26 17:15:00;60;41;40;44;96;45;1
2019-08-26 17:30:00;73;55;50;41;86;40;1
2019-08-26 17:45:00;58;36;34;30;88;36;3
2019-08-26 18:00:00;69;46;43;34;70;43;3
2019-08-26 18:15:00;48;38;32;19;74;39;0
2019-08-26 18:30:00;47;22;15;20;64;37;0
2019-08-26 18:45:00;44;22;20;12;60;29;2
2019-08-26 19:00:00;31;15;13;10;37;17;2
2019-08-26 19:15:00;37;23;17;11;39;12;0
2019-08-26 19:30:00;25;21;16;16;48;16;0
2019-08-26 19:45:00;34;25;21;9;32;17;0
2019-08-26 20:00:00;25;18;14;10;39;14;1
2019-08-26 20:15:00;26;20;16;12;29;13;0
2019-08-26 20:30:00;26;18;10;9;30;15;0
2019-08-26 20:45:00;25;19;9;7;30;18;0
2019-08-26 21:00:00;19;10;6;9;21;10;0
2019-08-26 21:15:00;26;21;7;8;30;13;0
2019-08-26 21:30:00;18;9;3;6;19;9;0
2019-08-26 21:45:00;18;17;9;6;28;15;0
2019-08-26 22:00:00;11;10;9;2;14;6;0
2019-08-26 22:15:00;17;14;8;8;22;4;0
2019-08-26 22:30:00;11;2;2;6;23;13;0
2019-08-26 22:45:00;8;6;5;2;16;3;0
2019-08-26 23:00:00;14;12;3;3;12;11;0
2019-08-26 23:15:00;8;8;5;7;14;1;0
2019-08-26 23:30:00;8;8;4;4;12;6;0
2019-08-26 23:45:00;5;2;2;0;14;3;0
