DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-04-07 00:00:00;2;2;2;0;0;1;0;0;0;0;0;0
2020-04-07 00:15:00;5;4;6;0;5;2;0;0;0;0;0;0
2020-04-07 00:30:00;0;1;4;0;0;3;0;0;0;0;0;0
2020-04-07 00:45:00;0;3;3;0;0;0;0;0;0;0;0;0
2020-04-07 01:00:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-04-07 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 01:45:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-04-07 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 02:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-07 02:30:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-04-07 02:45:00;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-07 03:00:00;3;3;2;0;0;0;0;0;0;0;0;0
2020-04-07 03:15:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-07 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 04:00:00;4;4;3;0;0;1;0;0;0;0;0;0
2020-04-07 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 04:30:00;1;1;2;1;1;1;0;0;0;0;0;0
2020-04-07 04:45:00;1;3;5;2;0;3;0;0;0;0;0;0
2020-04-07 05:00:00;0;0;3;0;0;3;0;0;0;0;0;0
2020-04-07 05:15:00;2;2;8;1;2;5;0;0;0;0;0;0
2020-04-07 05:30:00;6;5;13;1;0;10;0;0;0;0;0;0
2020-04-07 05:45:00;7;5;10;1;0;9;0;0;0;0;0;0
2020-04-07 06:00:00;10;9;12;2;2;7;0;0;0;0;0;0
2020-04-07 06:15:00;14;13;23;4;3;15;0;0;0;0;0;0
2020-04-07 06:30:00;14;14;25;10;1;17;0;0;0;0;0;0
2020-04-07 06:45:00;32;31;41;10;3;19;0;0;0;0;0;0
2020-04-07 07:00:00;20;18;31;6;6;18;0;0;0;0;0;0
2020-04-07 07:15:00;30;24;35;10;3;26;0;0;0;0;0;0
2020-04-07 07:30:00;35;34;44;7;5;26;0;0;0;0;0;0
2020-04-07 07:45:00;37;41;50;9;4;33;0;0;0;0;0;0
2020-04-07 08:00:00;30;23;46;6;5;28;0;0;0;0;0;0
2020-04-07 08:15:00;26;22;35;1;5;25;0;0;0;0;0;0
2020-04-07 08:30:00;16;13;37;5;6;30;1;0;0;0;0;0
2020-04-07 08:45:00;31;26;47;4;3;32;0;0;0;0;0;0
2020-04-07 09:00:00;25;18;37;5;7;25;0;0;0;0;0;0
2020-04-07 09:15:00;32;22;31;5;3;17;0;0;0;0;0;0
2020-04-07 09:30:00;26;24;51;6;5;30;1;0;0;0;0;0
2020-04-07 09:45:00;33;25;60;4;4;40;0;0;0;0;0;0
2020-04-07 10:00:00;19;20;46;4;5;30;0;0;0;0;0;0
2020-04-07 10:15:00;22;21;53;5;4;29;0;0;0;0;0;0
2020-04-07 10:30:00;28;25;52;6;4;30;1;0;0;0;0;0
2020-04-07 10:45:00;28;25;61;7;6;34;2;0;0;0;0;0
2020-04-07 11:00:00;18;19;43;5;7;27;0;0;1;0;0;0
2020-04-07 11:15:00;18;20;48;3;5;30;0;0;0;0;0;0
2020-04-07 11:30:00;25;28;43;4;7;28;0;0;0;0;0;0
2020-04-07 11:45:00;22;25;52;8;3;36;0;0;0;0;0;0
2020-04-07 12:00:00;19;31;53;10;6;31;0;0;0;0;0;0
2020-04-07 12:15:00;21;22;64;10;4;38;1;0;0;0;0;0
2020-04-07 12:30:00;14;25;58;8;6;33;2;0;1;0;0;0
2020-04-07 12:45:00;16;17;43;5;3;35;0;0;1;0;0;0
2020-04-07 13:00:00;19;19;48;4;6;40;1;0;1;0;0;0
2020-04-07 13:15:00;25;20;39;8;4;28;0;0;0;0;0;0
2020-04-07 13:30:00;24;25;63;10;5;35;3;0;0;0;0;0
2020-04-07 13:45:00;23;23;59;9;5;35;0;0;0;0;0;0
2020-04-07 14:00:00;18;15;42;11;6;32;1;0;0;0;0;0
2020-04-07 14:15:00;16;20;51;6;5;36;1;0;0;0;0;0
2020-04-07 14:30:00;19;20;50;10;5;38;0;0;0;0;0;0
2020-04-07 14:45:00;28;28;56;4;4;45;0;1;0;0;0;0
2020-04-07 15:00:00;17;23;49;13;6;36;2;0;0;1;0;0
2020-04-07 15:15:00;25;20;58;5;4;39;2;0;0;0;0;0
2020-04-07 15:30:00;19;24;58;7;4;38;0;0;0;0;0;0
2020-04-07 15:45:00;22;23;54;12;5;48;1;1;0;0;0;0
2020-04-07 16:00:00;28;32;72;16;8;52;0;0;0;0;0;0
2020-04-07 16:15:00;26;21;56;11;4;40;0;0;0;0;0;0
2020-04-07 16:30:00;25;19;59;13;4;46;1;0;0;0;0;0
2020-04-07 16:45:00;25;24;71;15;5;54;1;0;0;0;0;0
2020-04-07 17:00:00;29;22;58;11;7;51;0;5;0;0;0;0
2020-04-07 17:15:00;19;29;67;13;4;50;1;0;0;0;0;0
2020-04-07 17:30:00;20;21;56;8;4;44;1;0;0;0;0;0
2020-04-07 17:45:00;20;23;58;7;6;37;1;0;0;0;0;0
2020-04-07 18:00:00;18;23;49;7;4;38;0;0;0;0;0;0
2020-04-07 18:15:00;15;17;53;5;5;41;0;0;1;0;0;0
2020-04-07 18:30:00;17;23;35;5;6;17;0;1;0;0;0;0
2020-04-07 18:45:00;11;14;30;4;4;25;0;0;0;0;0;0
2020-04-07 19:00:00;8;20;39;4;4;21;0;0;0;0;0;0
2020-04-07 19:15:00;9;14;27;4;5;20;1;0;0;0;0;0
2020-04-07 19:30:00;12;19;32;3;6;20;1;0;0;0;0;0
2020-04-07 19:45:00;11;11;22;4;4;12;0;0;0;0;0;0
2020-04-07 20:00:00;8;14;29;3;4;20;0;0;0;0;0;0
2020-04-07 20:15:00;10;10;26;0;3;13;0;0;0;0;0;0
2020-04-07 20:30:00;8;13;15;2;4;6;0;0;0;0;0;0
2020-04-07 20:45:00;7;12;16;0;2;6;0;0;0;0;0;0
2020-04-07 21:00:00;6;9;22;1;5;14;0;0;0;0;0;0
2020-04-07 21:15:00;1;2;8;1;1;5;0;0;0;0;0;0
2020-04-07 21:30:00;2;4;14;0;1;11;0;0;0;0;0;0
2020-04-07 21:45:00;4;8;10;0;1;2;0;0;0;0;0;0
2020-04-07 22:00:00;2;6;11;2;5;10;0;0;0;0;0;0
2020-04-07 22:15:00;2;4;7;1;2;2;0;0;0;0;0;0
2020-04-07 22:30:00;2;10;12;0;1;5;0;0;0;0;0;0
2020-04-07 22:45:00;5;7;8;0;1;1;0;0;0;0;0;0
2020-04-07 23:00:00;2;3;8;2;4;6;0;0;0;0;0;0
2020-04-07 23:15:00;1;1;1;0;1;0;0;0;0;0;0;0
2020-04-07 23:30:00;0;4;7;1;2;4;0;0;0;0;0;0
