DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-06-02 00:00:00;20;7;1;6;7;11;22;7;15;0;0;2
2020-06-02 00:15:00;17;7;2;2;7;9;18;9;9;0;0;0
2020-06-02 00:30:00;13;4;1;3;8;3;14;9;5;1;0;1
2020-06-02 00:45:00;10;3;0;2;5;4;10;7;9;0;0;0
2020-06-02 01:00:00;6;4;2;3;5;2;6;7;6;2;0;0
2020-06-02 01:15:00;6;3;0;2;6;8;6;8;12;4;0;0
2020-06-02 01:30:00;14;12;0;1;5;3;13;5;5;1;0;2
2020-06-02 01:45:00;9;5;0;1;1;5;10;2;5;0;0;0
2020-06-02 02:00:00;7;6;0;2;2;3;6;3;8;0;0;0
2020-06-02 02:15:00;11;6;0;1;2;2;11;2;3;0;0;1
2020-06-02 02:30:00;4;3;0;0;2;6;5;3;8;1;0;0
2020-06-02 02:45:00;10;6;0;1;3;4;10;4;5;0;0;0
2020-06-02 03:00:00;9;6;0;1;1;0;8;4;6;0;0;0
2020-06-02 03:15:00;7;6;0;0;3;4;7;6;8;1;0;0
2020-06-02 03:30:00;13;4;0;1;7;3;14;8;3;0;0;0
2020-06-02 03:45:00;7;2;0;0;6;4;8;7;8;0;0;0
2020-06-02 04:00:00;14;10;0;0;1;5;15;3;6;0;0;0
2020-06-02 04:15:00;28;13;0;1;3;4;30;6;9;1;0;0
2020-06-02 04:30:00;31;13;1;0;0;0;32;13;14;0;0;1
2020-06-02 04:45:00;34;10;0;0;0;0;35;20;27;2;0;3
2020-06-02 05:00:00;45;11;3;4;0;0;45;47;49;0;0;3
2020-06-02 05:15:00;47;9;5;3;0;0;40;82;114;1;0;11
2020-06-02 05:30:00;81;21;4;8;0;0;80;89;102;4;0;10
2020-06-02 05:45:00;79;19;4;8;11;24;82;68;65;1;0;6
2020-06-02 06:00:00;72;13;4;10;3;12;73;57;76;0;0;5
2020-06-02 06:15:00;115;24;10;10;2;30;120;76;97;1;0;7
2020-06-02 06:30:00;149;25;3;10;26;98;156;120;148;4;0;13
2020-06-02 06:45:00;140;32;7;12;57;152;152;97;138;1;0;10
2020-06-02 07:00:00;143;37;12;10;52;125;165;104;142;0;1;8
2020-06-02 07:15:00;154;46;11;11;60;131;174;90;149;2;0;10
2020-06-02 07:30:00;178;30;13;32;52;101;192;105;195;0;1;18
2020-06-02 07:45:00;193;35;16;23;102;124;202;99;140;3;4;14
