DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-08-16 00:00:00;0;0;20;3;3;17;0;0;0;0;0;0;0;0
2020-08-16 00:15:00;0;0;21;2;3;37;0;0;0;0;0;0;0;0
2020-08-16 00:30:00;0;0;8;0;4;23;0;0;0;0;0;0;0;0
2020-08-16 00:45:00;1;0;13;0;1;18;0;0;0;0;0;0;0;0
2020-08-16 01:00:00;0;0;5;0;0;20;0;0;0;0;0;0;0;0
2020-08-16 01:15:00;1;0;17;0;0;16;0;0;0;0;0;0;0;0
2020-08-16 01:30:00;1;0;8;3;3;13;0;0;0;0;0;0;0;0
2020-08-16 01:45:00;0;0;12;0;1;31;0;0;0;0;0;0;0;0
2020-08-16 02:00:00;0;0;10;2;2;10;0;0;0;0;0;0;0;0
2020-08-16 02:15:00;0;0;6;0;0;9;0;0;0;0;0;0;0;0
2020-08-16 02:30:00;0;0;9;1;1;15;0;0;0;0;0;0;0;0
2020-08-16 02:45:00;0;0;8;0;1;10;0;0;0;0;0;0;0;0
2020-08-16 03:00:00;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2020-08-16 03:15:00;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2020-08-16 03:30:00;0;0;0;0;0;2;0;1;0;0;0;0;0;0
2020-08-16 03:45:00;0;0;7;0;0;3;0;0;0;0;0;0;0;0
2020-08-16 04:00:00;0;0;0;2;4;5;0;0;0;0;0;0;0;0
2020-08-16 04:15:00;0;0;3;0;0;7;0;0;0;0;0;0;0;0
2020-08-16 04:30:00;0;0;0;0;0;8;0;0;0;0;0;0;0;0
2020-08-16 04:45:00;0;0;7;0;0;4;0;0;0;0;0;0;0;0
2020-08-16 05:00:00;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2020-08-16 05:15:00;0;0;12;0;0;5;0;0;0;0;0;0;0;0
2020-08-16 05:30:00;0;0;25;0;1;3;0;0;0;0;0;0;0;0
2020-08-16 05:45:00;0;0;10;1;2;6;0;0;0;0;0;0;0;0
2020-08-16 06:00:00;0;0;13;0;0;11;0;0;0;0;0;0;0;0
2020-08-16 06:15:00;0;0;9;1;1;9;0;0;0;0;0;0;0;0
2020-08-16 06:30:00;0;0;10;0;0;11;0;0;0;0;0;0;0;0
2020-08-16 06:45:00;0;0;8;3;3;11;0;0;0;0;0;0;0;0
2020-08-16 07:00:00;1;0;15;0;1;14;0;0;0;0;0;0;0;0
2020-08-16 07:15:00;0;0;13;0;0;8;0;0;0;0;0;0;0;0
2020-08-16 07:30:00;0;0;10;2;3;9;0;0;0;0;0;0;0;0
2020-08-16 07:45:00;1;0;20;2;4;23;0;0;0;0;0;0;0;0
2020-08-16 08:00:00;0;0;29;0;1;18;0;0;0;0;0;0;1;0
2020-08-16 08:15:00;0;0;34;2;4;18;0;0;0;0;0;0;0;0
2020-08-16 08:30:00;0;0;40;4;4;15;0;0;0;0;0;0;0;0
2020-08-16 08:45:00;0;0;44;3;3;36;0;0;0;0;1;0;0;0
2020-08-16 09:00:00;2;0;40;1;1;32;0;0;0;0;1;0;0;0
2020-08-16 09:15:00;2;0;56;5;6;49;0;0;0;0;0;0;0;0
2020-08-16 09:30:00;1;0;67;4;6;47;0;2;0;0;0;0;0;0
2020-08-16 09:45:00;1;0;68;6;8;61;0;0;0;0;0;0;0;0
2020-08-16 10:00:00;0;0;77;4;6;51;0;2;0;0;0;0;1;0
2020-08-16 10:15:00;2;0;81;2;5;53;0;0;0;0;3;0;0;0
2020-08-16 10:30:00;1;0;83;3;5;49;0;1;0;0;0;0;0;0
2020-08-16 10:45:00;0;0;71;5;6;55;0;1;0;0;0;0;0;0
2020-08-16 11:00:00;0;0;83;4;5;66;0;0;0;0;1;0;1;0
2020-08-16 11:15:00;3;0;95;5;8;62;0;2;0;0;0;0;2;0
2020-08-16 11:30:00;0;0;83;6;11;71;0;3;0;0;1;0;1;0
2020-08-16 11:45:00;0;0;81;6;7;90;0;0;0;0;2;0;1;0
2020-08-16 12:00:00;1;0;70;7;10;96;0;2;0;0;0;0;1;0
