DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-08-29 00:00:00;0;0;15;1;1;13;0;0;0;0;0;0;0;0
2020-08-29 00:15:00;0;0;14;3;3;37;0;0;0;0;0;0;0;0
2020-08-29 00:30:00;0;0;7;3;3;25;0;0;0;0;0;0;0;0
2020-08-29 00:45:00;0;0;10;1;1;21;0;0;0;0;0;0;0;0
2020-08-29 01:00:00;0;0;10;0;0;11;0;0;0;0;0;0;0;0
2020-08-29 01:15:00;1;0;6;1;3;19;0;0;0;0;0;0;0;0
2020-08-29 01:30:00;1;0;9;0;0;10;0;0;0;0;0;0;0;0
2020-08-29 01:45:00;0;0;11;0;0;8;0;0;0;0;0;0;0;0
2020-08-29 02:00:00;0;0;4;1;1;10;0;0;0;0;0;0;0;0
2020-08-29 02:15:00;0;0;3;0;0;6;0;0;0;0;0;0;0;0
2020-08-29 02:30:00;0;0;8;0;0;5;0;0;0;0;0;0;0;0
2020-08-29 02:45:00;0;0;8;0;0;5;0;0;0;0;0;0;0;0
2020-08-29 03:00:00;0;0;11;1;2;8;0;0;0;0;0;0;0;0
2020-08-29 03:15:00;1;0;8;0;1;4;0;0;0;0;0;0;0;0
2020-08-29 03:30:00;0;0;2;0;0;9;0;0;0;0;0;0;0;0
2020-08-29 03:45:00;0;0;6;1;1;7;0;0;0;0;0;0;0;0
2020-08-29 04:00:00;0;0;5;0;0;2;0;0;0;0;0;0;0;0
2020-08-29 04:15:00;0;0;12;0;0;4;0;0;0;0;0;0;0;0
2020-08-29 04:30:00;0;0;7;0;0;3;0;0;0;0;0;0;0;0
2020-08-29 04:45:00;0;0;5;0;0;2;0;0;0;0;0;0;0;0
2020-08-29 05:00:00;0;0;12;0;0;5;0;0;0;0;0;0;0;0
2020-08-29 05:15:00;0;0;19;0;0;7;0;0;0;0;0;0;0;0
2020-08-29 05:30:00;1;0;34;0;1;11;0;0;0;0;0;0;0;0
2020-08-29 05:45:00;0;0;16;0;0;43;0;0;0;0;0;0;0;0
2020-08-29 06:00:00;0;0;6;3;3;45;0;0;0;0;0;0;0;0
2020-08-29 06:15:00;0;0;33;1;1;26;0;0;0;0;0;0;0;0
2020-08-29 06:30:00;0;0;30;0;0;26;0;0;0;0;0;0;0;0
2020-08-29 06:45:00;0;0;38;0;1;31;0;0;0;0;0;0;0;0
2020-08-29 07:00:00;2;0;17;1;2;29;0;0;0;0;0;0;0;0
2020-08-29 07:15:00;1;0;38;4;4;23;0;0;0;0;0;0;0;0
2020-08-29 07:30:00;1;0;40;1;2;33;0;0;0;0;0;0;0;0
2020-08-29 07:45:00;0;0;64;1;2;38;0;0;0;0;0;0;0;0
2020-08-29 08:00:00;1;0;49;2;4;43;0;0;0;0;0;0;0;0
2020-08-29 08:15:00;0;0;65;5;6;48;0;1;0;0;0;0;0;0
2020-08-29 08:30:00;2;0;86;3;4;56;0;1;0;0;0;0;0;0
2020-08-29 08:45:00;2;0;93;6;7;57;0;2;0;0;0;0;0;0
2020-08-29 09:00:00;0;0;101;7;8;66;0;0;0;0;0;0;1;0
2020-08-29 09:15:00;2;0;105;4;5;74;0;3;0;0;1;0;0;0
2020-08-29 09:30:00;3;0;140;5;8;77;0;1;0;0;1;0;1;0
2020-08-29 09:45:00;4;0;133;15;15;99;0;1;0;0;0;0;0;0
2020-08-29 10:00:00;7;0;136;7;10;113;0;1;0;0;1;0;1;0
2020-08-29 10:15:00;5;0;145;9;13;83;0;7;0;0;0;0;2;0
2020-08-29 10:30:00;1;0;112;10;11;104;0;3;0;0;0;0;1;0
2020-08-29 10:45:00;4;0;163;4;4;110;0;2;0;0;1;0;1;0
2020-08-29 11:00:00;2;0;135;11;13;104;0;4;0;0;0;0;0;0
2020-08-29 11:15:00;6;0;151;13;19;127;0;0;0;0;0;0;0;0
2020-08-29 11:30:00;3;0;135;16;19;139;0;0;0;0;0;0;1;0
2020-08-29 11:45:00;0;0;137;6;12;128;0;3;0;0;0;0;0;0
2020-08-29 12:00:00;3;0;142;6;8;129;0;3;0;0;0;0;1;0
2020-08-29 12:15:00;3;0;123;5;5;122;0;5;0;0;1;0;1;0
2020-08-29 12:30:00;5;0;124;8;9;136;0;3;0;0;1;0;1;0
2020-08-29 12:45:00;1;0;138;5;8;145;0;5;0;0;0;0;1;0
2020-08-29 13:00:00;1;0;131;6;9;142;0;1;0;0;0;0;0;0
2020-08-29 13:15:00;6;0;119;6;12;124;0;6;0;0;0;0;0;0
2020-08-29 13:30:00;2;0;124;11;13;134;0;0;0;0;0;0;2;0
2020-08-29 13:45:00;2;0;125;7;9;144;0;3;0;0;0;0;1;0
2020-08-29 14:00:00;1;0;129;7;14;152;0;3;0;0;0;0;2;0
2020-08-29 14:15:00;1;0;125;5;10;160;0;2;0;0;0;0;1;0
2020-08-29 14:30:00;3;0;149;6;10;139;0;1;0;0;0;0;0;0
2020-08-29 14:45:00;2;0;126;10;14;133;0;3;0;0;0;0;0;0
2020-08-29 15:00:00;5;0;126;8;10;153;0;3;0;0;0;0;1;0
2020-08-29 15:15:00;2;0;109;5;10;143;0;1;0;0;1;0;1;0
2020-08-29 15:30:00;2;0;115;6;10;148;0;4;0;0;1;0;1;0
2020-08-29 15:45:00;2;0;115;9;13;149;0;2;0;0;0;0;0;0
2020-08-29 16:00:00;4;0;131;6;9;159;0;2;0;0;0;0;0;0
2020-08-29 16:15:00;2;0;112;7;8;136;0;3;0;0;0;0;0;0
2020-08-29 16:30:00;6;0;114;8;10;122;0;1;0;0;0;0;1;0
2020-08-29 16:45:00;4;0;102;5;11;149;0;3;0;0;0;0;0;0
2020-08-29 17:00:00;4;0;86;8;12;152;0;3;0;0;2;0;0;0
2020-08-29 17:15:00;1;0;95;6;9;124;0;0;0;0;0;0;0;0
2020-08-29 17:30:00;4;0;125;18;9;125;0;3;0;0;4;0;0;0
2020-08-29 17:45:00;1;0;105;3;4;125;0;5;0;0;1;0;0;0
2020-08-29 18:00:00;3;0;103;2;7;148;0;3;0;0;0;0;0;0
2020-08-29 18:15:00;3;0;94;10;14;151;0;2;0;0;0;0;0;0
2020-08-29 18:30:00;3;0;114;11;11;123;0;0;0;0;0;0;1;0
2020-08-29 18:45:00;1;0;92;4;4;119;0;3;0;0;0;0;1;0
2020-08-29 19:00:00;4;0;84;7;10;115;0;1;0;0;0;0;1;0
2020-08-29 19:15:00;2;0;83;5;7;102;0;0;0;0;1;0;0;0
2020-08-29 19:30:00;1;0;67;8;12;89;0;0;0;0;0;0;0;0
2020-08-29 19:45:00;1;0;66;3;6;99;0;2;0;0;0;0;0;0
2020-08-29 20:00:00;0;0;58;4;9;79;0;0;0;0;0;0;0;0
2020-08-29 20:15:00;1;0;58;8;10;96;0;0;0;0;0;0;1;0
2020-08-29 20:30:00;2;0;66;6;7;93;0;0;0;0;0;0;0;0
2020-08-29 20:45:00;0;0;48;5;7;71;0;0;0;0;0;0;0;0
2020-08-29 21:00:00;1;0;37;1;3;61;0;0;0;0;0;0;0;0
2020-08-29 21:15:00;0;0;28;2;2;64;0;0;0;0;0;0;0;0
2020-08-29 21:30:00;0;0;39;3;5;53;0;0;0;0;0;0;0;0
2020-08-29 21:45:00;1;0;41;1;2;52;0;0;0;0;0;0;0;0
