DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-08-06 00:00:00;0;6;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 00:15:00;6;7;3;5;3;5;8;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 00:30:00;2;1;2;1;0;2;6;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 00:45:00;5;8;2;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:00:00;2;2;1;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:15:00;3;4;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:30:00;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:45:00;0;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:00:00;0;2;3;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:15:00;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:30:00;4;3;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:45:00;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:00:00;1;1;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:15:00;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:30:00;2;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:45:00;1;1;1;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:00:00;0;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:15:00;1;2;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
