DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-04-18 00:00:00;4;1;0;0;6;1;0;0;0;0;4;1;1;7;1;0;0
2020-04-18 00:15:00;3;1;0;0;5;2;0;0;0;0;4;0;3;6;2;0;0
2020-04-18 00:30:00;3;9;0;0;6;2;0;0;0;0;3;8;3;9;3;0;0
2020-04-18 00:45:00;3;2;0;0;2;2;0;0;0;0;3;2;2;4;2;0;0
2020-04-18 01:00:00;3;2;0;0;4;1;0;0;0;0;2;2;1;5;1;0;0
2020-04-18 01:15:00;1;0;0;0;3;0;1;1;2;0;2;0;1;3;1;0;0
2020-04-18 01:30:00;2;1;0;0;1;0;0;0;0;0;2;1;0;1;0;0;0
2020-04-18 01:45:00;5;0;0;0;0;4;0;0;0;0;5;0;4;4;4;0;0
2020-04-18 02:00:00;5;3;0;0;1;1;0;0;0;0;6;2;1;2;1;0;0
2020-04-18 02:15:00;2;3;0;0;1;1;0;0;0;0;2;3;1;2;1;0;0
2020-04-18 02:30:00;5;0;0;0;2;1;0;0;0;0;5;0;1;2;1;0;0
2020-04-18 02:45:00;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0
2020-04-18 03:00:00;1;0;0;0;2;0;1;1;1;0;1;0;0;2;0;0;0
2020-04-18 03:15:00;2;0;0;0;3;0;0;0;0;0;2;0;0;3;0;0;0
2020-04-18 03:30:00;2;2;0;0;3;1;0;0;0;0;2;2;1;4;1;0;0
2020-04-18 03:45:00;1;1;0;0;4;2;0;0;0;0;0;1;2;6;3;0;0
2020-04-18 04:00:00;4;0;0;0;6;1;1;1;1;0;4;0;1;7;1;0;0
2020-04-18 04:15:00;3;2;0;0;3;1;2;2;0;0;3;1;1;4;1;0;0
2020-04-18 04:30:00;5;1;0;0;3;1;1;1;2;0;5;1;1;4;1;0;0
2020-04-18 04:45:00;13;2;0;1;5;0;0;0;0;0;12;1;0;4;0;0;0
2020-04-18 05:00:00;8;0;0;0;6;0;0;0;0;0;8;2;0;6;0;0;0
2020-04-18 05:15:00;7;7;0;0;6;0;0;0;0;0;7;7;1;7;1;0;0
2020-04-18 05:30:00;9;11;0;0;19;6;0;0;0;0;8;11;6;24;6;0;0
2020-04-18 05:45:00;9;7;0;0;10;1;0;0;0;0;8;7;1;11;2;0;0
2020-04-18 06:00:00;14;6;0;0;10;2;0;0;0;0;14;5;2;11;2;0;0
2020-04-18 06:15:00;15;11;0;0;12;3;1;1;0;0;12;12;2;15;2;0;0
2020-04-18 06:30:00;19;15;0;0;13;5;2;1;1;0;19;16;6;18;6;0;0
2020-04-18 06:45:00;28;19;0;0;11;5;1;1;1;0;28;19;5;15;5;0;0
2020-04-18 07:00:00;23;11;0;0;12;3;1;2;0;0;23;11;2;15;2;0;0
2020-04-18 07:15:00;21;21;0;0;14;3;1;1;0;0;19;22;3;17;3;0;0
2020-04-18 07:30:00;19;11;0;1;15;2;1;1;0;0;20;12;2;15;2;0;0
2020-04-18 07:45:00;29;19;0;0;22;6;0;0;0;0;26;21;6;28;6;0;0
2020-04-18 08:00:00;22;11;0;0;28;4;0;0;0;0;20;11;4;31;4;0;0
2020-04-18 08:15:00;37;26;0;1;26;10;0;0;0;0;34;25;9;35;9;0;0
2020-04-18 08:30:00;37;26;0;0;32;12;1;1;0;0;35;26;13;42;13;0;0
2020-04-18 08:45:00;48;27;0;0;40;17;1;1;0;0;45;29;16;51;15;0;0
2020-04-18 09:00:00;28;31;0;0;39;26;4;4;0;0;27;32;22;64;23;0;0
2020-04-18 09:15:00;44;35;0;0;49;13;2;2;2;0;40;33;12;62;12;0;0
