DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-06-04 00:00:00;0;6;0;6;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-06-04 00:15:00;0;8;0;3;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 00:30:00;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 00:45:00;0;2;0;5;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-04 01:00:00;0;3;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 01:15:00;0;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 01:30:00;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 01:45:00;0;6;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:00:00;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:15:00;1;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:30:00;0;1;0;4;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-06-04 02:45:00;0;4;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 03:00:00;0;2;0;0;3;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0
2020-06-04 03:15:00;0;7;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 03:30:00;0;6;1;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-04 03:45:00;0;4;0;3;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-04 04:00:00;0;6;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 04:15:00;1;6;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 04:30:00;1;10;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 04:45:00;1;20;0;9;5;2;0;0;1;4;0;0;4;0;0;0;0;0;0;0
2020-06-04 05:00:00;1;43;5;13;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-04 05:15:00;3;35;6;17;9;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-04 05:30:00;6;45;9;32;11;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-04 05:45:00;8;74;13;37;15;2;0;0;1;1;1;1;1;1;0;0;0;0;0;0
