DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-07-09 00:00:00;14;3;4;0;0;0;0;13;0;0;0;0;0
2020-07-09 00:15:00;10;9;8;5;0;0;1;13;0;0;0;0;0
2020-07-09 00:30:00;11;5;9;5;0;1;0;14;0;0;0;0;0
2020-07-09 00:45:00;8;1;6;2;1;1;1;10;0;0;0;0;0
2020-07-09 01:00:00;13;3;4;0;0;0;0;8;0;0;0;0;0
2020-07-09 01:15:00;13;5;7;5;0;0;0;17;0;0;0;0;0
2020-07-09 01:30:00;14;4;4;3;1;1;0;5;0;0;0;0;0
2020-07-09 01:45:00;6;1;2;2;1;1;0;8;0;0;0;0;0
2020-07-09 02:00:00;7;4;4;3;0;0;0;7;0;0;0;0;0
2020-07-09 02:15:00;9;1;2;1;0;0;0;4;0;0;0;0;0
2020-07-09 02:30:00;0;3;3;2;0;0;0;5;0;0;0;0;0
2020-07-09 02:45:00;8;6;6;4;0;0;0;5;0;0;0;0;0
2020-07-09 03:00:00;4;4;5;3;3;2;1;4;0;0;0;0;0
2020-07-09 03:15:00;1;1;1;0;0;0;0;2;0;0;0;0;0
2020-07-09 03:30:00;4;2;2;1;1;1;0;2;0;0;0;0;0
2020-07-09 03:45:00;6;1;1;1;1;1;0;4;0;0;0;0;0
2020-07-09 04:00:00;7;3;3;1;0;0;0;5;0;0;0;0;0
2020-07-09 04:15:00;10;2;1;0;0;0;0;10;0;0;0;0;0
2020-07-09 04:30:00;13;2;4;2;0;0;0;12;0;0;0;0;0
2020-07-09 04:45:00;19;10;11;3;1;1;0;15;0;0;0;0;0
2020-07-09 05:00:00;17;4;5;5;0;1;2;14;0;0;0;0;0
2020-07-09 05:15:00;39;15;20;9;6;7;4;46;0;0;0;0;0
2020-07-09 05:30:00;43;10;16;7;8;7;5;78;0;0;0;0;0
2020-07-09 05:45:00;77;17;21;11;9;5;7;81;0;0;0;0;0
2020-07-09 06:00:00;63;14;14;4;6;5;5;74;0;0;0;0;0
2020-07-09 06:15:00;113;24;28;21;7;10;11;98;0;0;0;0;0
2020-07-09 06:30:00;111;12;22;10;8;10;7;128;0;0;0;0;0
