DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-20 00:00:00;12;7;11;0;0;0;0;0;0
2020-07-20 00:15:00;7;10;15;0;0;0;0;0;0
2020-07-20 00:30:00;10;11;15;1;1;0;0;0;0
2020-07-20 00:45:00;6;3;10;0;0;0;0;0;0
2020-07-20 01:00:00;3;5;15;0;0;0;0;0;0
2020-07-20 01:15:00;4;3;4;0;0;0;0;0;0
2020-07-20 01:30:00;8;2;7;0;0;0;0;0;0
2020-07-20 01:45:00;4;1;6;0;0;0;0;0;0
2020-07-20 02:00:00;13;6;5;1;1;0;0;0;0
2020-07-20 02:15:00;3;2;6;0;0;0;0;0;0
2020-07-20 02:30:00;1;3;3;0;0;0;0;0;0
2020-07-20 02:45:00;2;1;8;0;0;0;0;0;0
2020-07-20 03:00:00;5;2;10;1;1;0;0;0;0
2020-07-20 03:15:00;6;2;6;0;0;0;0;0;0
2020-07-20 03:30:00;3;3;4;0;0;0;0;0;0
2020-07-20 03:45:00;4;2;6;0;0;0;0;0;0
2020-07-20 04:00:00;11;6;10;0;0;0;0;0;0
2020-07-20 04:15:00;11;8;11;1;1;0;0;0;0
2020-07-20 04:30:00;13;6;19;0;0;0;0;0;0
2020-07-20 04:45:00;11;10;26;0;0;0;0;0;0
2020-07-20 05:00:00;39;10;103;0;0;0;0;0;0
2020-07-20 05:15:00;49;16;112;0;0;0;0;0;0
2020-07-20 05:30:00;48;9;103;2;2;0;0;0;0
2020-07-20 05:45:00;53;13;99;0;0;0;0;0;0
2020-07-20 06:00:00;55;36;106;1;1;0;0;0;0
2020-07-20 06:15:00;77;26;160;1;2;1;0;0;0
2020-07-20 06:30:00;81;40;150;1;1;0;0;0;0
2020-07-20 06:45:00;85;54;180;1;1;0;0;0;0
2020-07-20 07:00:00;77;32;175;1;1;0;0;0;0
2020-07-20 07:15:00;95;47;210;6;6;3;0;0;0
2020-07-20 07:30:00;94;56;223;3;3;0;0;0;0
2020-07-20 07:45:00;123;68;210;0;0;0;0;0;0
2020-07-20 08:00:00;116;44;205;1;1;2;0;0;0
2020-07-20 08:15:00;104;61;213;2;3;2;0;0;0
2020-07-20 08:30:00;119;72;192;1;1;5;0;0;0
2020-07-20 08:45:00;97;52;193;5;5;1;0;0;0
2020-07-20 09:00:00;104;60;178;2;2;0;0;0;0
2020-07-20 09:15:00;124;68;212;1;1;0;0;0;0
2020-07-20 09:30:00;115;58;215;1;1;0;0;0;0
2020-07-20 09:45:00;130;81;217;2;2;2;0;0;0
2020-07-20 10:00:00;130;78;199;2;1;1;0;0;0
2020-07-20 10:15:00;147;75;195;1;1;1;0;0;0
2020-07-20 10:30:00;152;75;190;1;1;0;0;0;0
2020-07-20 10:45:00;151;75;206;1;2;0;0;0;0
2020-07-20 11:00:00;142;70;153;2;2;1;0;0;0
2020-07-20 11:15:00;128;70;204;1;1;1;0;0;0
2020-07-20 11:30:00;160;53;192;2;1;16;0;0;0
2020-07-20 11:45:00;173;93;192;1;1;2;0;0;0
2020-07-20 12:00:00;145;60;189;1;1;0;0;0;0
2020-07-20 12:15:00;180;93;190;2;0;0;0;0;0
2020-07-20 12:30:00;168;64;207;1;1;1;0;0;0
2020-07-20 12:45:00;153;85;196;2;2;0;0;0;0
2020-07-20 13:00:00;132;58;184;2;2;0;0;0;0
2020-07-20 13:15:00;154;77;207;2;2;4;0;0;0
2020-07-20 13:30:00;156;84;239;3;2;5;0;0;0
2020-07-20 13:45:00;148;71;216;3;3;2;0;0;0
2020-07-20 14:00:00;133;73;199;1;1;1;0;0;0
2020-07-20 14:15:00;198;71;223;1;1;0;0;0;0
2020-07-20 14:30:00;172;78;247;7;7;3;0;0;0
2020-07-20 14:45:00;146;122;223;6;6;4;0;0;0
2020-07-20 15:00:00;162;99;199;5;5;0;0;0;0
2020-07-20 15:15:00;167;69;216;5;5;1;0;0;0
2020-07-20 15:30:00;172;72;189;2;2;3;0;0;0
2020-07-20 15:45:00;178;80;224;3;3;2;0;0;0
2020-07-20 16:00:00;162;82;197;1;1;0;0;0;0
2020-07-20 16:15:00;165;71;218;4;4;0;0;0;0
2020-07-20 16:30:00;178;91;214;1;2;3;0;0;0
2020-07-20 16:45:00;164;95;231;3;3;3;0;0;0
2020-07-20 17:00:00;171;82;225;1;1;3;0;0;0
2020-07-20 17:15:00;170;71;221;1;1;0;0;0;0
2020-07-20 17:30:00;166;71;226;1;1;2;0;0;0
2020-07-20 17:45:00;148;69;218;1;1;1;0;0;0
2020-07-20 18:00:00;159;64;208;3;3;1;0;0;0
2020-07-20 18:15:00;162;67;193;1;1;0;0;0;0
2020-07-20 18:30:00;133;55;202;2;1;3;0;0;0
2020-07-20 18:45:00;131;53;165;2;2;0;0;0;0
2020-07-20 19:00:00;118;58;146;2;3;0;0;0;0
2020-07-20 19:15:00;110;34;156;0;0;0;0;0;0
2020-07-20 19:30:00;122;35;163;3;3;2;0;0;0
2020-07-20 19:45:00;89;46;134;0;0;0;0;0;0
2020-07-20 20:00:00;82;32;134;2;2;0;0;0;0
2020-07-20 20:15:00;88;24;101;2;2;0;0;0;0
2020-07-20 20:30:00;85;21;100;1;1;0;0;0;0
2020-07-20 20:45:00;71;24;110;1;1;0;0;0;0
2020-07-20 21:00:00;61;20;117;0;0;0;0;0;0
2020-07-20 21:15:00;56;15;89;1;1;0;0;0;0
2020-07-20 21:30:00;54;18;56;0;0;0;0;0;0
