DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-08-08 00:00:00;18;7;4;0;0;15;19;10
2020-08-08 00:15:00;16;14;11;4;2;15;19;12
2020-08-08 00:30:00;11;13;6;0;0;8;15;6
2020-08-08 00:45:00;9;9;7;2;2;11;21;12
2020-08-08 01:00:00;8;12;4;1;0;7;13;5
2020-08-08 01:15:00;7;8;5;2;2;15;9;4
2020-08-08 01:30:00;2;7;4;0;0;5;6;1
2020-08-08 01:45:00;3;2;0;3;2;8;7;3
2020-08-08 02:00:00;3;4;2;1;2;4;14;5
2020-08-08 02:15:00;12;6;0;0;0;9;11;4
2020-08-08 02:30:00;4;3;1;1;1;3;7;6
2020-08-08 02:45:00;5;3;2;0;0;7;9;6
2020-08-08 03:00:00;1;6;5;0;1;3;5;6
2020-08-08 03:15:00;8;4;3;1;1;5;10;5
2020-08-08 03:30:00;2;2;3;1;1;8;8;3
2020-08-08 03:45:00;3;3;1;0;0;1;2;2
2020-08-08 04:00:00;4;8;0;2;2;7;6;3
2020-08-08 04:15:00;4;6;5;0;0;5;8;3
2020-08-08 04:30:00;9;4;0;0;1;2;3;4
2020-08-08 04:45:00;8;8;6;1;83;4;5;4
2020-08-08 05:00:00;5;5;2;0;281;7;7;3
2020-08-08 05:15:00;7;8;5;2;293;7;6;4
2020-08-08 05:30:00;11;17;12;3;56;7;19;3
2020-08-08 05:45:00;19;17;8;0;107;9;9;6
2020-08-08 06:00:00;9;16;5;1;207;8;21;5
2020-08-08 06:15:00;18;18;16;5;242;18;15;5
2020-08-08 06:30:00;22;21;4;0;173;8;22;7
2020-08-08 06:45:00;27;20;8;4;167;16;16;8
2020-08-08 07:00:00;18;12;15;5;94;21;15;7
2020-08-08 07:15:00;27;28;9;2;148;11;25;11
2020-08-08 07:30:00;35;33;18;5;7;18;36;14
2020-08-08 07:45:00;47;33;15;4;3;24;31;13
2020-08-08 08:00:00;38;35;13;1;5;18;28;15
2020-08-08 08:15:00;45;32;23;2;4;28;41;20
2020-08-08 08:30:00;53;48;23;1;8;23;46;29
2020-08-08 08:45:00;70;64;34;10;5;32;50;29
2020-08-08 09:00:00;72;64;27;1;3;37;61;37
2020-08-08 09:15:00;68;68;28;10;7;39;69;40
2020-08-08 09:30:00;82;81;26;5;9;36;69;30
2020-08-08 09:45:00;101;99;41;7;4;36;75;39
2020-08-08 10:00:00;99;94;34;8;7;37;72;50
2020-08-08 10:15:00;98;81;36;9;8;35;100;53
2020-08-08 10:30:00;99;87;26;6;8;35;107;60
2020-08-08 10:45:00;111;107;31;10;11;44;106;83
