DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-09 00:00:00;0;0;2;0;0;0
2020-04-09 00:15:00;2;0;0;0;0;0
2020-04-09 00:30:00;1;0;1;0;0;0
2020-04-09 00:45:00;1;0;1;0;0;0
2020-04-09 01:00:00;2;0;1;0;0;0
2020-04-09 01:15:00;2;0;2;0;0;0
2020-04-09 01:30:00;3;0;0;0;0;0
2020-04-09 01:45:00;2;0;4;0;0;0
2020-04-09 02:00:00;0;0;0;0;0;0
2020-04-09 02:15:00;0;0;0;0;0;0
2020-04-09 02:30:00;2;0;0;0;0;0
2020-04-09 02:45:00;1;0;1;0;0;0
2020-04-09 03:00:00;0;0;0;0;0;0
2020-04-09 03:15:00;0;0;0;0;0;0
2020-04-09 03:30:00;1;0;1;0;0;0
2020-04-09 03:45:00;0;0;1;0;0;0
2020-04-09 04:00:00;0;0;0;0;0;0
2020-04-09 04:15:00;3;0;1;0;0;0
2020-04-09 04:30:00;5;1;4;0;1;0
2020-04-09 04:45:00;2;0;4;2;0;0
2020-04-09 05:00:00;2;2;12;0;1;0
2020-04-09 05:15:00;2;4;17;1;3;0
2020-04-09 05:30:00;15;5;23;1;0;0
2020-04-09 05:45:00;32;7;26;8;2;0
2020-04-09 06:00:00;21;3;27;2;0;0
2020-04-09 06:15:00;17;5;28;2;2;0
2020-04-09 06:30:00;27;8;66;5;4;2
2020-04-09 06:45:00;24;4;59;1;8;0
2020-04-09 07:00:00;26;5;33;1;0;1
2020-04-09 07:15:00;27;2;51;1;0;0
2020-04-09 07:30:00;31;3;54;1;1;0
2020-04-09 07:45:00;37;3;42;1;0;0
2020-04-09 08:00:00;29;1;35;1;0;0
2020-04-09 08:15:00;34;1;44;0;0;0
2020-04-09 08:30:00;32;2;38;1;1;0
2020-04-09 08:45:00;19;1;30;1;0;0
2020-04-09 09:00:00;20;1;17;2;0;0
2020-04-09 09:15:00;36;0;32;0;0;0
2020-04-09 09:30:00;34;6;43;1;3;1
2020-04-09 09:45:00;35;1;29;2;1;0
2020-04-09 10:00:00;34;1;29;2;0;0
2020-04-09 10:15:00;30;1;26;2;1;0
2020-04-09 10:30:00;38;0;45;2;0;1
2020-04-09 10:45:00;32;0;23;2;0;0
2020-04-09 11:00:00;42;1;38;2;0;1
2020-04-09 11:15:00;35;0;36;1;0;0
2020-04-09 11:30:00;49;0;34;1;0;0
2020-04-09 11:45:00;44;1;35;3;0;0
2020-04-09 12:00:00;41;2;41;6;2;0
2020-04-09 12:15:00;63;0;27;7;0;0
2020-04-09 12:30:00;36;0;26;1;0;0
2020-04-09 12:45:00;39;1;32;1;0;0
2020-04-09 13:00:00;39;2;44;3;0;0
2020-04-09 13:15:00;28;1;36;1;3;0
2020-04-09 13:30:00;44;0;40;1;3;0
2020-04-09 13:45:00;55;3;37;8;5;1
2020-04-09 14:00:00;45;3;45;7;6;0
2020-04-09 14:15:00;43;3;41;14;9;1
2020-04-09 14:30:00;69;1;35;14;1;1
2020-04-09 14:45:00;50;0;32;5;1;1
2020-04-09 15:00:00;44;2;41;11;3;1
2020-04-09 15:15:00;53;0;44;8;0;0
2020-04-09 15:30:00;47;1;32;7;9;1
2020-04-09 15:45:00;46;1;51;6;6;0
2020-04-09 16:00:00;49;1;28;5;2;0
2020-04-09 16:15:00;42;0;30;3;0;0
2020-04-09 16:30:00;47;2;32;8;4;0
2020-04-09 16:45:00;38;4;27;3;0;2
2020-04-09 17:00:00;48;1;40;10;2;0
2020-04-09 17:15:00;34;1;38;2;2;0
2020-04-09 17:30:00;29;1;30;2;0;0
2020-04-09 17:45:00;35;0;33;3;0;0
2020-04-09 18:00:00;32;0;25;1;0;0
2020-04-09 18:15:00;27;0;28;0;0;0
2020-04-09 18:30:00;19;0;35;1;0;0
2020-04-09 18:45:00;22;0;17;0;0;0
2020-04-09 19:00:00;28;0;25;1;0;0
2020-04-09 19:15:00;20;2;27;0;0;0
2020-04-09 19:30:00;21;1;20;2;0;0
2020-04-09 19:45:00;19;0;16;0;0;0
2020-04-09 20:00:00;17;0;11;1;0;0
2020-04-09 20:15:00;14;0;15;1;0;0
2020-04-09 20:30:00;7;0;7;0;0;0
2020-04-09 20:45:00;5;0;11;0;0;0
2020-04-09 21:00:00;9;2;4;0;0;0
2020-04-09 21:15:00;10;1;15;0;0;0
2020-04-09 21:30:00;6;2;11;4;1;0
2020-04-09 21:45:00;11;2;5;6;1;0
2020-04-09 22:00:00;23;0;3;3;0;0
2020-04-09 22:15:00;3;1;5;2;0;0
2020-04-09 22:30:00;6;0;2;0;0;0
2020-04-09 22:45:00;2;0;2;0;0;0
2020-04-09 23:00:00;7;1;1;1;0;0
2020-04-09 23:15:00;4;0;1;1;0;0
2020-04-09 23:30:00;1;0;3;0;0;0
2020-04-09 23:45:00;2;0;1;0;0;0
