DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-10-05 00:00:00;11;3;15;0;0;0;0;0;0
2020-10-05 00:15:00;6;7;8;0;0;0;0;0;0
2020-10-05 00:30:00;10;3;15;1;1;0;0;0;0
2020-10-05 00:45:00;6;4;6;0;0;0;0;0;0
2020-10-05 01:00:00;3;4;8;0;0;0;0;0;0
2020-10-05 01:15:00;3;5;7;1;1;0;0;0;0
2020-10-05 01:30:00;10;3;9;1;1;0;0;0;0
2020-10-05 01:45:00;2;2;5;0;0;0;0;0;0
2020-10-05 02:00:00;4;4;10;0;0;0;0;0;0
2020-10-05 02:15:00;5;2;2;0;0;0;0;0;0
2020-10-05 02:30:00;3;3;3;0;0;0;0;0;0
2020-10-05 02:45:00;5;1;5;0;0;0;0;0;0
2020-10-05 03:00:00;8;3;9;0;0;0;0;0;0
2020-10-05 03:15:00;4;2;8;0;0;0;0;0;0
2020-10-05 03:30:00;5;2;8;0;0;0;0;0;0
2020-10-05 03:45:00;3;5;14;0;0;0;0;0;0
2020-10-05 04:00:00;13;7;10;0;0;0;0;0;0
2020-10-05 04:15:00;8;3;11;0;0;0;0;0;0
2020-10-05 04:30:00;21;4;31;0;0;0;0;0;0
2020-10-05 04:45:00;22;16;34;0;0;0;0;0;0
2020-10-05 05:00:00;36;13;110;0;0;0;0;0;0
2020-10-05 05:15:00;58;20;123;1;0;0;0;0;0
2020-10-05 05:30:00;67;21;127;1;1;0;0;0;0
2020-10-05 05:45:00;60;18;136;2;2;0;0;0;0
2020-10-05 06:00:00;55;26;132;1;1;1;0;0;0
2020-10-05 06:15:00;94;25;138;1;1;1;0;0;0
2020-10-05 06:30:00;89;53;166;0;0;0;0;0;0
2020-10-05 06:45:00;78;39;153;3;3;0;0;0;0
2020-10-05 07:00:00;71;39;163;0;0;0;0;0;0
2020-10-05 07:15:00;81;53;174;5;5;0;0;0;0
2020-10-05 07:30:00;90;66;235;2;2;1;0;0;0
2020-10-05 07:45:00;114;91;214;3;3;1;0;0;0
2020-10-05 08:00:00;87;67;206;3;3;1;0;0;0
2020-10-05 08:15:00;88;59;190;6;6;0;0;0;0
2020-10-05 08:30:00;82;55;192;0;2;0;0;0;0
2020-10-05 08:45:00;87;57;197;3;3;0;0;0;0
2020-10-05 09:00:00;95;56;198;1;1;1;0;0;0
2020-10-05 09:15:00;102;52;174;3;3;2;0;0;0
2020-10-05 09:30:00;114;64;179;2;2;0;0;0;0
2020-10-05 09:45:00;126;69;183;2;2;0;0;0;0
2020-10-05 10:00:00;77;59;151;0;0;0;0;0;0
2020-10-05 10:15:00;
2020-10-05 10:30:00;
2020-10-05 10:45:00;
2020-10-05 11:00:00;
2020-10-05 11:15:00;
2020-10-05 11:30:00;
2020-10-05 11:45:00;
2020-10-05 12:00:00;
2020-10-05 12:15:00;
2020-10-05 12:30:00;
2020-10-05 12:45:00;
2020-10-05 13:00:00;
2020-10-05 13:15:00;
2020-10-05 13:30:00;
2020-10-05 13:45:00;
2020-10-05 14:00:00;
2020-10-05 14:15:00;
2020-10-05 14:30:00;154;72;177;3;3;2;0;0;0
2020-10-05 14:45:00;142;75;205;4;5;2;0;0;0
2020-10-05 15:00:00;131;66;183;4;4;3;0;0;0
2020-10-05 15:15:00;132;65;181;6;6;0;0;0;0
2020-10-05 15:30:00;132;76;174;0;0;1;0;0;0
2020-10-05 15:45:00;113;73;164;2;2;1;0;0;0
2020-10-05 16:00:00;139;84;168;0;0;3;0;0;0
2020-10-05 16:15:00;146;70;178;6;6;2;0;0;0
2020-10-05 16:30:00;145;87;177;2;2;2;0;0;0
2020-10-05 16:45:00;123;73;176;2;2;4;0;0;0
2020-10-05 17:00:00;162;90;194;3;3;5;0;0;0
2020-10-05 17:15:00;157;88;162;6;6;0;0;0;0
2020-10-05 17:30:00;146;75;177;4;3;3;0;0;0
2020-10-05 17:45:00;123;76;176;4;3;6;0;0;0
2020-10-05 18:00:00;149;88;199;4;4;0;0;0;0
2020-10-05 18:15:00;135;72;216;1;1;0;0;0;0
2020-10-05 18:30:00;115;59;165;1;1;1;0;0;0
2020-10-05 18:45:00;123;49;182;3;3;1;0;0;0
2020-10-05 19:00:00;132;58;150;1;1;2;0;0;0
2020-10-05 19:15:00;115;45;154;1;1;0;0;0;0
2020-10-05 19:30:00;79;45;124;3;3;0;0;0;0
2020-10-05 19:45:00;89;48;107;0;0;0;0;0;0
2020-10-05 20:00:00;97;36;95;2;2;0;0;0;0
2020-10-05 20:15:00;80;25;97;2;3;0;0;0;0
2020-10-05 20:30:00;78;35;99;0;0;0;0;0;0
2020-10-05 20:45:00;63;25;104;1;1;0;0;0;0
2020-10-05 21:00:00;53;21;110;0;0;0;0;0;0
2020-10-05 21:15:00;42;13;74;1;1;0;0;0;0
2020-10-05 21:30:00;32;17;55;3;3;0;0;0;0
2020-10-05 21:45:00;69;18;40;1;1;0;0;0;0
2020-10-05 22:00:00;81;18;41;4;4;0;0;0;0
2020-10-05 22:15:00;77;16;48;0;0;0;0;0;0
2020-10-05 22:30:00;42;5;35;2;2;0;0;0;0
2020-10-05 22:45:00;35;10;42;0;0;0;0;0;0
2020-10-05 23:00:00;17;11;26;0;0;0;0;0;0
2020-10-05 23:15:00;17;11;35;1;1;0;0;0;0
2020-10-05 23:30:00;8;4;26;0;0;0;0;0;0
2020-10-05 23:45:00;14;7;23;1;1;0;0;0;0
