DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-10-12 00:00:00;13;7;10;1;1;0;0;0;0
2020-10-12 00:15:00;9;2;5;0;0;0;0;0;0
2020-10-12 00:30:00;5;4;17;1;1;0;0;0;0
2020-10-12 00:45:00;6;5;8;0;0;0;0;0;0
2020-10-12 01:00:00;7;5;9;0;0;0;0;0;0
2020-10-12 01:15:00;1;0;6;0;0;0;0;0;0
2020-10-12 01:30:00;8;6;11;0;0;0;0;0;0
2020-10-12 01:45:00;9;3;6;0;0;0;0;0;0
2020-10-12 02:00:00;3;6;4;0;0;0;0;0;0
2020-10-12 02:15:00;7;3;4;0;0;0;0;0;0
2020-10-12 02:30:00;2;1;7;0;0;0;0;0;0
2020-10-12 02:45:00;1;1;3;0;0;0;0;0;0
2020-10-12 03:00:00;2;3;7;0;0;0;0;0;0
2020-10-12 03:15:00;5;4;8;1;1;0;0;0;0
2020-10-12 03:30:00;5;6;9;0;0;0;0;0;0
2020-10-12 03:45:00;3;3;7;0;0;0;0;0;0
2020-10-12 04:00:00;8;5;17;0;0;0;0;0;0
2020-10-12 04:15:00;15;6;16;0;0;0;0;0;0
2020-10-12 04:30:00;19;11;16;0;0;0;0;0;0
2020-10-12 04:45:00;17;8;40;0;0;0;0;0;0
2020-10-12 05:00:00;37;13;110;0;0;0;0;0;0
2020-10-12 05:15:00;56;14;132;3;2;0;0;0;0
2020-10-12 05:30:00;66;25;133;1;1;2;0;0;0
2020-10-12 05:45:00;51;17;116;2;1;1;0;0;0
2020-10-12 06:00:00;64;24;155;1;1;0;0;0;0
2020-10-12 06:15:00;87;29;155;1;1;1;0;0;0
2020-10-12 06:30:00;84;50;215;1;1;1;0;0;0
2020-10-12 06:45:00;74;43;171;1;1;0;0;0;0
2020-10-12 07:00:00;85;36;203;1;1;0;0;0;0
2020-10-12 07:15:00;98;43;213;7;6;2;0;0;0
2020-10-12 07:30:00;83;73;231;1;2;0;0;0;0
2020-10-12 07:45:00;107;86;240;1;1;1;0;0;0
2020-10-12 08:00:00;88;55;223;1;1;0;0;0;0
2020-10-12 08:15:00;100;61;219;1;3;1;0;0;0
2020-10-12 08:30:00;89;62;214;0;0;2;0;0;0
2020-10-12 08:45:00;105;57;190;2;2;1;0;0;0
2020-10-12 09:00:00;126;53;226;1;1;0;0;0;0
2020-10-12 09:15:00;96;47;197;1;1;0;0;0;0
2020-10-12 09:30:00;125;60;215;1;1;0;0;0;0
2020-10-12 09:45:00;126;68;177;1;1;2;0;0;0
2020-10-12 10:00:00;123;56;192;2;2;0;0;0;0
2020-10-12 10:15:00;114;66;206;3;3;0;0;0;0
2020-10-12 10:30:00;150;66;211;1;1;1;0;0;0
2020-10-12 10:45:00;137;71;228;2;2;2;0;0;0
2020-10-12 11:00:00;143;74;195;1;1;1;0;0;0
2020-10-12 11:15:00;161;69;206;2;2;2;0;0;0
2020-10-12 11:30:00;129;88;200;3;3;1;0;0;0
2020-10-12 11:45:00;157;73;191;2;2;0;0;0;0
2020-10-12 12:00:00;164;79;191;1;1;0;0;0;0
2020-10-12 12:15:00;160;100;215;2;2;1;0;0;0
2020-10-12 12:30:00;150;66;188;0;0;0;0;0;0
2020-10-12 12:45:00;146;65;209;2;2;0;0;0;0
2020-10-12 13:00:00;162;70;199;4;5;1;0;0;0
2020-10-12 13:15:00;119;60;200;1;1;1;0;0;0
2020-10-12 13:30:00;135;68;228;4;4;2;0;0;0
2020-10-12 13:45:00;143;64;215;2;2;1;0;0;0
2020-10-12 14:00:00;127;51;220;1;1;2;0;0;0
2020-10-12 14:15:00;139;70;217;2;2;0;0;0;0
2020-10-12 14:30:00;171;58;246;1;1;1;0;0;0
2020-10-12 14:45:00;154;67;202;1;1;1;0;0;0
2020-10-12 15:00:00;171;72;206;2;2;0;0;0;0
2020-10-12 15:15:00;162;67;214;2;2;2;0;0;0
2020-10-12 15:30:00;139;64;213;3;3;1;0;0;0
2020-10-12 15:45:00;148;55;237;2;2;0;0;0;0
2020-10-12 16:00:00;164;68;207;3;2;0;0;0;0
2020-10-12 16:15:00;191;70;218;2;2;5;0;0;0
