DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-10-19 00:00:00;6;4;12;0;0;0;0;0;0
2020-10-19 00:15:00;7;4;6;0;0;0;0;0;0
2020-10-19 00:30:00;10;8;9;1;1;0;0;0;0
2020-10-19 00:45:00;4;2;4;0;0;0;0;0;0
2020-10-19 01:00:00;7;7;4;1;1;0;0;0;0
2020-10-19 01:15:00;2;2;5;0;0;0;0;0;0
2020-10-19 01:30:00;2;1;3;0;0;0;0;0;0
2020-10-19 01:45:00;6;5;6;0;0;0;0;0;0
2020-10-19 02:00:00;2;1;3;0;0;0;0;0;0
2020-10-19 02:15:00;3;2;6;0;0;0;0;0;0
2020-10-19 02:30:00;7;3;5;0;0;0;0;0;0
2020-10-19 02:45:00;7;2;9;0;0;0;0;0;0
2020-10-19 03:00:00;1;1;7;0;0;0;0;0;0
2020-10-19 03:15:00;4;1;5;0;0;0;0;0;0
2020-10-19 03:30:00;2;1;4;0;0;0;0;0;0
2020-10-19 03:45:00;7;4;6;1;1;0;0;0;0
2020-10-19 04:00:00;10;5;5;0;0;0;0;0;0
2020-10-19 04:15:00;12;1;10;0;0;0;0;0;0
2020-10-19 04:30:00;19;10;30;0;0;0;0;0;0
2020-10-19 04:45:00;15;9;41;0;0;0;0;0;0
2020-10-19 05:00:00;39;13;86;0;0;0;0;0;0
2020-10-19 05:15:00;52;22;122;2;1;0;0;0;0
2020-10-19 05:30:00;53;18;141;1;1;0;0;0;0
2020-10-19 05:45:00;41;24;125;2;2;0;0;0;0
2020-10-19 06:00:00;63;29;133;1;1;1;0;0;0
2020-10-19 06:15:00;85;33;154;1;1;0;0;0;0
2020-10-19 06:30:00;101;52;169;1;1;1;0;0;0
2020-10-19 06:45:00;70;38;203;1;1;1;0;0;0
2020-10-19 07:00:00;94;31;180;1;1;0;0;0;0
2020-10-19 07:15:00;96;71;220;5;5;0;0;0;0
2020-10-19 07:30:00;106;71;245;2;2;1;0;0;0
2020-10-19 07:45:00;114;78;241;1;2;0;0;0;0
2020-10-19 08:00:00;109;59;191;1;1;1;0;0;0
2020-10-19 08:15:00;101;57;215;2;2;1;0;0;0
2020-10-19 08:30:00;87;58;172;3;2;1;0;0;0
2020-10-19 08:45:00;107;65;207;1;1;0;0;0;0
2020-10-19 09:00:00;99;59;177;2;2;0;0;0;0
2020-10-19 09:15:00;102;63;200;1;1;1;0;0;0
2020-10-19 09:30:00;127;44;204;1;1;2;0;0;0
2020-10-19 09:45:00;138;75;233;3;4;3;0;0;0
2020-10-19 10:00:00;116;66;190;1;1;0;0;0;0
