DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-11-08 00:00:00;0;1;2;0;1;0;3;0;0;0
2019-11-08 00:15:00;2;4;3;1;1;0;1;1;0;0
2019-11-08 00:30:00;1;3;2;2;0;0;0;0;0;0
2019-11-08 00:45:00;5;6;4;1;1;0;0;1;0;0
2019-11-08 01:00:00;1;0;1;0;0;0;1;0;0;0
2019-11-08 01:15:00;1;2;1;0;0;0;0;0;0;0
2019-11-08 01:30:00;2;2;1;3;0;0;1;0;0;0
2019-11-08 01:45:00;1;2;6;1;0;1;1;1;0;0
2019-11-08 02:00:00;2;2;0;0;2;1;1;0;0;0
2019-11-08 02:15:00;3;4;3;2;0;0;1;0;0;0
2019-11-08 02:30:00;3;4;3;0;0;0;0;1;0;0
2019-11-08 02:45:00;4;4;2;0;0;0;0;0;0;0
2019-11-08 03:00:00;2;3;3;2;0;0;0;0;0;0
2019-11-08 03:15:00;5;9;2;2;3;1;1;3;0;0
2019-11-08 03:30:00;5;1;1;1;2;1;1;0;0;0
2019-11-08 03:45:00;7;6;4;1;0;0;1;1;0;0
2019-11-08 04:00:00;4;6;3;0;1;1;0;1;0;0
2019-11-08 04:15:00;3;4;2;1;1;1;0;1;0;0
2019-11-08 04:30:00;3;6;8;2;0;0;0;0;0;0
2019-11-08 04:45:00;28;16;29;1;1;1;3;3;0;0
2019-11-08 05:00:00;41;3;41;3;2;1;1;7;0;0
2019-11-08 05:15:00;102;19;132;3;0;3;2;5;0;0
2019-11-08 05:30:00;149;20;148;12;5;9;9;16;0;0
2019-11-08 05:45:00;126;30;79;11;13;5;43;41;1;0
2019-11-08 06:00:00;67;36;91;14;50;0;76;122;0;0
2019-11-08 06:15:00;67;35;111;6;15;1;24;26;0;0
2019-11-08 06:30:00;66;41;161;1;3;2;7;10;0;0
2019-11-08 06:45:00;103;41;135;3;6;3;6;10;0;0
2019-11-08 07:00:00;62;33;107;5;2;5;4;2;0;0
2019-11-08 07:15:00;74;32;117;8;4;4;6;6;1;0
2019-11-08 07:30:00;58;67;134;7;4;7;15;13;2;3
2019-11-08 07:45:00;71;70;130;11;4;6;6;2;0;0
2019-11-08 08:00:00;87;69;122;7;7;3;10;10;4;0
2019-11-08 08:15:00;45;59;106;10;7;4;14;10;0;5
2019-11-08 08:30:00;61;61;104;7;6;6;12;12;0;1
2019-11-08 08:45:00;41;33;88;14;6;5;8;5;0;0
2019-11-08 09:00:00;45;49;61;4;4;6;10;13;0;3
2019-11-08 09:15:00;39;54;60;6;2;5;11;9;0;0
2019-11-08 09:30:00;34;54;60;6;3;5;9;4;1;0
2019-11-08 09:45:00;25;48;74;4;4;1;9;7;2;0
2019-11-08 10:00:00;45;71;80;21;8;5;21;14;2;0
2019-11-08 10:15:00;42;50;64;6;10;4;14;16;2;0
2019-11-08 10:30:00;31;62;64;3;7;5;13;10;1;0
2019-11-08 10:45:00;42;60;71;2;3;4;11;5;2;0
2019-11-08 11:00:00;38;59;78;4;12;8;22;10;3;17
2019-11-08 11:15:00;33;56;71;2;5;2;15;11;2;12
2019-11-08 11:30:00;37;56;84;8;7;5;26;15;0;0
2019-11-08 11:45:00;38;54;106;4;10;6;13;21;1;1
2019-11-08 12:00:00;48;79;98;5;17;6;42;28;1;2
2019-11-08 12:15:00;41;66;115;7;9;7;36;17;0;0
2019-11-08 12:30:00;43;69;103;7;7;3;29;20;0;0
2019-11-08 12:45:00;52;94;86;4;7;2;31;15;0;0
2019-11-08 13:00:00;65;79;120;5;9;2;39;23;2;0
2019-11-08 13:15:00;98;90;106;10;14;9;27;19;0;0
2019-11-08 13:30:00;98;68;131;9;14;4;24;25;0;2
2019-11-08 13:45:00;92;76;148;7;21;10;50;31;1;0
2019-11-08 14:00:00;63;85;113;12;76;5;120;72;4;1
2019-11-08 14:15:00;35;98;80;8;65;3;189;82;0;2
2019-11-08 14:30:00;29;145;99;6;41;4;119;49;1;0
2019-11-08 14:45:00;38;116;65;8;13;2;58;27;1;1
2019-11-08 15:00:00;60;110;112;6;25;7;85;42;2;1
2019-11-08 15:15:00;29;101;108;6;23;8;61;36;1;0
2019-11-08 15:30:00;48;97;96;11;28;5;46;29;1;1
2019-11-08 15:45:00;39;95;62;7;20;5;37;19;2;0
2019-11-08 16:00:00;37;94;103;5;15;7;43;25;0;0
2019-11-08 16:15:00;35;72;83;7;11;6;28;18;1;0
2019-11-08 16:30:00;38;81;84;7;15;7;32;18;0;2
2019-11-08 16:45:00;29;59;90;5;7;3;26;13;1;1
2019-11-08 17:00:00;33;62;90;5;10;4;22;19;2;0
2019-11-08 17:15:00;25;56;53;3;6;2;21;19;5;2
2019-11-08 17:30:00;27;68;69;5;15;4;17;8;0;0
2019-11-08 17:45:00;23;54;66;2;7;5;22;15;2;1
2019-11-08 18:00:00;28;57;59;3;6;2;19;9;0;0
2019-11-08 18:15:00;24;51;102;6;5;3;18;11;0;0
2019-11-08 18:30:00;32;45;77;9;13;6;10;11;1;5
2019-11-08 18:45:00;29;38;62;4;0;3;9;7;1;6
2019-11-08 19:00:00;35;43;58;5;4;4;5;6;1;0
2019-11-08 19:15:00;17;24;62;4;5;4;4;6;0;3
2019-11-08 19:30:00;22;30;44;4;3;5;6;11;1;0
2019-11-08 19:45:00;15;32;58;1;1;0;3;5;0;0
2019-11-08 20:00:00;16;21;57;4;3;2;11;9;0;0
2019-11-08 20:15:00;9;14;24;1;4;0;2;4;0;0
2019-11-08 20:30:00;17;23;24;2;2;0;4;6;0;0
2019-11-08 20:45:00;26;21;40;2;1;0;3;4;0;0
2019-11-08 21:00:00;38;7;38;2;1;0;1;4;0;0
2019-11-08 21:15:00;95;25;61;3;2;2;3;11;0;0
2019-11-08 21:30:00;93;20;68;5;10;1;8;7;0;0
2019-11-08 21:45:00;44;45;21;11;26;3;58;44;0;0
2019-11-08 22:00:00;30;43;20;13;76;3;105;70;1;0
2019-11-08 22:15:00;10;27;21;6;28;2;20;26;0;0
2019-11-08 22:30:00;13;14;13;3;10;0;7;5;0;0
2019-11-08 22:45:00;14;11;12;2;2;0;1;9;0;0
2019-11-08 23:00:00;13;16;18;2;8;0;2;2;0;0
2019-11-08 23:15:00;17;18;10;5;1;0;3;5;0;0
2019-11-08 23:30:00;8;10;16;4;0;0;1;2;0;0
2019-11-08 23:45:00;8;6;5;4;0;0;0;1;0;0
