DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-06-04 00:00:00;13;7;0;4;5;0;0;0;0;0
2020-06-04 00:15:00;4;5;0;11;4;0;0;0;0;0
2020-06-04 00:30:00;3;2;0;3;2;0;0;0;0;0
2020-06-04 00:45:00;8;5;0;2;2;0;0;0;0;0
2020-06-04 01:00:00;1;1;0;3;3;0;0;0;0;0
2020-06-04 01:15:00;4;1;0;4;4;0;0;0;0;0
2020-06-04 01:30:00;7;4;0;1;3;0;0;0;0;0
2020-06-04 01:45:00;3;2;0;8;1;0;0;0;0;0
2020-06-04 02:00:00;1;0;0;1;1;0;0;0;0;0
2020-06-04 02:15:00;4;3;0;5;3;0;0;0;0;0
2020-06-04 02:30:00;8;4;0;1;1;1;0;0;0;0
2020-06-04 02:45:00;8;3;0;3;5;0;0;0;0;0
2020-06-04 03:00:00;10;10;0;5;3;0;0;0;0;0
2020-06-04 03:15:00;5;0;0;10;11;0;0;0;0;0
2020-06-04 03:30:00;6;3;0;7;5;1;0;0;0;0
2020-06-04 03:45:00;6;7;0;6;5;1;0;0;0;0
2020-06-04 04:00:00;5;4;0;9;6;0;0;0;0;0
2020-06-04 04:15:00;5;5;0;6;8;0;0;0;0;0
2020-06-04 04:30:00;10;6;0;11;2;0;0;0;0;0
2020-06-04 04:45:00;22;17;0;22;9;2;0;0;0;0
2020-06-04 05:00:00;15;8;0;47;15;0;0;0;0;0
2020-06-04 05:15:00;30;12;0;37;14;0;0;0;0;0
2020-06-04 05:30:00;50;27;0;41;19;1;0;0;0;0
2020-06-04 05:45:00;48;22;0;60;30;1;0;0;0;0
2020-06-04 06:00:00;30;22;4;16;8;2;0;0;0;0
2020-06-04 06:15:00;8;4;0;11;4;0;0;0;0;0
2020-06-04 06:30:00;108;56;0;105;55;2;0;0;0;0
2020-06-04 06:45:00;115;79;2;103;51;3;0;0;0;0
2020-06-04 07:00:00;92;44;0;104;57;4;0;0;0;0
2020-06-04 07:15:00;111;46;0;113;63;7;0;0;0;0
2020-06-04 07:30:00;90;47;0;121;93;4;0;0;0;0
2020-06-04 07:45:00;99;51;0;113;67;6;0;0;0;0
2020-06-04 08:00:00;99;55;1;95;75;7;2;0;0;0
