DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-10-13 00:00:00;4;3;0;0;12;7;0;0;0;0;4;2;6;18;6;0;0
2020-10-13 00:15:00;3;6;0;0;10;4;1;1;0;0;4;7;4;14;4;0;0
2020-10-13 00:30:00;8;1;0;0;6;6;2;2;0;0;6;1;6;11;6;0;0
2020-10-13 00:45:00;5;4;0;0;4;3;1;1;0;0;6;3;3;7;3;0;0
2020-10-13 01:00:00;8;6;0;0;11;2;1;1;0;1;6;6;3;13;3;0;0
2020-10-13 01:15:00;7;2;0;0;10;4;0;0;0;0;5;2;5;14;5;0;0
2020-10-13 01:30:00;5;5;0;0;9;3;1;1;0;0;5;5;4;12;4;0;0
2020-10-13 01:45:00;5;3;0;0;0;3;0;0;0;0;5;2;3;3;3;0;0
2020-10-13 02:00:00;7;1;0;0;7;2;0;0;0;0;7;1;2;9;2;0;0
2020-10-13 02:15:00;9;5;0;0;9;1;0;0;0;0;8;5;1;9;1;0;0
2020-10-13 02:30:00;10;1;0;0;3;1;1;1;0;0;10;1;1;4;1;0;0
2020-10-13 02:45:00;8;3;0;0;9;1;3;4;0;0;7;2;1;10;1;0;0
2020-10-13 03:00:00;7;2;0;0;14;3;3;3;0;0;5;2;2;16;2;0;0
2020-10-13 03:15:00;5;3;0;1;10;2;0;0;0;1;5;3;3;11;3;0;0
2020-10-13 03:30:00;10;3;2;0;5;2;0;0;0;0;10;3;2;6;2;0;0
2020-10-13 03:45:00;12;2;1;0;8;3;0;0;0;0;11;3;3;12;3;0;0
2020-10-13 04:00:00;6;2;0;0;7;0;0;0;0;0;5;2;0;8;0;0;0
2020-10-13 04:15:00;16;1;0;0;9;1;0;0;0;0;14;1;1;10;1;0;0
2020-10-13 04:30:00;20;4;0;0;21;6;3;3;0;0;20;3;8;24;8;0;0
2020-10-13 04:45:00;28;8;0;1;20;6;6;6;0;2;24;8;5;23;5;0;0
2020-10-13 05:00:00;23;11;3;0;33;15;1;1;0;1;19;11;14;46;14;0;0
2020-10-13 05:15:00;39;16;0;0;40;13;1;1;0;3;34;17;13;54;13;0;0
2020-10-13 05:30:00;43;37;1;2;59;32;3;3;0;3;43;38;28;81;29;0;0
2020-10-13 05:45:00;70;50;3;1;58;32;5;5;0;6;68;52;33;81;33;0;0
2020-10-13 06:00:00;61;40;5;3;65;37;0;0;0;2;60;40;36;92;36;0;0
2020-10-13 06:15:00;81;69;5;0;67;48;4;4;0;2;80;66;46;105;45;0;0
2020-10-13 06:30:00;100;117;0;0;106;72;0;0;0;4;87;120;66;160;67;0;0
2020-10-13 06:45:00;140;179;2;1;131;80;6;6;2;3;125;180;79;178;80;0;12
2020-10-13 07:00:00;110;123;1;1;115;91;14;14;4;3;92;127;84;158;87;0;0
2020-10-13 07:15:00;138;134;0;1;124;100;8;8;2;2;119;133;98;193;100;0;5
2020-10-13 07:30:00;143;156;3;0;151;102;17;17;7;2;137;154;97;205;100;0;0
2020-10-13 07:45:00;173;221;0;0;136;86;22;21;8;3;151;226;89;192;86;0;19
2020-10-13 08:00:00;140;159;0;0;125;89;13;11;3;6;128;155;87;175;87;0;0
2020-10-13 08:15:00;124;154;4;1;120;89;16;16;4;4;111;153;85;171;86;0;7
2020-10-13 08:30:00;125;150;3;1;115;64;17;20;5;1;107;154;66;152;63;0;2
2020-10-13 08:45:00;126;156;2;2;98;84;13;16;8;3;117;156;82;143;84;0;1
2020-10-13 09:00:00;109;114;0;1;106;73;19;19;13;3;104;117;70;150;71;0;0
2020-10-13 09:15:00;103;113;0;2;94;85;6;8;6;4;95;113;83;149;83;0;1
2020-10-13 09:30:00;112;106;1;0;106;78;18;18;6;0;96;112;70;161;71;0;0
2020-10-13 09:45:00;109;120;3;1;109;78;12;12;8;3;99;120;83;163;85;1;0
2020-10-13 10:00:00;102;123;1;0;108;74;17;17;6;1;93;124;69;145;70;0;0
2020-10-13 10:15:00;118;110;2;2;122;72;22;22;11;4;101;113;74;163;73;0;0
2020-10-13 10:30:00;116;104;1;3;134;109;17;17;7;0;114;100;102;203;102;0;2
2020-10-13 10:45:00;119;135;2;0;137;101;25;25;13;2;106;137;98;189;97;2;0
2020-10-13 11:00:00;114;128;1;2;135;87;24;26;7;5;94;130;89;177;89;3;2
2020-10-13 11:15:00;123;121;5;2;144;113;19;19;11;0;114;122;111;213;114;0;0
2020-10-13 11:30:00;144;147;4;3;136;121;20;21;19;1;131;156;113;215;114;1;0
2020-10-13 11:45:00;107;119;8;3;152;118;19;19;10;6;95;122;120;226;120;0;0
2020-10-13 12:00:00;111;107;4;1;131;108;23;24;15;1;101;118;107;189;107;0;24
2020-10-13 12:15:00;106;113;2;3;154;111;15;14;8;4;100;120;111;216;114;10;0
2020-10-13 12:30:00;103;121;0;2;155;108;10;10;6;5;95;120;108;210;102;0;0
2020-10-13 12:45:00;102;108;4;3;117;110;19;20;11;5;91;113;104;181;108;6;2
2020-10-13 13:00:00;97;101;5;1;125;86;24;24;19;2;95;113;88;181;88;1;0
2020-10-13 13:15:00;118;120;1;5;145;107;15;15;5;9;114;124;101;203;106;0;0
2020-10-13 13:30:00;120;120;4;0;159;96;24;25;12;2;109;120;94;207;95;3;0
2020-10-13 13:45:00;125;110;2;0;123;102;25;25;10;1;111;119;107;182;108;0;4
2020-10-13 14:00:00;113;145;3;0;137;98;17;17;10;4;104;144;94;206;97;1;0
2020-10-13 14:15:00;126;122;3;3;150;116;20;20;7;0;111;129;120;199;118;0;3
2020-10-13 14:30:00;128;146;2;2;132;102;12;12;5;2;115;148;88;199;98;1;0
2020-10-13 14:45:00;158;159;3;0;142;101;19;19;10;3;147;158;98;198;98;1;0
2020-10-13 15:00:00;129;122;3;2;141;121;12;12;7;3;123;117;116;218;117;0;0
2020-10-13 15:15:00;130;128;0;1;183;121;27;27;10;1;122;131;120;254;121;0;0
2020-10-13 15:30:00;136;144;0;1;168;142;19;19;11;1;119;146;140;235;139;0;1
2020-10-13 15:45:00;125;130;0;2;157;120;25;25;13;4;122;129;117;227;120;0;0
2020-10-13 16:00:00;145;144;0;0;187;126;16;17;15;0;147;148;123;239;128;1;0
2020-10-13 16:15:00;147;134;1;1;185;141;30;30;19;1;148;134;139;267;136;0;3
2020-10-13 16:30:00;138;153;3;0;211;146;38;38;30;2;134;161;153;275;152;0;1
2020-10-13 16:45:00;158;151;1;0;196;155;32;32;18;1;148;155;153;270;155;0;7
2020-10-13 17:00:00;128;120;0;1;208;150;37;38;20;1;118;123;137;261;149;4;14
2020-10-13 17:15:00;156;140;3;0;196;123;43;42;21;2;148;152;124;255;125;5;0
2020-10-13 17:30:00;129;125;0;2;183;118;25;25;9;1;127;127;128;259;127;16;25
2020-10-13 17:45:00;118;128;0;1;187;114;17;17;7;0;116;126;117;244;118;3;1
2020-10-13 18:00:00;101;95;1;1;167;101;28;28;10;1;95;98;106;218;106;1;3
2020-10-13 18:15:00;104;99;2;3;168;88;18;17;12;3;97;111;102;225;101;3;0
2020-10-13 18:30:00;82;88;0;1;167;89;11;11;8;1;74;89;98;231;95;0;0
2020-10-13 18:45:00;71;67;1;0;142;61;8;8;6;0;63;66;57;186;60;14;1
2020-10-13 19:00:00;63;50;0;0;120;66;13;15;4;4;54;53;71;166;69;1;0
