DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-08-15 00:00:00;1;3;2;1;2;0;0;5;11;0;0;0;0;0
2019-08-15 00:15:00;2;5;3;3;0;3;0;1;6;0;0;0;0;0
2019-08-15 00:30:00;1;1;0;0;1;0;0;3;3;0;0;0;1;0
2019-08-15 00:45:00;6;9;1;1;1;0;0;1;7;0;0;0;0;0
2019-08-15 01:00:00;1;1;0;0;0;0;0;1;3;0;0;0;0;0
2019-08-15 01:15:00;0;1;0;0;1;0;0;1;7;0;0;0;0;0
2019-08-15 01:30:00;3;7;2;3;0;0;0;1;5;0;0;0;0;0
2019-08-15 01:45:00;0;3;0;0;0;1;0;1;5;0;0;0;0;0
2019-08-15 02:00:00;2;6;1;1;0;2;0;4;9;0;0;0;0;0
2019-08-15 02:15:00;0;5;2;1;0;0;0;3;8;0;0;0;0;0
2019-08-15 02:30:00;0;2;0;0;0;0;0;2;8;0;0;0;0;0
2019-08-15 02:45:00;1;3;1;1;0;1;0;1;1;0;0;0;0;0
2019-08-15 03:00:00;2;4;0;0;0;2;1;2;7;0;0;0;0;0
2019-08-15 03:15:00;2;3;1;1;2;0;0;1;1;0;0;0;0;0
2019-08-15 03:30:00;0;2;0;0;1;0;0;0;2;0;0;0;0;0
2019-08-15 03:45:00;2;2;1;0;0;0;0;0;3;0;0;0;0;0
2019-08-15 04:00:00;3;2;0;0;0;0;0;2;1;0;0;0;0;0
2019-08-15 04:15:00;1;5;1;0;0;0;0;0;1;0;0;0;0;0
2019-08-15 04:30:00;0;3;0;0;0;0;0;0;4;0;0;0;0;0
2019-08-15 04:45:00;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2019-08-15 05:00:00;3;1;1;1;0;0;0;0;0;0;0;0;0;0
2019-08-15 05:15:00;1;5;1;1;0;0;1;0;3;0;0;0;0;0
2019-08-15 05:30:00;2;2;3;3;1;0;0;5;10;0;0;0;0;0
2019-08-15 05:45:00;5;3;1;2;0;1;2;6;4;0;0;0;0;0
2019-08-15 06:00:00;2;4;2;2;2;1;1;2;6;0;0;0;0;0
2019-08-15 06:15:00;2;2;2;1;0;0;0;32;6;0;0;0;1;0
2019-08-15 06:30:00;3;4;0;0;2;0;0;7;8;0;0;0;0;0
2019-08-15 06:45:00;2;4;0;0;0;0;0;7;4;0;0;0;0;0
2019-08-15 07:00:00;4;4;1;1;3;0;0;3;6;0;0;0;0;0
2019-08-15 07:15:00;6;6;1;1;0;0;0;2;4;0;0;0;0;0
2019-08-15 07:30:00;0;4;0;1;2;0;0;4;4;0;0;0;0;0
2019-08-15 07:45:00;4;3;0;0;0;1;0;3;8;0;0;0;0;0
2019-08-15 08:00:00;5;2;1;2;0;0;0;4;5;0;0;0;0;0
2019-08-15 08:15:00;7;8;1;1;0;0;0;4;6;0;0;0;0;0
2019-08-15 08:30:00;4;10;0;0;2;0;0;2;4;0;0;0;0;0
2019-08-15 08:45:00;6;9;2;3;1;0;0;10;7;0;0;0;0;0
2019-08-15 09:00:00;10;11;1;1;0;0;0;9;13;0;0;0;1;0
2019-08-15 09:15:00;7;7;2;1;1;4;0;5;7;0;0;0;0;0
2019-08-15 09:30:00;11;16;0;0;3;0;0;10;11;0;0;0;0;0
2019-08-15 09:45:00;17;20;2;2;5;1;0;11;14;0;0;0;12;0
2019-08-15 10:00:00;14;8;3;3;3;0;0;12;18;0;0;0;0;0
