DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2019-08-28 00:00:00;10;7;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 00:15:00;16;9;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 00:30:00;12;4;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 00:45:00;6;9;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:00:00;3;5;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:15:00;18;10;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:30:00;7;6;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:45:00;6;2;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:00:00;3;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:15:00;4;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:30:00;3;2;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:45:00;8;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:00:00;9;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:15:00;6;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:30:00;4;6;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:45:00;7;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:00:00;13;1;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:15:00;13;0;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:30:00;11;8;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:45:00;17;9;20;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 05:00:00;17;9;14;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 05:15:00;41;23;17;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
