DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-12-25 00:00:00;
2020-12-25 00:15:00;
2020-12-25 00:30:00;
2020-12-25 00:45:00;
2020-12-25 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 01:30:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 06:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 06:30:00;0;0;0;0;8;0;0;1;0;0;0;0;0
2020-12-25 06:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 07:00:00;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-25 07:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 07:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 07:45:00;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-25 08:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 08:15:00;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-25 08:30:00;0;0;0;0;2;1;0;0;0;0;0;0;0
2020-12-25 08:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 09:00:00;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-12-25 09:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 09:30:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 09:45:00;0;0;0;0;4;0;1;0;0;0;0;0;0
2020-12-25 10:00:00;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-12-25 10:15:00;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-12-25 10:30:00;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-12-25 10:45:00;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-12-25 11:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 11:15:00;0;0;0;0;7;1;0;0;1;0;0;0;0
2020-12-25 11:30:00;0;0;0;0;17;0;0;0;0;0;0;0;0
2020-12-25 11:45:00;0;0;0;0;13;1;0;0;0;0;0;0;0
2020-12-25 12:00:00;0;0;0;0;18;1;1;1;0;0;0;0;0
2020-12-25 12:15:00;0;0;0;0;11;1;1;3;6;0;0;0;0
2020-12-25 12:30:00;0;0;0;0;16;0;1;3;0;0;0;0;0
2020-12-25 12:45:00;0;0;0;0;21;1;2;2;0;3;0;0;0
2020-12-25 13:00:00;0;0;0;0;29;3;1;2;0;0;0;0;0
2020-12-25 13:15:00;0;0;0;0;34;2;3;0;1;0;0;0;0
2020-12-25 13:30:00;0;0;0;0;23;1;1;0;0;0;0;0;0
2020-12-25 13:45:00;0;0;0;0;19;1;2;2;0;0;2;0;0
2020-12-25 14:00:00;0;0;0;0;23;1;1;0;0;0;5;0;0
2020-12-25 14:15:00;0;0;0;0;24;0;1;1;1;0;1;0;0
2020-12-25 14:30:00;0;0;0;0;20;0;0;2;0;0;0;0;0
2020-12-25 14:45:00;0;0;0;0;21;0;2;1;11;0;0;0;0
2020-12-25 15:00:00;0;0;0;0;20;1;1;2;7;0;5;0;0
2020-12-25 15:15:00;0;0;0;0;11;0;1;2;0;0;0;0;0
2020-12-25 15:30:00;0;0;0;0;31;1;0;0;1;0;0;0;0
2020-12-25 15:45:00;0;0;0;0;27;0;4;1;0;0;0;0;0
2020-12-25 16:00:00;0;0;0;0;22;1;1;3;2;0;0;0;0
2020-12-25 16:15:00;0;0;0;0;17;2;3;4;0;0;0;0;0
2020-12-25 16:30:00;0;0;0;0;27;0;0;1;4;0;0;0;0
2020-12-25 16:45:00;0;0;0;0;19;3;0;1;0;0;0;0;0
2020-12-25 17:00:00;0;0;0;0;20;0;0;1;0;1;0;0;0
2020-12-25 17:15:00;0;0;0;0;31;1;2;2;0;0;0;0;0
2020-12-25 17:30:00;0;0;0;0;19;1;2;5;0;0;0;0;0
2020-12-25 17:45:00;0;0;0;0;25;3;3;3;2;0;10;1;0
2020-12-25 18:00:00;0;0;0;0;17;1;0;2;5;0;0;0;0
2020-12-25 18:15:00;0;0;0;0;17;3;1;4;0;1;0;0;0
2020-12-25 18:30:00;0;0;0;0;22;1;1;2;0;0;1;0;0
2020-12-25 18:45:00;0;0;0;0;19;1;2;1;1;0;0;0;0
2020-12-25 19:00:00;0;0;0;0;19;0;3;3;0;0;0;0;0
2020-12-25 19:15:00;0;0;0;0;16;2;0;4;0;0;0;0;0
2020-12-25 19:30:00;0;0;0;0;18;2;0;0;0;0;0;0;0
2020-12-25 19:45:00;0;0;0;0;10;2;2;2;2;0;0;0;0
2020-12-25 20:00:00;0;0;0;0;12;1;0;0;0;0;0;0;0
2020-12-25 20:15:00;0;0;0;0;16;1;2;3;0;0;0;0;0
2020-12-25 20:30:00;0;0;0;0;15;1;0;0;0;0;0;0;0
2020-12-25 20:45:00;0;0;0;0;18;1;0;2;1;0;0;0;0
2020-12-25 21:00:00;0;0;0;0;16;1;1;4;0;0;0;0;0
2020-12-25 21:15:00;0;0;0;0;25;3;0;2;0;0;0;0;0
2020-12-25 21:30:00;0;0;0;0;35;2;5;6;0;0;0;0;0
2020-12-25 21:45:00;0;0;0;0;24;1;4;4;0;0;0;0;0
2020-12-25 22:00:00;0;0;0;0;9;0;0;0;0;0;0;0;0
2020-12-25 22:15:00;0;0;0;0;2;0;1;1;0;0;0;0;0
2020-12-25 22:30:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 22:45:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 23:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 23:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 23:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
