DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-12-03 00:00:00;7;0;0;0;17;0;0;0;0;0;0;0;0
2019-12-03 00:15:00;6;0;0;0;13;0;0;0;0;0;0;0;0
2019-12-03 00:30:00;7;0;0;1;14;0;0;0;0;0;0;0;0
2019-12-03 00:45:00;6;1;0;0;16;1;0;0;0;0;0;0;0
2019-12-03 01:00:00;6;0;0;0;7;0;0;0;0;0;0;0;0
2019-12-03 01:15:00;5;0;0;1;13;1;0;0;0;0;0;0;0
2019-12-03 01:30:00;5;0;0;1;5;0;0;0;0;0;0;0;0
2019-12-03 01:45:00;7;0;0;0;3;0;0;0;0;0;0;0;0
2019-12-03 02:00:00;10;0;0;0;9;0;0;0;0;0;0;0;0
2019-12-03 02:15:00;7;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-03 02:30:00;4;2;1;0;12;0;0;0;0;0;0;0;0
2019-12-03 02:45:00;2;0;0;0;3;0;0;0;0;0;0;0;0
2019-12-03 03:00:00;5;0;1;0;8;0;0;0;0;0;0;0;0
2019-12-03 03:15:00;6;0;0;0;11;0;0;0;0;0;0;0;0
2019-12-03 03:30:00;8;0;0;0;7;0;0;0;0;0;0;0;0
2019-12-03 03:45:00;10;0;0;0;12;0;0;0;0;0;0;0;0
2019-12-03 04:00:00;8;0;0;0;5;0;0;0;0;0;0;0;0
2019-12-03 04:15:00;13;0;0;0;4;0;0;0;0;0;0;0;0
2019-12-03 04:30:00;15;0;0;0;11;0;0;0;0;0;0;0;0
2019-12-03 04:45:00;18;1;0;0;15;0;0;0;0;0;0;0;0
2019-12-03 05:00:00;30;0;0;1;24;0;0;0;0;0;0;0;0
2019-12-03 05:15:00;47;0;0;3;34;0;0;0;0;0;0;0;0
2019-12-03 05:30:00;80;0;0;2;40;0;0;0;0;0;0;0;0
2019-12-03 05:45:00;80;1;0;3;63;0;0;0;0;0;0;0;0
2019-12-03 06:00:00;97;3;6;7;86;0;0;4;0;0;0;0;0
2019-12-03 06:15:00;129;4;6;7;111;0;0;0;0;0;0;0;0
2019-12-03 06:30:00;114;3;5;4;116;1;0;4;4;0;0;0;0
2019-12-03 06:45:00;125;6;10;6;155;1;0;5;0;0;0;0;0
2019-12-03 07:00:00;151;4;11;11;136;1;0;5;11;0;0;0;0
2019-12-03 07:15:00;199;6;2;12;129;0;0;9;20;0;0;0;0
2019-12-03 07:30:00;178;7;6;13;143;1;1;0;19;0;0;29;0
2019-12-03 07:45:00;164;7;4;15;117;1;0;1;97;0;0;15;2
2019-12-03 08:00:00;129;13;8;8;136;3;0;1;2;0;0;0;0
2019-12-03 08:15:00;157;10;3;12;132;0;1;9;1;0;0;0;0
2019-12-03 08:30:00;159;6;6;8;120;0;0;0;6;0;0;5;0
2019-12-03 08:45:00;134;10;13;12;126;0;0;3;3;0;0;0;0
2019-12-03 09:00:00;154;9;7;5;86;3;1;0;8;0;0;0;0
2019-12-03 09:15:00;164;6;11;7;106;1;1;7;30;0;0;0;0
2019-12-03 09:30:00;173;7;8;14;102;2;2;2;0;0;0;0;0
2019-12-03 09:45:00;138;10;14;8;108;2;3;0;7;0;0;0;0
2019-12-03 10:00:00;118;7;3;11;129;5;3;8;13;0;0;0;0
2019-12-03 10:15:00;139;8;12;5;105;4;7;5;4;0;0;0;0
2019-12-03 10:30:00;156;9;11;14;128;1;3;3;4;0;0;0;0
2019-12-03 10:45:00;146;6;8;7;133;8;8;2;5;0;0;0;0
2019-12-03 11:00:00;121;11;12;14;137;3;5;0;2;0;0;0;0
2019-12-03 11:15:00;120;6;13;15;125;1;5;0;8;0;0;0;0
2019-12-03 11:30:00;139;8;14;14;125;4;6;0;19;0;0;0;0
2019-12-03 11:45:00;150;4;19;13;133;6;3;8;10;0;0;0;0
2019-12-03 12:00:00;102;12;14;12;137;3;8;0;9;0;0;0;0
2019-12-03 12:15:00;100;9;12;18;139;6;5;4;20;0;0;0;0
2019-12-03 12:30:00;124;8;17;15;159;6;7;3;3;0;0;0;0
2019-12-03 12:45:00;121;9;19;10;142;3;5;11;11;0;0;0;0
2019-12-03 13:00:00;114;12;15;20;144;1;3;1;110;0;0;41;0
2019-12-03 13:15:00;134;7;17;15;161;2;3;7;8;12;0;0;0
2019-12-03 13:30:00;142;7;16;14;171;3;3;3;20;0;0;0;0
2019-12-03 13:45:00;126;7;11;14;137;2;4;40;10;0;0;0;0
2019-12-03 14:00:00;125;1;18;10;145;2;3;8;36;0;0;0;0
2019-12-03 14:15:00;152;5;10;10;181;5;4;10;8;11;0;0;0
2019-12-03 14:30:00;142;6;11;14;150;4;3;2;6;0;0;0;0
2019-12-03 14:45:00;120;5;6;17;169;3;6;6;25;0;0;0;0
2019-12-03 15:00:00;111;7;11;15;184;2;4;0;17;0;0;0;0
2019-12-03 15:15:00;153;6;15;14;198;4;7;6;18;0;2;9;0
2019-12-03 15:30:00;155;4;17;16;170;1;4;0;13;0;0;0;0
2019-12-03 15:45:00;130;15;13;17;203;4;6;6;14;0;0;0;0
2019-12-03 16:00:00;163;10;14;20;198;4;7;12;18;0;0;0;0
2019-12-03 16:15:00;166;7;20;17;194;7;4;2;21;0;0;1;0
2019-12-03 16:30:00;161;7;12;26;193;4;7;2;10;0;0;0;0
2019-12-03 16:45:00;184;8;11;12;194;4;8;2;2;0;0;0;0
