DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-10-16 00:00:00;5;0;1;2;0;9;1;0;0
2019-10-16 00:15:00;9;1;0;4;0;14;1;0;0
2019-10-16 00:30:00;6;2;0;7;0;12;1;0;0
2019-10-16 00:45:00;9;3;0;4;0;13;0;0;0
2019-10-16 01:00:00;3;1;0;5;0;12;1;0;0
2019-10-16 01:15:00;4;2;0;4;0;14;1;0;0
2019-10-16 01:30:00;3;0;0;2;0;12;1;0;0
2019-10-16 01:45:00;5;3;0;2;0;14;1;0;0
2019-10-16 02:00:00;1;0;0;1;0;12;0;0;0
2019-10-16 02:15:00;1;2;0;2;0;14;1;0;0
2019-10-16 02:30:00;2;1;0;0;0;12;1;0;0
2019-10-16 02:45:00;2;2;0;0;0;13;1;0;0
2019-10-16 03:00:00;3;0;0;0;0;12;1;0;0
2019-10-16 03:15:00;3;0;0;3;0;14;0;0;0
2019-10-16 03:30:00;4;2;0;4;0;12;1;0;0
2019-10-16 03:45:00;5;3;0;4;0;14;1;0;0
2019-10-16 04:00:00;6;5;0;8;0;12;1;0;0
2019-10-16 04:15:00;7;5;0;6;0;13;1;0;0
2019-10-16 04:30:00;15;4;1;6;0;12;0;0;0
2019-10-16 04:45:00;51;5;3;11;0;14;1;0;0
2019-10-16 05:00:00;90;5;0;22;0;10;1;0;0
2019-10-16 05:15:00;157;18;5;65;0;10;0;0;0
2019-10-16 05:30:00;156;20;3;143;0;10;1;0;0
2019-10-16 05:45:00;188;40;2;199;0;10;1;0;0
2019-10-16 06:00:00;167;34;2;175;0;10;0;0;0
2019-10-16 06:15:00;172;23;1;150;0;10;1;0;0
2019-10-16 06:30:00;111;17;8;173;0;10;1;0;0
2019-10-16 06:45:00;83;21;4;194;1;10;0;0;0
2019-10-16 07:00:00;120;20;11;169;0;10;1;0;0
2019-10-16 07:15:00;123;28;12;218;0;10;0;0;0
2019-10-16 07:30:00;137;25;6;249;8;10;1;0;0
2019-10-16 07:45:00;119;34;11;216;0;10;1;0;0
2019-10-16 08:00:00;154;22;9;204;2;10;0;0;0
2019-10-16 08:15:00;150;26;11;189;2;10;1;0;0
2019-10-16 08:30:00;136;35;10;163;0;10;1;0;0
2019-10-16 08:45:00;135;33;8;154;0;10;0;0;0
2019-10-16 09:00:00;104;29;9;142;0;12;1;0;0
2019-10-16 09:15:00;99;32;11;113;4;13;0;0;0
2019-10-16 09:30:00;95;30;9;147;2;13;1;0;0
2019-10-16 09:45:00;106;34;21;132;1;13;1;0;0
2019-10-16 10:00:00;116;25;22;122;9;12;0;0;0
2019-10-16 10:15:00;100;21;17;130;0;13;1;0;0
2019-10-16 10:30:00;139;36;22;128;12;13;1;0;0
2019-10-16 10:45:00;100;25;22;138;0;13;0;0;0
2019-10-16 11:00:00;127;28;24;119;0;13;1;0;0
2019-10-16 11:15:00;111;35;19;142;0;13;1;0;0
2019-10-16 11:30:00;112;35;26;126;4;13;1;0;0
2019-10-16 11:45:00;132;35;69;115;1;12;0;0;0
2019-10-16 12:00:00;136;24;33;126;4;12;1;0;0
2019-10-16 12:15:00;127;27;35;117;0;13;1;0;0
2019-10-16 12:30:00;146;24;8;134;0;13;0;0;0
2019-10-16 12:45:00;129;22;10;117;3;13;1;0;0
2019-10-16 13:00:00;153;26;12;131;3;13;1;0;0
2019-10-16 13:15:00;167;35;16;136;0;9;0;0;0
2019-10-16 13:30:00;188;31;17;149;2;10;1;0;0
2019-10-16 13:45:00;183;32;17;179;0;10;1;0;0
2019-10-16 14:00:00;172;38;16;157;8;10;0;0;0
2019-10-16 14:15:00;163;52;10;191;3;10;1;0;0
2019-10-16 14:30:00;150;34;23;169;20;10;0;0;0
2019-10-16 14:45:00;140;41;12;195;1;10;1;0;0
2019-10-16 15:00:00;175;29;22;166;2;10;1;0;0
2019-10-16 15:15:00;176;33;18;183;0;10;0;0;0
2019-10-16 15:30:00;168;38;12;186;0;10;1;0;0
2019-10-16 15:45:00;170;42;24;178;0;10;1;0;0
2019-10-16 16:00:00;175;37;17;172;10;10;0;0;0
2019-10-16 16:15:00;154;35;19;171;25;9;1;0;0
2019-10-16 16:30:00;166;40;44;181;2;10;0;0;0
2019-10-16 16:45:00;179;41;21;179;1;10;1;0;0
2019-10-16 17:00:00;163;39;28;175;0;10;1;0;0
2019-10-16 17:15:00;169;26;11;170;2;10;0;0;0
2019-10-16 17:30:00;178;46;12;186;0;10;1;0;0
2019-10-16 17:45:00;179;33;9;194;4;10;1;0;0
2019-10-16 18:00:00;144;30;19;159;2;10;0;0;0
2019-10-16 18:15:00;150;40;15;169;9;10;1;0;0
2019-10-16 18:30:00;104;39;10;189;3;10;0;0;0
